CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H049 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,9197478.0,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1.0,0.0,0.0,0.0,1.0,0.0,3451.0,3451.0,0.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,43.31,43.31,-8.19,0.0,0.0,78.43,78.43,0.0
H050 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2296748.0,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,271.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,4776.3,4776.3,-902.72,0.0,0.0,8649.88,8649.880000000001,0.0
H051 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2296756.0,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,LIDO,HIDRÔMETRO PARADO.,216.55,216.55,-40.93,0.0,0.0,392.17,392.17,0.0
H053 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2296713.0,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1.0,0.0,0.0,0.0,1.0,0.0,34878.0,34878.0,265.0,LIDO,Sem ocorrência,4668.96,4668.96,-882.44,0.0,0.0,8455.48,8455.48,0.0
H054 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,6923020.0,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1.0,0.0,0.0,0.0,1.0,0.0,7791.0,7791.0,29.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,446.92,446.92,-84.47,0.0,0.0,809.37,809.37,0.0
H055 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2296705.0,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1.0,0.0,1.0,0.0,2.0,0.0,57698.0,57698.0,1022.0,LIDO,Sem ocorrência,20269.62,20269.62,-3830.96,0.0,0.0,36708.28,36708.28,0.0
H056 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2296721.0,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,Restaurante Universitário 2,1.0,0.0,1.0,0.0,2.0,0.0,99373.0,99373.0,836.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,16512.42,16512.42,-3120.85,0.0,0.0,29903.99,29903.989999999998,0.0
H057 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2297108.0,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1.0,0.0,0.0,0.0,1.0,0.0,2820.0,2820.0,43.0,LIDO,Sem ocorrência,697.38,697.38,-131.81,0.0,0.0,1262.95,1262.95,0.0
H058 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,9611070.0,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,0.0,23277.0,23277.0,762.0,LIDO/REVISÃO,Alto Consumo,13560.29,13560.29,-2562.9,0.0,0.0,24557.68,24557.68,0.0
H059 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2296675.0,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1.0,0.0,0.0,0.0,1.0,0.0,58.0,58.0,4.0,LIDO,Sem ocorrência,68.79,68.79,-13.0,0.0,0.0,124.58,124.58000000000001,0.0
H060 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,5329663.0,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1.0,0.0,0.0,0.0,1.0,0.0,3976.0,3976.0,126.0,LIDO,Sem ocorrência,2182.25,2182.25,-412.46,0.0,0.0,3952.04,3952.04,0.0
H061 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2296870.0,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1.0,0.0,1.0,0.0,2.0,0.0,559.0,559.0,17.0,LIDO,Sem ocorrência,194.92,194.92,-36.84,0.0,0.0,353.0,353.0,0.0
H062 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,15023672.0,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1.0,0.0,0.0,0.0,1.0,0.0,18868.0,18868.0,79.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,1341.42,1341.42,-253.54,0.0,0.0,2429.3,2429.3,0.0
H066 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,17091764.0,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1.0,0.0,0.0,0.0,1.0,0.0,33215.0,33215.0,5390.0,LIDO/REVISÃO,Alto Consumo,96355.21,96355.21,-18211.13,0.0,0.0,174499.29,174499.29,0.0
H072 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2297167.0,CCA - Itacorubi,B10C017343,H072,CASAN,Florianópolis - Outros,CCA 1,1.0,0.0,0.0,0.0,1.0,0.0,1519.0,1519.0,1183.0,MÉDIO,Média,21091.98,0.0,-1993.2,0.0,0.0,19098.78,19098.78,0.0
H073 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2297175.0,CCA - Itacorubi,A05S578217,H073,CASAN,Florianópolis - Outros,CCA  Estação Experimental de Aquicultura,1.0,0.0,0.0,0.0,1.0,0.0,132.0,132.0,63.0,LIDO,Sem ocorrência,1055.18,0.0,-99.72,0.0,0.0,955.46,955.46,0.0
H074 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2297183.0,CCA - Itacorubi,C11C010252,H074,CASAN,Florianópolis - Outros,CCA 2,1.0,0.0,0.0,0.0,1.0,0.0,17021.0,17021.0,1046.0,MÉDIO,Média,18641.05,0.0,-1761.58,0.0,0.0,16879.47,16879.47,0.0
H076 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2297361.0,CCA - Cidade das Abelhas ,A10C001421,H076,CASAN,Florianópolis - Outros,"Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1.0,0.0,0.0,0.0,1.0,0.0,1331.0,1331.0,0.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,43.31,0.0,-4.09,0.0,0.0,39.22,39.22,0.0
H081 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2295652.0,SEAD - TV UFSC,B17C002628,H081,CASAN,Florianópolis - Outros,Rua Presidente Coutinho,1.0,0.0,0.0,0.0,1.0,0.0,3452.0,3452.0,43.0,LIDO,Sem ocorrência,697.38,697.38,-131.81,0.0,0.0,1262.95,1262.95,0.0
H082 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,5716594.0,CCA - Tapera,C11C010040,H082,CASAN,Florianópolis - Outros,CCA Tapera - Fazenda Experimental da Ressacada,1.0,0.0,0.0,0.0,1.0,0.0,31807.0,31807.0,422.0,LIDO,Sem ocorrência,7477.69,0.0,-706.64,0.0,0.0,6771.05,6771.049999999999,0.0
H083 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,6997937.0,Casa da Arte,A16S368708,H083,CASAN,Florianópolis - Outros,Casa da Arte,0.0,0.0,1.0,0.0,1.0,0.0,623.0,623.0,19.0,LIDO/REVISÃO,HIDRÔMETRO RETIRADO.,268.02,268.02,-50.65,0.0,0.0,485.39,485.39,0.0
H084 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,9197419.0,CCA - Barra da Lagoa - EMEB-AQI,B11C024230,H084,CASAN,Florianópolis - Outros,LMM Área de produção,1.0,0.0,0.0,0.0,1.0,0.0,4543.0,4543.0,338.0,LIDO,Alto Consumo,5974.93,5974.93,-1129.26,0.0,0.0,10820.6,10820.6,0.0
H085 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,12791172.0,SECARTE - Praia do Forte,Y11C048501,H085,CASAN,Florianópolis - Outros,Fortaleza de São José da Ponta Grossa,1.0,0.0,0.0,0.0,1.0,0.0,451.0,451.0,27.0,LIDO/REVISÃO,Alto Consumo,411.14,0.0,-38.84,0.0,0.0,372.3,372.29999999999995,0.0
H086 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,12799408.0,UFSC  Jurerê,Y11C056745,H086,CASAN,Florianópolis - Outros,UFSC  Jurerê,1.0,0.0,0.0,0.0,1.0,0.0,521.0,521.0,0.0,LIDO,HIDRÔMETRO PARADO.,43.31,0.0,-4.09,0.0,0.0,39.22,39.22,0.0
H087 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,13018540.0,UFSC  Sambaqui,A06S080329,H087,CASAN,Florianópolis - Outros,UFSC  Sambaqui,1.0,0.0,0.0,0.0,1.0,0.0,2492.0,2492.0,24.0,LIDO,Sem ocorrência,357.47,0.0,-33.77,0.0,0.0,323.7,323.70000000000005,0.0
H088 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2294605.0,Casa Vida e Saúde,Y11C073654,H088,CASAN,Florianópolis - Outros,Casa Vida e Saúde,1.0,0.0,0.0,0.0,1.0,0.0,18.0,18.0,0.0,LIDO/REVISÃO,HIDRÔMETRO RETIRADO.,43.31,43.31,-8.19,0.0,0.0,78.43,78.43,0.0
H089 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2347660.0,CCA - Barra da Lagoa - EMEB-AQI,B17C007633,H089,CASAN,Florianópolis - Outros,"LAPOM, LAPMAR, LCM, LCA",1.0,0.0,0.0,0.0,1.0,0.0,3887.0,3887.0,175.0,LIDO,Alto Consumo,3058.86,3058.86,-578.13,0.0,0.0,5539.59,5539.59,0.0
H090 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,2347679.0,CCA - Barra da Lagoa - EMEB-AQI,A15C030480,H090,CASAN,Florianópolis - Outros,"LMM - Guarita, convivência, oficina e escritórios",1.0,0.0,0.0,0.0,1.0,0.0,692.0,692.0,13.0,LIDO,Sem ocorrência,160.68,160.68,-30.37,0.0,0.0,290.99,290.99,0.0
H106 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,14948508.0,CCA - Araquari - Barra do Sul,B11C061116,H106,CASAN,Araquari,Fazenda UFSC/Yakult - Lab. de Camarões Marinhos,1.0,0.0,0.0,0.0,1.0,0.0,25.0,25.0,3.0,LIDO,Sem ocorrência,62.42,0.0,-5.9,0.0,0.0,56.52,56.52,0.0
H108 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,0.0,Joinville - Perini B. P.,A15B040774,H108,Condomínio Perini,Joinville,Bloco U - RU LAV,0.0,0.0,1.0,0.0,1.0,0.0,2182.557,2182.557,45.242,LIDO,Sem ocorrência,538.38,430.7,0.0,0.0,0.0,969.0799999999999,969.0799999999999,0.0
H109 2025 Janeiro,Medidor faturado pela UFSC,2025.0,Janeiro,0.0,Joinville - Perini B. P.,F17B900021,H109,Condomínio Perini,Joinville,Bloco O - O1,0.0,0.0,1.0,0.0,1.0,0.0,534.521,534.521,11.59,LIDO,Sem ocorrência,137.92,110.34,0.0,0.0,0.0,248.26,248.26,0.0
