CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,8149615,2017-11-20,C11C005249,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,16484.0,17133.0,649,649.0,Lido,,6665.06,,-629.84,,,6035.22,6035.22,0
H014 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296969,2017-11-24,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,335091.0,347370.0,12279,12279.0,Lido,,127083.32,127083.32,-24039.32,16486.989999999998,,246614.31,246614.31,0
H015 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296918,2017-11-18,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,,,,1,1229.0,1265.0,36,36.0,Lido,,330.93,330.93,-62.55,,,599.31,599.3100000000001,0
H017 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296950,2017-11-20,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,20871.0,21942.0,1071,1071.0,Lido,,11025.58,11025.58,-2083.83,,,19967.33,19967.33,0
H018 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296640,2017-11-18,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,1310.0,1359.0,49,49.0,Médio,,465.26,465.26,-87.94,,,842.58,842.5799999999999,0
H019 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,9097821,2017-11-18,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,2289.0,2459.0,170,170.0,Médio,,1767.78,1767.78,-334.12,,,3201.44,3201.44,0
H020 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296829,2017-11-18,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,19592.0,20466.0,874,874.0,Médio,,8989.98,8989.98,-1699.11,,,16280.85,16280.849999999999,0
H021 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296632,2017-11-18,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,2627.0,2692.0,65,65.0,Médio,,589.53,589.53,-111.41,,,1067.65,1067.6499999999999,0
H023 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296934,2017-11-18,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,,,,1,3654.0,3924.0,270,270.0,Lido,,2748.85,2748.85,-519.54,,,4978.16,4978.16,0
H024 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296926,2017-11-18,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,245.0,251.0,6,20.0,Mínimo,,124.54,124.54,-23.54,,,225.54,225.54000000000002,0
H025 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296900,2017-11-18,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,9042.0,9552.0,510,510.0,Lido,,5228.77,5228.77,-988.24,,,9469.3,9469.300000000001,0
H026 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,9912770,2017-11-18,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,2260.0,2290.0,30,30.0,Médio,,268.93,268.93,-50.84,,,487.02,487.02,0
H027 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296888,2017-11-18,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,21907.0,22936.0,1029,1029.0,Médio,,10591.6,10591.6,-2001.81,,,19181.39,19181.39,0
H028 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,6205615,2017-11-18,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,51.0,61.0,10,10.0,Médio,,62.27,62.27,-11.78,,,112.76,112.76,0
H029 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,7297220,2017-11-10,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1971.0,1971.0,0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H030 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296276,2017-11-10,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,24517.0,25459.0,942,942.0,Lido,,6827.45,6827.45,-1290.4,,,12364.5,12364.5,0
H032 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296659,2017-11-18,C11C001576,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,4485.0,4899.0,414,414.0,Lido,,4236.8,4236.8,-800.76,,,7672.84,7672.84,0
H033 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296667,2017-11-18,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,4896.0,5104.0,208,208.0,Lido,,2211.06,2211.06,-417.88,,,4004.24,4004.24,0
H034 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,8416621,2017-11-18,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,4927.0,5156.0,229,229.0,Lido,,2325.2,2325.2,-439.46,,,4210.94,4210.94,0
H035 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296845,2017-11-18,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,1053.0,1075.0,22,22.0,Lido,,186.27,186.27,-35.21,,,337.33,337.33000000000004,0
H037 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,6435548,2017-11-18,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,5372.0,5495.0,123,123.0,Lido,,1188.84,1188.84,-224.69,,,2152.99,2152.99,0
H038 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296683,2017-11-18,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,6630.0,6871.0,241,241.0,Lido,,2449.19,2449.19,-462.89,,,4435.49,4435.49,0
H040 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296691,2017-11-18,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,19224.0,19945.0,721,721.0,Lido,,7409.03,7409.03,-1400.31,,,13417.75,13417.75,0
H041 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296810,2017-11-18,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,9656.0,9955.0,299,299.0,Lido,,3272.63,3272.63,-618.52,,,5926.74,5926.74,0
H042 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296802,2017-11-18,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,6778.0,6938.0,160,160.0,Lido,,1612.22,1612.22,-304.7,,,2919.74,2919.7400000000002,0
H043 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,6816860,2017-11-18,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,786.0,791.0,5,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H044 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296896,2017-11-18,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,7730.0,7907.0,177,177.0,Informado,,1787.88,1787.88,-337.91,,,3237.85,3237.8500000000004,0
H045 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296772,2017-11-18,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,935.0,946.0,11,11.0,Lido,,72.6,72.6,-13.72,,,131.48,131.48,0
H046 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296780,2017-11-18,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,1987.0,2100.0,113,113.0,Lido,,1126.57,1126.57,-212.92,,,2040.22,2040.2199999999998,0
H047 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296837,2017-11-18,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,28407.0,28945.0,538,538.0,Lido,,5518.09,5518.09,-1042.93,,,9993.25,9993.25,0
H048 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296764,2017-11-18,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,11652.0,12343.0,691,691.0,Lido,,7099.04,7099.04,-1341.72,,,12856.36,12856.36,0
H049 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,9197478,2017-11-18,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,4020.0,4679.0,659,659.0,Informado,,6768.39,6768.39,-1279.23,,,12257.55,12257.550000000001,0
H050 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296748,2017-11-18,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,4553.0,4553.0,0,10.0,Informado,,62.27,62.27,-11.78,,,112.76,112.76,0
H051 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296756,2017-11-18,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,520.0,525.0,5,60.0,Informado,,373.62,373.62,-70.62,,,676.62,676.62,0
H053 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296713,2017-11-18,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,48218.0,49022.0,804,804.0,Informado,,8266.67,8266.67,-1562.4,,,14970.94,14970.94,0
H054 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,6923020,2017-11-18,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,18302.0,18705.0,403,403.0,Lido,,4123.14,4123.14,-779.27,,,7467.01,7467.01,0
H055 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296705,2017-11-18,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,95517.0,98785.0,3268,3268.0,Informado,,37907.8,,-3582.28,,,34325.52,34325.520000000004,0
H056 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296721,2017-11-18,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,24168.0,25908.0,1740,1740.0,Médio,,20082.76,20082.76,-3795.65,,,36369.87,36369.869999999995,0
H057 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2297108,2017-11-20,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,3037.0,3054.0,17,17.0,Lido,,134.6,,-12.72,,,121.88,121.88,0
H058 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,9611070,2017-11-20,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,27908.0,28140.0,232,232.0,Informado,,2356.2,2356.2,-445.32,,,4267.08,4267.08,0
H059 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296675,2017-11-18,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,956.0,980.0,24,24.0,Lido,,206.93,206.93,-39.12,,,374.74,374.74,0
H060 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,5329663,2017-11-10,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,2643.0,2643.0,0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H061 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2296870,2017-11-18,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,8772.0,8871.0,99,99.0,Lido,,940.84,940.84,-177.82,,,1703.86,1703.8600000000001,0
H062 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,15023672,2017-11-18,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,13964.0,14502.0,538,538.0,Lido,,5518.09,5518.09,-1042.93,,,9993.25,9993.25,0
H072 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2297167,2017-11-20,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,9210.0,9364.0,154,154.0,Informado,,1550.22,,-146.5,,,1403.72,1403.72,0
H073 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2297175,2017-11-24,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,8880.0,8943.0,63,63.0,Lido,,609.92,,-57.64,,,552.28,552.28,0
H074 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2297183,2017-11-20,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,22603.0,23658.0,1055,1055.0,Lido,,10860.26,,-1026.29,,,9833.97,9833.970000000001,0
H076 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2297361,2017-11-13,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1527.0,1528.0,1,10.0,Informado,,62.27,,-5.88,,,56.39,56.39,0
H081 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2295652,2017-11-20,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,2979.0,2980.0,1,10.0,Informado,,62.27,62.27,-11.78,,,112.76,112.76,0
H082 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,5716594,2017-11-17,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,11774.0,12113.0,339,339.0,Médio,,3461.83,,-327.14,,,3134.69,3134.69,0
H083 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,6997937,2017-11-20,A16S368708,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,43.0,48.0,5,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H084 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,9197419,2017-11-20,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,9918.0,10103.0,185,185.0,Lido,,1870.55,1870.55,-353.53,,,3387.57,3387.5699999999997,0
H085 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,12791172,2017-11-20,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,406.0,418.0,12,12.0,Lido,,82.94,,-7.84,,,75.1,75.1,0
H086 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,12799408,2017-11-20,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,157.0,160.0,3,10.0,Mínimo,,62.27,,-5.88,,,56.39,56.39,0
H087 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,13018540,2017-11-14,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5628.0,5664.0,36,36.0,Lido,,330.93,,-31.27,,,299.66,299.66,0
H088 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2294605,2017-11-20,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,49.0,50.0,1,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H089 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2347660,2017-11-20,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,19957.0,20646.0,689,689.0,Lido,,7078.38,7078.38,-1337.81,,,12818.95,12818.95,0
H090 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2347679,2017-11-20,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,383.0,385.0,2,10.0,Informado,,62.27,62.27,-11.78,,,112.76,112.76,0
H100 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2134608,2017-11-20,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,3459.0,3571.0,112,112.0,Lido,,822.53,658.02,-139.92,,,1340.63,1340.6299999999999,0
H101 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2141582,2017-11-20,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,308.0,316.0,8,10.0,Mínimo,,48.35,38.68,-8.23,,,78.8,78.8,0
H102 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2278022,2017-11-20,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,,,1,3411.0,3610.0,199,199.0,Lido,,1482.86,1186.29,-252.23,,,2416.92,2416.9199999999996,0
H104 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,7876009,2017-11-20,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,1183.0,1230.0,47,47.0,Lido,,329.18,263.34,-56.0,,,536.52,536.52,0
H105 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,8686432,2017-11-20,A17S007631,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,,,,1,0.0,10.0,10,10.0,Mínimo,,48.35,38.68,-8.23,,,78.8,78.8,0
H106 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,14948508,2017-11-14,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,1319.0,1325.0,6,10.0,Mínimo,,62.27,,-5.88,,,56.39,56.39,0
H107 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,2131650,2017-11-20,A12G092144,H107,ÁGUAS DE JOINVILLE,Joinville,"R. João Colin, 2728",1.0,,,,1,202.0,218.0,16,16.0,Lido,,93.89,75.11,-15.97,,,153.03,153.03,0
H200 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,15431797,2017-11-15,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,3719.0,4.0,-3715,109.0,Informado,,1085.24,,-102.55,,,982.69,982.69,0
H300 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,196916,2017-11-28,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,694.0,749.0,55,55.0,Lido,,486.83,,,,,486.83,486.83,0
H301 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,1040430,,1040430122016001,H301,SAMAE Araranguá,Araranguá,Mato Alto - Campo de Futebol,1.0,,,,1,,,0,,,,,,,,,,0.0,0
H400 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,89548,2017-11-16,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,2049.0,2070.0,21,21.0,Lido,,158.8,,,,,158.8,158.8,0
H401 2017 Novembro,Medidor faturado pela UFSC,2017,Novembro,38988,2017-11-16,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2746 - Blumenau",1.0,,,,1,2607.0,2734.0,127,127.0,Lido,,974.6,793.61,-76.1,,,1692.11,1692.1100000000001,0
