CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H044 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296896.0,,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,9498.0,153.0,-9345.0,194.0,Lido,,2049.74,2049.74,-387.4,0.0,0.0,3712.08,3712.0799999999995,0
H045 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296772.0,,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,1049.0,1053.0,4.0,10.0,Mínimo,,65.0,65.0,-12.29,0.0,0.0,117.71,117.71000000000001,0
H046 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296780.0,,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,2932.0,3589.0,657.0,657.0,Informado,,7043.93,7043.93,-1331.31,0.0,0.0,12756.55,12756.550000000001,0
H047 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296837.0,,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,4127.0,4275.0,148.0,148.0,Informado,,1553.55,1553.55,-293.62,0.0,0.0,2813.48,2813.48,0
H048 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296764.0,,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,17498.0,18120.0,622.0,622.0,Lido,,6666.4,6666.4,-1259.94,0.0,0.0,12072.86,12072.859999999999,0
H049 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,9197478.0,,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,9053.0,9471.0,418.0,418.0,Lido,,4465.94,4465.94,-844.07,0.0,0.0,8087.81,8087.8099999999995,0
H050 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296748.0,,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,4553.0,4553.0,0.0,10.0,Mínimo,,65.0,65.0,-12.29,0.0,0.0,117.71,117.71000000000001,0
H051 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296756.0,,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,628.0,679.0,51.0,60.0,Mínimo,,390.02,390.02,-73.71,0.0,0.0,706.33,706.3299999999999,0
H053 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296713.0,,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,55296.0,330.0,-54966.0,825.0,Informado,,8856.08,8856.08,-1673.79,0.0,0.0,16038.37,16038.369999999999,0
H054 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,6923020.0,,B17C002561,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,2449.0,2891.0,442.0,442.0,Lido,,4724.82,4724.82,-892.99,0.0,0.0,8556.65,8556.65,0
H055 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296705.0,,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,140454.0,144954.0,4500.0,4500.0,Informado,,54574.82,0.0,-5157.32,0.0,0.0,49417.5,49417.5,0
H056 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296721.0,,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,41897.0,43381.0,1484.0,1484.0,Lido,,17846.88,17846.88,-3373.06,0.0,0.0,32320.7,32320.7,0
H057 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2297108.0,,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,3512.0,3595.0,83.0,83.0,Lido,,852.43,0.0,-80.55,0.0,0.0,771.88,771.88,0
H058 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,9611070.0,,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,29661.0,29841.0,180.0,180.0,Lido,,1898.73,1898.73,-358.85,0.0,0.0,3438.61,3438.61,0
H059 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296675.0,,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,1285.0,1315.0,30.0,30.0,Lido,,280.74,280.74,-53.05,0.0,0.0,508.43,508.43,0
H060 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,5329663.0,,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,2643.0,2672.0,29.0,29.0,Lido,,269.95,269.95,-51.03,0.0,0.0,488.87,488.87,0
H061 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2296870.0,,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,9935.0,10057.0,122.0,122.0,Lido,,1260.84,1260.84,-238.3,0.0,0.0,2283.38,2283.3799999999997,0
H062 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,15023672.0,,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,19685.0,227.0,-19458.0,568.0,Informado,,6083.93,6083.93,-1149.87,0.0,0.0,11017.99,11017.990000000002,0
H072 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2297167.0,,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,11318.0,11564.0,246.0,246.0,Lido,,2610.64,0.0,-246.71,0.0,0.0,2363.93,2363.93,0
H073 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2297175.0,,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,9288.0,9329.0,41.0,41.0,Informado,,399.39,0.0,-37.74,0.0,0.0,361.65,361.65,0
H074 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2297183.0,,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,31878.0,512.0,-31366.0,512.0,Informado,,5479.88,0.0,-517.85,0.0,0.0,4962.03,4962.03,0
H076 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2297361.0,,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1537.0,1547.0,10.0,10.0,Médio,,65.0,0.0,-6.14,0.0,0.0,58.86,58.86,0
H081 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2295652.0,,B17C002628,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,220.0,301.0,81.0,81.0,Informado,,830.85,830.85,-157.03,0.0,0.0,1504.67,1504.67,0
H082 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,5716594.0,,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,710.0,1259.0,549.0,549.0,Lido,,5878.98,0.0,-555.56,0.0,0.0,5323.42,5323.42,0
H083 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,6997937.0,,A16S368708,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,71.0,81.0,10.0,10.0,Lido,,65.0,65.0,-12.29,0.0,0.0,117.71,117.71000000000001,0
H084 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,9197419.0,,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,12064.0,12088.0,24.0,24.0,Informado,,216.02,216.02,-40.83,0.0,0.0,391.21,391.21000000000004,0
H085 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,12791172.0,,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,515.0,521.0,6.0,10.0,Mínimo,,65.0,0.0,-6.14,0.0,0.0,58.86,58.86,0
H086 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,12799408.0,,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,200.0,202.0,2.0,10.0,Mínimo,,65.0,0.0,-6.14,0.0,0.0,58.86,58.86,0
H087 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,13018540.0,,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5935.0,5979.0,44.0,44.0,Lido,,431.75,0.0,-40.8,0.0,0.0,390.95,390.95,0
H088 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2294605.0,,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,55.0,56.0,1.0,10.0,Mínimo,,65.0,65.0,-12.29,0.0,0.0,117.71,117.71000000000001,0
H089 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2347660.0,,B17C007633,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,1320.0,1811.0,491.0,491.0,Informado,,5253.36,5253.36,-992.88,0.0,0.0,9513.84,9513.84,0
H090 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,2347679.0,,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,416.0,420.0,4.0,10.0,Mínimo,,65.0,65.0,-12.29,0.0,0.0,117.71,117.71000000000001,0
H106 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,14948508.0,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,1499.0,1516.0,17.0,17.0,Lido,,140.51,0.0,-13.28,0.0,0.0,127.23,127.22999999999999,0
H200 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,15431797.0,,B17C003784,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,1337.0,1483.0,146.0,146.0,Lido,,1531.98,0.0,-144.78,0.0,0.0,1387.2,1387.2,0
H300 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,196916.0,,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,1187.0,1254.0,67.0,67.0,Lido,,614.87,0.0,0.0,0.0,0.0,614.87,614.87,0
H301 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,1040430.0,,A14S540581,H301,SAMAE Araranguá,Araranguá,Mato Alto - Campo de Futebol,1.0,,,,1,648.0,648.0,0.0,10.0,Mínimo,,61.78,0.0,0.0,0.0,0.0,61.78,61.78,0
H401 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,38988.0,,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2746 - Blumenau",1.0,,,,1,3498.0,3653.0,155.0,155.0,,,868.08,1002.86,-94.77,0.0,0.0,1776.17,1776.17,0
H402 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,55308.0,,Y17AA00025980,H402,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2514 - Blumenau",1.0,,,,1,245.0,298.0,53.0,53.0,,,278.52,321.6,-30.39,0.0,0.0,569.73,569.73,0
H108 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,,,A15B040774,H108,Condomínio Perini,Joinville - Perini B. P.,Bloco O,1.0,,,,1,,,29.412835215547613,29.412835215547613,,,256.72999692384906,205.38399753907925,,,,462.1139944629283,462.1139944629283,0
H109 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,,,F17B900021,H109,Condomínio Perini,Joinville - Perini B. P.,R.U. Comum,1.0,,,,1,,,32.76344335609789,32.76344335609789,,,285.9757874541613,228.78062996332906,,,,514.7564174174904,514.7564174174904,0
H110 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,,,F17B900028,H110,Condomínio Perini,Joinville - Perini B. P.,R.U. Cozinha,1.0,,,,1,,,63.68776542514015,63.68776542514015,,,555.8988007058957,444.7190405647166,,,,1000.6178412706123,1000.6178412706123,0
H111 2018 Setembro,Medidor faturado pela UFSC,2018,Setembro,,,C16UB020205,H111,Condomínio Perini,Joinville - Perini B. P.,Bloco U,1.0,,,,1,,,413.7760788328315,413.7760788328315,,,3611.6454149160945,2889.316331932876,,,,6500.9617468489705,6500.9617468489705,0
