CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H028 2016 Julho,24,2016,Julho,6205615,2016-07-23,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,23,33,10,10,Médio,,52.97,52.97,-10.02,,,95.92,95.92,0
H029 2016 Julho,25,2016,Julho,7297220,2016-07-20,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1969,1984,15,15,Informado,,96.92,96.92,-18.32,,,175.52,175.52,0
H030 2016 Julho,26,2016,Julho,2296276,2016-07-20,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,7678,8956,1278,1278,Lido,,8908.76,8908.76,-1683.76,,,16133.76,16133.76,0
H032 2016 Julho,27,2016,Julho,2296659,2016-07-23,C11C001386,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,2360,3159,799,799,Informado,,6988.67,6988.67,-1320.85,,,12656.49,12656.49,0
H033 2016 Julho,28,2016,Julho,2296667,2016-07-14,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,1680,1875,195,195,Lido,,1751.98,1751.98,-331.13,,,3172.83,3172.83,0
H034 2016 Julho,29,2016,Julho,8416621,2016-07-23,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,1632,1982,350,350,Lido,,3041.74,3041.74,-574.88,,,5508.6,5508.6,0
H035 2016 Julho,30,2016,Julho,2296845,2016-07-14,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,756,781,25,25,Lido,,184.83,184.83,-34.93,,,334.73,334.73,0
H037 2016 Julho,31,2016,Julho,6435548,2016-07-23,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,2913,3133,220,220,Informado,,1864.04,1864.04,-352.3,,,3375.78,3375.78,0
H038 2016 Julho,32,2016,Julho,2296683,2016-07-23,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,1864,2418,554,554,Informado,,4835.0,4835.0,-913.82,,,8756.18,8756.18,0
H040 2016 Julho,33,2016,Julho,2296691,2016-07-23,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,12262,12727,465,465,Lido,,4052.65,4052.65,-765.94,,,7339.36,7339.36,0
H041 2016 Julho,34,2016,Julho,2296810,2016-07-23,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,5666,5879,213,213,Lido,,1930.61,1930.61,-364.89,,,3496.33,3496.33,0
H042 2016 Julho,35,2016,Julho,2296802,2016-07-23,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,3236,3469,233,233,Médio,,2013.25,2013.25,-380.51,,,3645.99,3645.99,0
H043 2016 Julho,36,2016,Julho,6816860,2016-07-14,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,702,708,6,10,Mínimo,,52.97,52.97,-10.02,,,95.92,95.92,0
H044 2016 Julho,37,2016,Julho,2296896,2016-07-23,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,943,1245,302,302,Informado,,2619.8,2619.8,-495.15,,,4744.45,4744.45,0
H045 2016 Julho,38,2016,Julho,2296772,2016-07-14,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,697,707,10,10,Lido,,52.97,52.97,-10.02,,,95.92,95.92,0
H046 2016 Julho,39,2016,Julho,2296780,2016-07-14,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,378,484,106,106,Lido,,896.86,896.86,-169.51,,,1624.21,1624.21,0
H047 2016 Julho,40,2016,Julho,2296837,2016-07-14,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,16648,17986,1338,1338,Lido,,11726.75,11726.75,-2216.37,,,21237.13,21237.13,0
H048 2016 Julho,41,2016,Julho,2296764,2016-07-23,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,3058,3735,677,677,Informado,,5916.23,5916.23,-1118.16,,,10714.3,10714.3,0
H049 2016 Julho,42,2016,Julho,9197478,2016-07-23,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,862,1517,655,655,Informado,,5722.84,5722.84,-1081.62,,,10364.06,10364.06,0
H050 2016 Julho,43,2016,Julho,2296748,2016-07-23,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,2313,2469,156,156,Médio,,1336.38,1336.38,-252.57,,,2420.19,2420.19,0
H051 2016 Julho,44,2016,Julho,2296756,2016-07-23,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,409,415,6,60,Informado,,317.82,317.82,-60.07,,,575.57,575.57,0
H053 2016 Julho,45,2016,Julho,2296713,2016-07-23,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,19555,22454,2899,2899,Informado,,25448.72,25448.72,-4809.8,,,46087.64,46087.64,0
H054 2016 Julho,46,2016,Julho,6923020,2016-07-14,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,11725,12082,357,357,Lido,,3103.27,3103.27,-586.52,,,5620.02,5620.02,0
H055 2016 Julho,47,2016,Julho,2296705,2016-07-14,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,43218,46611,3393,3393,Lido,,33489.57,,-3164.77,,,30324.8,30324.8,0
H056 2016 Julho,48,2016,Julho,2296721,2016-07-23,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,5942,6532,590,590,Médio,,5672.04,5672.04,-1072.02,,,10272.06,10272.06,0
H057 2016 Julho,49,2016,Julho,2297108,2016-07-20,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2518,2546,28,28,Lido,,211.2,,-19.96,,,191.24,191.24,0
H058 2016 Julho,50,2016,Julho,9611070,2016-07-20,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,18822,20609,1787,1787,Informado,,15673.69,15673.69,-2962.32,,,28385.06,28385.06,0
H059 2016 Julho,51,2016,Julho,2296675,2016-07-23,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,546,596,50,50,Lido,,404.59,404.59,-76.47,,,732.71,732.71,0
H060 2016 Julho,52,2016,Julho,5329663,2016-07-23,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,1546,1787,241,241,Informado,,2083.58,2083.58,-393.79,,,3773.37,3773.37,0
H061 2016 Julho,53,2016,Julho,2296870,2016-07-23,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,7816,7871,55,55,Lido,,413.6,413.6,-78.18,,,749.02,749.02,0
H062 2016 Julho,54,2016,Julho,15023672,2016-07-23,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,3944,5450,1506,1506,Informado,,13203.56,13203.56,-2497.54,21.9,,23931.48,23931.48,0
H072 2016 Julho,55,2016,Julho,2297167,2016-07-22,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,2360,2752,392,392,Lido,,3410.94,,-322.34,,,3088.6,3088.6,0
H073 2016 Julho,56,2016,Julho,2297175,2016-07-22,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,7566,7825,259,259,Informado,,2241.8,,-211.85,,,2029.95,2029.95,0
H074 2016 Julho,57,2016,Julho,2297183,2016-07-22,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,4379,5505,1126,1126,Lido,,9863.17,,-932.07,,,8931.1,8931.1,0
H076 2016 Julho,58,2016,Julho,2297361,2016-07-21,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1220,1210,-10,10,Informado,,52.97,,-5.0,,,47.97,47.97,0
H081 2016 Julho,59,2016,Julho,2295652,2016-07-20,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,1820,1886,66,66,Lido,,545.24,545.24,-103.04,,,987.44,987.44,0
H082 2016 Julho,60,2016,Julho,5716594,2016-07-19,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,4602,5858,1256,1256,Informado,,11005.93,,-1040.06,,,9965.87,9965.87,0
H083 2016 Julho,61,2016,Julho,6997937,2016-07-21,Y11C071117,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,615,619,4,10,Mínimo,,52.97,52.97,-10.02,,,95.92,95.92,0
H084 2016 Julho,62,2016,Julho,9197419,2016-07-02,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,6903,6932,29,29,Informado,,219.99,219.99,-41.58,,,398.4,398.4,0
H085 2016 Julho,63,2016,Julho,12791172,2016-07-25,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,311,321,10,10,Médio,,52.97,,-5.0,,,47.97,47.97,0
H086 2016 Julho,64,2016,Julho,12799408,2016-07-25,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,117,128,11,11,Médio,,61.76,,-5.83,,,55.93,55.93,0
H087 2016 Julho,65,2016,Julho,13018540,2016-07-18,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5018,5065,47,47,Lido,,378.22,,-35.74,,,342.48,342.48,0
H088 2016 Julho,66,2016,Julho,2294605,2016-07-21,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,51,43,-8,10,Mínimo,,52.97,52.97,-10.02,,,95.92,95.92,0
H089 2016 Julho,67,2016,Julho,2347660,2016-07-02,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,11665,11692,27,27,Informado,,202.41,202.41,-38.25,,,366.57,366.57,0
H090 2016 Julho,68,2016,Julho,2347679,2016-07-13,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,59,101,42,42,Informado,,334.27,334.27,-63.19,,,605.35,605.35,0
H100 2016 Julho,69,2016,Julho,2134608,2016-07-18,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,2157,2248,91,91,Lido,,631.67,505.34,-107.45,,,1029.56,1029.56,0
H101 2016 Julho,70,2016,Julho,2141582,2016-07-18,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,149,154,5,10,Mínimo,,46.04,36.83,-7.84,,,75.03,75.03,0
H102 2016 Julho,71,2016,Julho,2278022,2016-07-18,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,,,1,913,1043,130,130,Lido,,913.64,730.91,-155.42,,,1489.13,1489.13,0
H104 2016 Julho,72,2016,Julho,7876009,2016-07-18,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,820,831,11,11,Lido,,53.27,42.62,-9.06,,,86.83,86.83,0
H105 2016 Julho,73,2016,Julho,8686432,2016-07-18,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,,,,1,130,130,0,10,Mínimo,,46.04,36.83,-7.84,,,75.03,75.03,0
H106 2016 Julho,74,2016,Julho,14948508,2016-07-20,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,980,990,10,10,Lido,,52.97,,-5.0,,,47.97,47.97,0
H107 2016 Julho,75,2016,Julho,2131650,2016-07-10,A12G092144,H107,ÁGUAS DE JOINVILLE,Joinville,"R. João Colin, 2728",1.0,,,,1,43,48,5,10,Mínimo,,46.04,36.83,-7.84,,,75.03,75.03,0
H200 2016 Julho,76,2016,Julho,15431797,2016-07-16,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,2283,2360,77,77,Lido,,641.93,,-60.66,,,581.27,581.27,0
H300 2016 Julho,77,2016,Julho,196916,2016-07-26,X08S002632,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,6658,6699,41,41,Lido,,337.45,,,,,337.45,337.45,0
H400 2016 Julho,78,2016,Julho,89548,2016-07-02,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,1491,1559,68,68,Informado,,329.82,,,50.21,,380.03,380.03,0
H401 2016 Julho,79,2016,Julho,38988,2016-07-24,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2750 - Blumenau",1.0,,,,1,1202,1283,81,81,Informado,,397.68,471.83,-44.59,67.18,,892.1,892.1,0
