CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2014 Novembro,11,2014,Novembro,8149615,2014-11-19,B10C010661,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,8470.0,9706,1236,1236,Lido,,9674.98,,-914.29,,,8760.69,8760.69,0
H014 2014 Novembro,12,2014,Novembro,2296969,,,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,80624.0,92560,11936,11936,,,93815.45,93815.45,-17731.12,,,169899.78,169899.78,0
H015 2014 Novembro,13,2014,Novembro,2296918,2014-11-19,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,,1.0,,,1,4640.0,5066,426,426,Médio,,4040.56,4040.56,-763.66,,,7317.46,7317.46,0
H017 2014 Novembro,14,2014,Novembro,2296950,2014-11-19,C11C000344,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,9618.0,10593,975,975,Lido,,7625.37,7625.37,-1441.2,,,13809.54,13809.54,0
H018 2014 Novembro,15,2014,Novembro,2296640,2014-11-19,,H018,CASAN,Florianópolis,DAE,1.0,,,,1,885.0,917,32,32,Lido,,220.08,220.08,-41.59,,,398.57,398.57,0
H019 2014 Novembro,16,2014,Novembro,9097821,2014-11-19,B10C012857,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,3149.0,4276,1127,1127,Lido,,9827.89,9827.89,-1857.47,,,17798.31,17798.31,0
H020 2014 Novembro,17,2014,Novembro,2296829,2014-11-19,C11C004462,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,10177.0,10871,694,694,Lido,,5418.7,5418.7,-1024.13,,,9813.27,9813.27,0
H021 2014 Novembro,18,2014,Novembro,2296632,2014-11-19,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,908.0,926,18,20,Mínimo,,94.64,94.64,-17.89,,,171.39,171.39,0
H023 2014 Novembro,19,2014,Novembro,2296934,2014-11-19,B10C013880,H023,CASAN,Florianópolis,Associação Volantes 1,2.0,,1.0,,3,4582.0,4925,343,343,Lido,,2730.23,2730.23,-516.0,,,4944.46,4944.46,0
H024 2014 Novembro,20,2014,Novembro,2296926,2014-11-19,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,169.0,171,2,20,Mínimo,,94.64,94.64,-17.89,,,171.39,171.39,0
H025 2014 Novembro,21,2014,Novembro,2296900,2014-11-19,C11C002633,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,8261.0,8855,594,594,Lido,,4633.41,4633.41,-875.71,,,8391.11,8391.11,0
H026 2014 Novembro,22,2014,Novembro,9912770,2014-11-19,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,542.0,622,80,80,Lido,,597.02,597.02,-112.83,,,1081.21,1081.21,0
H027 2014 Novembro,23,2014,Novembro,2296888,2014-11-19,C11C000341,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,6024.0,7108,1084,1084,Lido,,8481.33,8481.33,-1602.98,,,15359.68,15359.68,0
H028 2014 Novembro,24,2014,Novembro,6205615,2015-11-19,A05S578084,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,7408.0,7408,0,10,Mínimo,,47.32,47.32,-8.95,,,85.69,85.69,0
H029 2014 Novembro,25,2014,Novembro,7297220,,,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1898.0,1900,2,10,,,47.32,47.32,-8.95,,,85.69,85.69,0
H030 2014 Novembro,26,2014,Novembro,2296276,,,H030,CASAN,Florianópolis,Moradia Estudantil,,,,,0,16715.0,17857,1142,1142,,,6837.32,6837.32,-1292.26,,,12382.38,12382.38,0
H032 2014 Novembro,27,2014,Novembro,2296659,2014-11-19,C11C001977,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,14721.0,15268,547,547,Lido,,4264.33,4264.33,-805.97,,,7722.69,7722.69,0
H033 2014 Novembro,28,2014,Novembro,2296667,2014-11-19,C11C002632,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,2836.0,3132,296,296,Lido,,2460.54,2460.54,-465.04,,,4456.04,4456.04,0
H034 2014 Novembro,29,2014,Novembro,8416621,2014-11-19,C10C005432,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,6846.0,7032,186,186,Lido,,1429.43,1429.43,-270.17,,,2588.69,2588.69,0
H035 2014 Novembro,30,2014,Novembro,2296845,2014-11-19,,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,2528.0,2549,21,21,Lido,,133.7,133.7,-25.27,,,242.13,242.13,0
H037 2014 Novembro,31,2014,Novembro,6435548,2014-11-19,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,872.0,1002,130,130,Lido,,958.46,958.46,-181.15,,,1735.77,1735.77,0
H038 2014 Novembro,32,2014,Novembro,2296683,2014-11-19,C11C005093,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,2742.0,2996,254,254,Lido,,1963.43,1963.43,-371.09,,,3555.77,3555.77,0
H040 2014 Novembro,33,2014,Novembro,2296691,2014-11-20,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,4921.0,5583,662,662,Lido,,5167.41,5167.41,-976.64,,,9358.18,9358.18,0
H041 2014 Novembro,34,2014,Novembro,2296810,2014-11-19,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,1423.0,1746,323,323,Lido,,2699.91,2699.91,-510.28,,,4889.54,4889.54,0
H042 2014 Novembro,35,2014,Novembro,2296802,2014-11-19,C11C007092,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,10767.0,11259,492,492,Lido,,3832.42,3832.42,-724.33,,,6940.51,6940.51,0
H043 2014 Novembro,36,2014,Novembro,6816860,2014-11-19,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,606.0,613,7,10,Mínimo,,47.32,47.32,-8.95,,,85.69,85.69,0
H044 2014 Novembro,37,2014,Novembro,2296896,2014-11-19,C11C001100,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,7995.0,8724,729,729,Lido,,5693.56,5693.56,-1076.08,,,10311.04,10311.04,0
H045 2014 Novembro,38,2014,Novembro,2296772,2014-11-19,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,411.0,433,22,22,Lido,,141.55,141.55,-26.75,,,256.35,256.35,0
H046 2014 Novembro,39,2014,Novembro,2296780,2014-11-19,B10C007949,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,2718.0,3048,330,330,Lido,,2560.25,2560.25,-483.88,,,4636.62,4636.62,0
H047 2014 Novembro,40,2014,Novembro,2296837,2014-11-19,B10C013876,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,10844.0,11862,1018,1018,Lido,,7963.04,7963.04,-1505.01,,,14421.07,14421.07,0
H048 2014 Novembro,41,2014,Novembro,2296764,2014-11-19,C11C004576,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,10520.0,11100,580,580,Lido,,4523.47,4523.47,-854.94,,,8192.0,8192.0,0
H049 2014 Novembro,42,2014,Novembro,9197478,2014-11-19,B10C002846,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,5297.0,5409,112,112,Lido,,848.32,848.32,-160.34,,,1536.3,1536.3,0
H050 2014 Novembro,43,2014,Novembro,2296748,2014-11-19,C10C005435,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,3066.0,3066,0,34,Informado,,235.79,235.79,-44.58,,,427.0,427.0,0
H051 2014 Novembro,44,2014,Novembro,2296756,2014-11-19,A10C021613,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,3271.0,3316,45,60,Mínimo,,283.92,283.92,-53.67,,,514.17,514.17,0
H052 2014 Novembro,45,2014,Novembro,2296730,2014-11-19,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,1.0,,,,1,9151.0,9705,554,554,Médio,,4319.3,4319.3,-816.35,,,7822.25,7822.25,0
H053 2014 Novembro,46,2014,Novembro,2296713,2014-11-20,C11C001080,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,22539.0,1150,-21389,2154,Informado,,16883.94,16883.94,-3191.07,,,30576.81,30576.81,0
H054 2014 Novembro,47,2014,Novembro,6923020,2014-11-19,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,4556.0,4967,411,411,Lido,,3196.33,3196.33,-604.11,,,5788.55,5788.55,0
H055 2014 Novembro,48,2014,Novembro,2296705,2014-11-20,F11C000663,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,20440.0,23928,3488,3488,Médio,,30759.7,,-2906.8,,,27852.9,27852.9,0
H056 2014 Novembro,49,2014,Novembro,2296721,2014-11-19,F11C000547,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,8728.0,10361,1633,1633,Lido,,14313.91,14313.91,-2705.33,,,25922.49,25922.49,0
H057 2014 Novembro,50,2014,Novembro,2297108,,,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2097.0,2126,29,29,,,196.53,,-18.58,,,177.95,177.95,0
H058 2014 Novembro,51,2014,Novembro,9611070,,,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,10930.0,11355,425,425,,,3306.27,3306.27,-624.89,,,5987.65,5987.65,0
H059 2014 Novembro,52,2014,Novembro,2296675,2014-11-19,C09B271069,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,8664.0,8697,33,33,Lido,,227.94,227.94,-43.08,,,412.8,412.8,0
H060 2014 Novembro,53,2014,Novembro,5329663,2014-11-18,,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,1265.0,1391,126,126,Lido,,958.26,958.26,-181.12,,,1735.4,1735.4,0
H061 2014 Novembro,54,2014,Novembro,2296870,2014-11-19,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,3306.0,3645,339,339,Lido,,2841.76,2841.76,-537.1,,,5146.42,5146.42,0
H062 2014 Novembro,55,2014,Novembro,15023672,2014-11-19,F11C000741,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,5038.0,5297,259,259,Lido,,2002.69,,-189.26,,,1813.43,1813.43,0
H072 2014 Novembro,56,2014,Novembro,2297167,,,H072,CASAN,Florianópolis,CCA 1,,,,,0,3418.0,3660,242,242,,,1869.19,,-176.64,,,1692.55,1692.55,0
H073 2014 Novembro,57,2014,Novembro,2297175,2014-11-17,,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,,,,,0,6133.0,6205,72,72,Lido,,534.2,,-50.48,,,483.72,483.72,0
H074 2014 Novembro,58,2014,Novembro,2297183,,,H074,CASAN,Florianópolis,CCA 2,,,,,0,15581.0,16834,1253,1253,,,9808.47,,-926.9,,,8881.57,8881.57,0
H076 2014 Novembro,59,2014,Novembro,2297361,,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",,,,,0,201.0,449,248,248,,,1916.31,,-181.09,,,1735.22,1735.22,0
H081 2014 Novembro,60,2014,Novembro,2295652,,,H081,CASAN,Florianópolis,UFSC do MEC,,,,,0,671.0,791,120,120,,,911.14,911.14,-172.2,,,1650.08,1650.08,0
H082 2014 Novembro,61,2014,Novembro,5716594,,,H082,CASAN,Florianópolis,CCA - Tapera,,,,,0,2338.0,2604,266,266,,,2057.66,,-194.45,,,1863.21,1863.21,0
H083 2014 Novembro,62,2014,Novembro,6997937,,,H083,CASAN,Florianópolis,Casa da Arte,,,,,0,558.0,562,4,10,,,47.32,47.32,-8.95,,,85.69,85.69,0
H084 2014 Novembro,63,2014,Novembro,9197419,,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,2876.0,3046,170,170,,,1303.78,1303.78,-246.42,,,2361.14,2361.14,0
H085 2014 Novembro,64,2014,Novembro,12791172,,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,,,,,0,176.0,183,7,10,,,47.32,,-4.47,,,42.85,42.85,0
H086 2014 Novembro,65,2014,Novembro,12799408,,,H086,CASAN,Florianópolis,UFSC - Jurerê,,,,,0,27.0,28,1,10,,,47.32,,-4.47,,,42.85,42.85,0
H087 2014 Novembro,66,2014,Novembro,13018540,,,H087,CASAN,Florianópolis,UFSC-Sambaqui,,,,,0,4324.0,4345,21,21,,,133.7,,-12.64,,,121.06,121.06,0
H088 2014 Novembro,67,2014,Novembro,2294605,,,H088,CASAN,Florianópolis,Casa Vida e Saúde,,,,,0,24.0,25,1,10,,,47.32,47.32,-8.95,,,85.69,85.69,0
H089 2014 Novembro,68,2014,Novembro,2347660,,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,5384.0,6208,824,824,,,6439.58,6439.58,-1217.07,,,11662.09,11662.09,0
H090 2014 Novembro,69,2014,Novembro,2347679,,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2252.0,2265,13,13,,,70.88,70.88,-13.39,,,128.37,128.37,0
H106 2014 Novembro,70,2014,Novembro,14948508,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,570.0,570,0,10,,,47.32,,-4.47,,,42.85,42.85,0
H200 2014 Novembro,71,2014,Novembro,15431797,2014-11-17,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,,377,0,68,Lido,,502.79,,,,728.75,1231.54,1231.54,0
