CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H083 2014 Dezembro,62,2014,Dezembro,6997937,,,H083,CASAN,Florianópolis,Casa da Arte,,,,,0,562,566,4,10,,,47.32,47.32,-9.1,,1.71,87.25,87.25,0
H084 2014 Dezembro,63,2014,Dezembro,9197419,,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,3046,3246,200,200,,,1539.37,1539.37,-292.23,,13.66,2800.17,2800.17,0
H085 2014 Dezembro,64,2014,Dezembro,12791172,,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,,,,,0,183,188,5,10,,,47.32,,-4.55,,0.86,43.63,43.63,0
H086 2014 Dezembro,65,2014,Dezembro,12799408,,,H086,CASAN,Florianópolis,UFSC - Jurerê,,,,,0,28,28,0,10,,,47.32,,-4.55,,0.86,43.63,43.63,0
H087 2014 Dezembro,66,2014,Dezembro,13018540,,,H087,CASAN,Florianópolis,UFSC-Sambaqui,,,,,0,4345,4372,27,27,,,180.82,,-17.45,,3.7,167.07,167.07,0
H088 2014 Dezembro,67,2014,Dezembro,2294605,,,H088,CASAN,Florianópolis,Casa Vida e Saúde,,,,,0,25,25,0,10,,,47.32,47.32,-9.1,,1.71,87.25,87.25,0
H089 2014 Dezembro,68,2014,Dezembro,2347660,,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,6208,6619,411,411,,,3196.33,3196.33,-620.83,,176.92,5948.75,5948.75,0
H090 2014 Dezembro,69,2014,Dezembro,2347679,,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2265,2276,11,11,,,55.17,55.17,-10.59,,1.71,101.46,101.46,0
H106 2014 Dezembro,70,2014,Dezembro,14948508,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,570,570,0,10,,,47.32,,-4.65,,1.85,44.52,44.52,0
H200 2014 Dezembro,71,2014,Dezembro,15431797,2014-12-15,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,377,416,39,39,Lido,,275.05,,-25.99,,,249.06,249.06,0
