CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H030 2016 Março,26,2016,Março,2296276,2016-03-12,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,3074,4171,1097,1097,Lido,,7238.53,7238.53,-1384.99,,178.94,13271.01,13271.01,0
H032 2016 Março,27,2016,Março,2296659,2016-03-21,C11C001886,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,1166,1365,199,199,Lido,,1714.37,1714.37,-327.7,,38.95,3139.99,3139.99,0
H033 2016 Março,28,2016,Março,2296667,2016-03-21,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,826,913,87,87,Informado,,694.9,694.9,-134.27,,31.01,1286.54,1286.54,0
H034 2016 Março,29,2016,Março,8416621,2016-03-21,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,852,1032,180,180,Lido,,1547.36,1547.36,-295.61,,33.46,2832.57,2832.57,0
H035 2016 Março,30,2016,Março,2296845,2016-03-21,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,664,681,17,17,Lido,,114.5,114.5,-21.83,,2.14,209.31,209.31,0
H037 2016 Março,31,2016,Março,6435548,2016-03-21,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,2468,2554,86,86,Lido,,686.12,686.12,-130.6,,9.82,1251.46,1251.46,0
H038 2016 Março,32,2016,Março,2296683,2016-03-21,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,981,1163,182,182,Lido,,1564.94,1564.94,-296.6,,8.63,2841.91,2841.91,0
H040 2016 Março,33,2016,Março,2296691,2016-03-21,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,10673,11358,685,685,Informado,,5986.56,5986.56,-1137.68,,65.92,10901.36,10901.36,0
H041 2016 Março,34,2016,Março,2296810,2016-03-21,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,4560,4691,131,131,Lido,,1116.83,1116.83,-212.09,,10.69,2032.26,2032.26,0
H042 2016 Março,35,2016,Março,2296802,2016-03-21,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,2103,2377,274,274,Informado,,2373.66,2373.66,-451.96,,35.26,4330.62,4330.62,0
H043 2016 Março,36,2016,Março,6816860,2016-03-21,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,679,687,8,10,Mínimo,,52.97,52.97,-10.2,,2.02,97.76,97.76,0
H044 2016 Março,37,2016,Março,2296896,2016-03-21,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,561,630,69,69,Informado,,571.61,571.61,-109.8,,18.62,1052.04,1052.04,0
H045 2016 Março,38,2016,Março,2296772,2016-03-21,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,648,661,13,13,Lido,,79.34,79.34,-15.18,,2.02,145.52,145.52,0
H046 2016 Março,39,2016,Março,2296780,2016-03-21,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,8,95,87,87,Lido,,729.84,729.84,-140.92,,31.5,1350.26,1350.26,0
H047 2016 Março,40,2016,Março,2296837,2016-03-21,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,11368,12767,1399,1399,Lido,,12262.97,12262.97,-2367.32,,525.01,22683.63,22683.63,0
H048 2016 Março,41,2016,Março,2296764,2016-03-21,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,1829,2066,237,237,Informado,,2048.41,2048.41,-392.56,,57.25,3761.51,3761.51,0
H049 2016 Março,42,2016,Março,9197478,2016-03-21,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,19,252,233,233,Lido,,2013.25,2013.25,-385.22,,49.97,3691.25,3691.25,0
H050 2016 Março,43,2016,Março,2296748,2016-03-21,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,1547,1684,137,137,Lido,,1169.36,1169.36,-224.91,,41.37,2155.18,2155.18,0
H051 2016 Março,44,2016,Março,2296756,2016-03-21,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,341,347,6,60,Informado,,317.82,317.82,-61.25,,12.55,586.94,586.94,0
H052 2016 Março,45,2016,Março,2296730,2016-03-21,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,1.0,,,,1,18015,18569,554,554,Informado,,4835.0,4835.0,-931.23,,184.46,8923.23,8923.23,0
H053 2016 Março,46,2016,Março,2296713,2016-03-21,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,13552,14574,1022,1022,Lido,,8948.96,8948.96,-1707.52,,170.94,16361.34,16361.34,0
H054 2016 Março,47,2016,Março,6923020,2016-03-21,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,10245,10615,370,370,Lido,,3217.55,3217.55,-619.2,,117.35,5933.25,5933.25,0
H055 2016 Março,48,2016,Março,2296705,2016-03-21,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,30367,33759,3392,3392,Informado,,33479.64,,-3243.34,,841.39,31077.69,31077.69,0
H056 2016 Março,49,2016,Março,2296721,2016-03-21,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,2995,3388,393,393,Informado,,3716.97,3716.97,-716.15,,144.48,6862.27,6862.27,0
H057 2016 Março,50,2016,Março,2297108,2016-03-21,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2403,2423,20,20,Lido,,140.88,,-13.44,,1.35,128.79,128.79,0
H058 2016 Março,51,2016,Março,9611070,2016-03-21,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,16174,16841,667,667,Informado,,5828.33,5828.33,-1105.8,,44.88,10595.74,10595.74,0
H059 2016 Março,52,2016,Março,2296675,2016-03-21,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,415,441,26,26,Lido,,193.62,193.62,-38.42,,19.27,368.09,368.09,0
H060 2016 Março,53,2016,Março,5329663,2016-03-10,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,1259,1314,55,55,Lido,,448.54,448.54,-86.38,,17.04,827.74,827.74,0
H061 2016 Março,54,2016,Março,2296870,2016-03-21,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,7499,7627,128,128,Lido,,1087.06,1087.06,-208.37,,30.89,1996.64,1996.64,0
H062 2016 Março,55,2016,Março,15023672,2016-03-21,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,2268,2650,382,382,Lido,,3323.04,,-315.35,,14.03,3021.72,3021.72,0
H072 2016 Março,56,2016,Março,2297167,2016-03-21,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,1004,1266,262,262,Lido,,2268.18,,-216.7,,24.97,2076.45,2076.45,0
H073 2016 Março,57,2016,Março,2297175,2016-03-21,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,7192,7251,59,59,Lido,,483.7,,-46.39,,7.19,444.5,444.5,0
H074 2016 Março,58,2016,Março,2297183,2016-03-21,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,0,778,778,778,Informado,,6804.07,,-656.37,,141.52,6289.22,6289.22,0
H076 2016 Março,59,2016,Março,2297361,2016-03-14,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1202,1202,0,10,Informado,,52.97,,-5.12,,1.21,49.06,49.06,0
H081 2016 Março,60,2016,Março,2295652,2016-03-21,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,1556,1630,74,74,Lido,,615.56,615.56,-117.19,,9.0,1122.93,1122.93,0
H082 2016 Março,61,2016,Março,5716594,2016-03-10,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,2218,2883,665,665,Lido,,5810.75,,-560.29,,118.27,5368.73,5368.73,0
H083 2016 Março,62,2016,Março,6997937,2016-03-22,Y11C071117,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,603,605,2,10,Mínimo,,52.97,52.97,-10.2,,2.02,97.76,97.76,0
H084 2016 Março,63,2016,Março,9197419,2016-03-15,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,5915,6170,255,255,Lido,,2206.64,2206.64,-426.02,,94.92,4082.18,4082.18,0
H085 2016 Março,64,2016,Março,12791172,2016-03-09,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,292,298,6,10,Mínimo,,52.97,,-5.1,,1.01,48.88,48.88,0
H086 2016 Março,65,2016,Março,12799408,2016-03-09,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,82,99,17,17,Lido,,114.5,,-10.92,,1.01,104.59,104.59,0
H087 2016 Março,66,2016,Março,13018540,2016-03-15,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,4869,4897,28,28,Lido,,211.2,,-20.35,,4.2,195.05,195.05,0
H088 2016 Março,67,2016,Março,2294605,2016-03-22,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,41,41,0,10,Mínimo,,52.97,52.97,-10.2,,2.02,97.76,97.76,0
H089 2016 Março,68,2016,Março,2347660,2016-03-15,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,10807,10966,159,159,Informado,,1362.75,1362.75,-263.35,,61.3,2523.45,2523.45,0
H090 2016 Março,69,2016,Março,2347679,2016-03-15,Y11C068981,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2408,2,-2406,10,Mínimo,,52.97,52.97,-10.2,,2.02,97.76,97.76,0
H100 2016 Março,70,2016,Março,2134608,2016-03-18,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,1766,1832,66,66,Lido,,450.92,360.74,-76.87,,1.81,736.6,736.6,0
H101 2016 Março,71,2016,Março,2141582,2016-03-18,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,114,135,21,21,Lido,,125.57,,-11.88,,,113.69,113.69,0
H102 2016 Março,72,2016,Março,2278022,2016-03-18,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,,,1,383,498,115,115,Lido,,805.19,644.15,-137.21,,2.56,1314.69,1314.69,0
H103 2016 Março,73,2016,Março,7039336,2016-03-18,A12G079417,H103,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 181 - Joinville",2.0,,,,2,378,384,6,20,Mínimo,,92.08,,-8.87,,1.77,84.98,84.98,0
H104 2016 Março,74,2016,Março,7876009,2016-03-18,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,746,768,22,22,Lido,,132.8,,-12.54,,,120.26,120.26,0
H105 2016 Março,75,2016,Março,8686432,2016-03-18,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,,,,1,126,126,0,10,Mínimo,,46.04,36.83,-7.97,,1.6,76.5,76.5,0
H106 2016 Março,76,2016,Março,14948508,2016-03-16,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,878,889,11,11,Lido,,61.76,,-6.08,,2.63,58.31,58.31,0
H200 2016 Março,77,2016,Março,15431797,2016-03-17,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,1543,1662,119,119,Lido,,1011.13,,-96.17,,6.48,921.44,921.44,0
H300 2016 Março,78,2016,Março,196916,2016-03-24,X08S002632,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,6298,6396,98,98,Lido,,945.64,,,,,945.64,945.64,0
H400 2016 Março,79,2016,Março,89548,2016-03-03,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,1305,1324,19,19,Informado,,74.04,,,50.21,,124.25,124.25,0
H401 2016 Março,80,2016,Março,38988,2016-03-15,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2750 - Blumenau",1.0,,,,1,976,999,23,23,Lido,,122.65,128.5,,67.18,,318.33,318.33,0
