CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H025 2015 Março,21,2015,Março,2296900,2015-03-25,C11C002633,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,9823,10202,379,379,Informado,,2945.04,2945.04,-562.62,,63.44,5390.9,5390.9,0
H026 2015 Março,22,2015,Março,9912770,2015-03-19,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,712,765,53,53,Lido,,384.99,384.99,-73.22,,4.84,701.6,701.6,0
H027 2015 Março,23,2015,Março,2296888,2015-03-19,C11C000341,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,9616,10199,583,583,Lido,,4547.03,4547.03,-881.94,,238.65,8450.77,8450.77,0
H028 2015 Março,24,2015,Março,6205615,2015-03-19,A05S578084,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,7408,7408,0,10,Mínimo,,47.32,47.32,-9.1,,1.71,87.25,87.25,0
H029 2015 Março,25,2015,Março,7297220,,,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1906,1908,2,10,,,47.32,47.32,-9.1,,1.71,87.25,87.25,0
H030 2015 Março,26,2015,Março,2296276,,,H030,CASAN,Florianópolis,Moradia Estudantil,,,,,0,20666,21489,823,823,,,4207.64,4207.64,-817.61,,236.6,7834.27,7834.27,0
H032 2015 Março,27,2015,Março,2296659,2015-03-25,C11C001977,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,15826,16062,236,236,Informado,,1822.08,1822.08,-347.19,,29.87,3326.84,3326.84,0
H033 2015 Março,28,2015,Março,2296667,2015-03-25,C11C002632,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,3458,3715,257,257,Lido,,2114.78,2114.78,-401.02,,13.95,3842.49,3842.49,0
H034 2015 Março,29,2015,Março,8416621,2015-03-25,C10C005432,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,7319,7516,197,197,Lido,,1515.81,1515.81,-287.75,,13.38,2757.25,2757.25,0
H035 2015 Março,30,2015,Março,2296845,2015-03-19,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,122,144,22,22,Lido,,141.55,141.55,-27.28,,5.41,261.23,261.23,0
H037 2015 Março,31,2015,Março,6435548,2015-03-19,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,1236,1349,113,113,Lido,,824.96,824.96,-157.15,,13.1,1505.87,1505.87,0
H038 2015 Março,32,2015,Março,2296683,2015-03-19,C11C005093,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,3400,3603,203,203,Lido,,1562.93,1562.93,-297.62,,23.62,2851.86,2851.86,0
H040 2015 Março,33,2015,Março,2296691,2015-03-19,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,7116,7558,442,442,Lido,,3439.77,3439.77,-664.21,,149.05,6364.38,6364.38,0
H041 2015 Março,34,2015,Março,2296810,2015-03-19,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,1993,2158,165,165,Lido,,1299.14,1299.14,-245.89,,3.71,2356.1,2356.1,0
H042 2015 Março,35,2015,Março,2296802,2015-03-19,C11C007092,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,12154,12540,386,386,Lido,,3000.01,3000.01,-573.53,,69.12,5495.61,5495.61,0
H043 2015 Março,36,2015,Março,6816860,2015-03-19,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,619,625,6,10,Mínimo,,47.32,47.32,-9.1,,1.71,87.25,87.25,0
H044 2015 Março,37,2015,Março,2296896,2015-03-19,C11C001100,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,9467,9811,344,344,Lido,,2670.19,2670.19,-510.61,,62.87,4892.64,4892.64,0
H045 2015 Março,38,2015,Março,2296772,2015-03-19,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,465,475,10,10,Lido,,47.32,47.32,-9.1,,1.71,87.25,87.25,0
H046 2015 Março,39,2015,Março,2296780,2015-03-19,B10C007949,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,3507,3627,120,120,Lido,,911.14,911.14,-174.92,,28.74,1676.1,1676.1,0
H047 2015 Março,40,2015,Março,2296837,2015-03-19,B10C013876,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,15030,16234,1204,1204,Lido,,9423.68,9423.68,-1815.66,,366.07,17397.77,17397.77,0
H048 2015 Março,41,2015,Março,2296764,2015-03-19,C11C004576,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,12340,12881,541,541,Lido,,4217.21,4217.21,-804.89,,83.06,7712.59,7712.59,0
H049 2015 Março,42,2015,Março,9197478,2015-03-19,B10C002846,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,5721,5983,262,262,Lido,,2026.25,2026.25,-384.39,,15.08,3683.19,3683.19,0
H050 2015 Março,43,2015,Março,2296748,2015-03-25,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,5720,108,-5612,66,Informado,,487.08,487.08,-92.22,,1.71,883.65,883.65,0
H051 2015 Março,44,2015,Março,2296756,2015-03-25,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,12,22,10,60,Informado,,283.92,283.92,-54.71,,11.14,524.27,524.27,0
H052 2015 Março,45,2015,Março,2296730,2015-03-26,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,1.0,,,,1,11367,11921,554,554,Médio,,4319.3,4319.3,-831.13,,156.45,7963.92,7963.92,0
H053 2015 Março,46,2015,Março,2296713,2015-03-25,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,2032,2263,231,231,Informado,,1782.81,1782.81,-340.5,,37.55,3262.67,3262.67,0
H054 2015 Março,47,2015,Março,6923020,2015-03-19,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,5914,6201,287,287,Lido,,2222.57,2222.57,-429.0,,94.44,4110.58,4110.58,0
H055 2015 Março,48,2015,Março,2296705,2015-03-25,F11C000663,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,33812,37239,3427,3427,Informado,,30218.89,,-2905.48,,526.87,27840.28,27840.28,0
H056 2015 Março,49,2015,Março,2296721,2015-03-19,F11C000547,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,12659,13511,852,852,Lido,,7389.84,7389.84,-1415.23,,196.37,13560.82,13560.82,0
H057 2015 Março,50,2015,Março,2297108,,,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2160,2170,10,10,,,47.32,,-4.56,,1.0,43.76,43.76,0
H058 2015 Março,51,2015,Março,9611070,,,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,12180,12494,314,314,,,2434.6,2434.6,-462.5,,25.04,4431.74,4431.74,0
H059 2015 Março,52,2015,Março,2296675,2015-03-25,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,8808,49,-8759,51,Informado,,369.29,369.29,-70.41,,6.55,674.72,674.72,0
H060 2015 Março,53,2015,Março,5329663,2015-03-17,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,99,229,130,130,Lido,,989.67,989.67,-189.82,,29.3,1818.82,1818.82,0
H061 2015 Março,54,2015,Março,2296870,2015-03-19,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,4933,5381,448,448,Lido,,3808.12,3808.12,-734.14,,152.38,7034.48,7034.48,0
H062 2015 Março,55,2015,Março,15023672,2015-03-25,F11C000741,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,5469,5677,208,208,Informado,,1602.19,,-151.49,,0.86,1451.56,1451.56,0
H072 2015 Março,56,2015,Março,2297167,,,H072,CASAN,Florianópolis,CCA 1,,,,,0,4270,4468,198,198,,,1523.67,,-145.82,,19.49,1397.34,1397.34,0
H073 2015 Março,57,2015,Março,2297175,2015-03-17,,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,,,,,0,6439,6504,65,65,Lido,,479.23,,-46.05,,7.97,441.15,441.15,0
H074 2015 Março,58,2015,Março,2297183,,,H074,CASAN,Florianópolis,CCA 2,,,,,0,20172,21075,903,903,,,7059.96,,-682.31,,160.28,6537.93,6537.93,0
H076 2015 Março,59,2015,Março,2297361,,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",,,,,0,963,985,22,22,,,141.55,,-15.12,,18.35,144.78,144.78,0
H081 2015 Março,60,2015,Março,2295652,,,H081,CASAN,Florianópolis,UFSC do MEC,,,,,0,945,1001,56,56,,,408.55,408.55,-77.87,,6.83,746.06,746.06,0
H082 2015 Março,61,2015,Março,5716594,,,H082,CASAN,Florianópolis,CCA - Tapera,,,,,0,4133,4534,401,401,,,3117.8,,-300.41,,61.16,2878.55,2878.55,0
H083 2015 Março,62,2015,Março,6997937,,,H083,CASAN,Florianópolis,Casa da Arte,,,,,0,572,575,3,10,,,47.32,47.32,-9.1,,1.71,87.25,87.25,0
H084 2015 Março,63,2015,Março,9197419,,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,3736,3969,233,233,,,1798.52,1798.52,-343.96,,42.67,3295.75,3295.75,0
H085 2015 Março,64,2015,Março,12791172,,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,,,,,0,192,216,24,24,,,157.26,,-14.94,,0.86,143.18,143.18,0
H086 2015 Março,65,2015,Março,12799408,,,H086,CASAN,Florianópolis,UFSC - Jurerê,,,,,0,33,33,0,10,,,47.32,,-4.55,,0.86,43.63,43.63,0
H087 2015 Março,66,2015,Março,13018540,,,H087,CASAN,Florianópolis,UFSC-Sambaqui,,,,,0,4404,4435,31,31,,,212.23,,-20.2,,1.57,193.6,193.6,0
H088 2015 Março,67,2015,Março,2294605,,,H088,CASAN,Florianópolis,Casa Vida e Saúde,,,,,0,26,26,0,10,,,47.32,47.32,-9.1,,1.71,87.25,87.25,0
H089 2015 Março,68,2015,Março,2347660,,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,7170,7432,262,262,,,2026.25,2026.25,-388.36,,57.18,3721.32,3721.32,0
H090 2015 Março,69,2015,Março,2347679,,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2302,2309,7,10,,,47.32,47.32,-9.1,,1.71,87.25,87.25,0
H100 2015 Março,70,2015,Março,2134608,2015-03-23,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,1108,1151,43,43,Lido,,247.25,606.61,-80.7,,,773.16,773.16,0
H101 2015 Março,71,2015,Março,2141582,2015-03-23,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,43,53,10,10,Médio,,40.01,,-3.78,,,36.23,36.23,0
H102 2015 Março,72,2015,Março,2278022,2015-03-23,A12G024427,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,1.0,,2,1811,1899,88,88,Lido,,529.85,,-51.43,,14.38,492.8,492.8,0
H103 2015 Março,73,2015,Março,7039336,2015-03-23,A12G079417,H103,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 181 - Joinville",,,2.0,,2,288,299,11,20,Mínimo,,80.02,,-7.56,,,72.46,72.46,0
H104 2015 Março,74,2015,Março,7876009,2015-03-23,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,341,354,13,13,Lido,,58.85,,-5.56,,,53.29,53.29,0
H105 2015 Março,75,2015,Março,8686432,2015-03-23,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,,,1.0,,1,52,74,22,22,Lido,,115.37,92.3,-19.75,,1.34,189.26,189.26,0
H106 2015 Março,76,2015,Março,14948508,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,610,639,29,29,,,196.53,,-18.87,,3.13,180.79,180.79,0
H200 2015 Março,77,2015,Março,15431797,2015-03-18,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,493,583,90,90,Lido,,675.55,,-64.28,,4.7,615.97,615.97,0
H300 2015 Março,78,2015,Março,196916,2015-03-26,X08S002632,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,5633,5739,106,106,Lido,,952.96,,,,,952.96,952.96,0
H400 2015 Março,79,2015,Março,89548,2015-03-03,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,857,884,27,27,Lido,,105.37,,,33.48,,138.85,138.85,0
