CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2017 Maio,Medidor faturado pela UFSC,2017,Maio,8149615,2017-05-18,C11C005249,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,11542.0,12331.0,789,789.0,Lido,,7646.78,,-722.62,,,6924.16,6924.16,0
H014 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296969,2017-05-30,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,266832.0,278740.0,11908,11908.0,Lido,,116089.59,116089.59,-21940.93,,,210238.25,210238.25,0
H015 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296918,2017-05-20,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,,,,1,1037.0,1085.0,48,48.0,Lido,,428.85,428.85,-81.06,,,776.64,776.64,0
H017 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296950,2017-05-18,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,15230.0,16158.0,928,928.0,Lido,,9000.75,9000.75,-1701.15,,,16300.35,16300.35,0
H018 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296640,2017-05-20,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,1015.0,1047.0,32,32.0,Médio,,273.0,273.0,-51.6,,,494.4,494.4,0
H019 2017 Maio,Medidor faturado pela UFSC,2017,Maio,9097821,2017-05-20,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,1267.0,1460.0,193,193.0,Lido,,1919.39,1919.39,-362.76,,,3476.02,3476.02,0
H020 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296829,2017-05-20,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,14345.0,15253.0,908,908.0,Lido,,8805.94,8805.94,-1664.33,,,15947.55,15947.55,0
H021 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296632,2017-05-20,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,2397.0,2520.0,123,123.0,Médio,,1120.7,1120.7,-211.81,,,2029.59,2029.59,0
H023 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296934,2017-05-20,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,,,,1,1921.0,2242.0,321,321.0,Lido,,3088.09,3088.09,-583.66,,,5592.52,5592.52,0
H024 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296926,2017-05-20,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,209.0,215.0,6,20.0,Mínimo,,117.4,117.4,-22.19,,,212.61,212.61,0
H025 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296900,2017-05-20,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,6713.0,7049.0,336,336.0,Lido,,3234.2,3234.2,-611.25,,,5857.15,5857.15,0
H026 2017 Maio,Medidor faturado pela UFSC,2017,Maio,9912770,2017-05-20,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,2223.0,2308.0,85,85.0,Médio,,789.26,789.26,-149.18,,,1429.34,1429.34,0
H027 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296888,2017-05-20,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,15732.0,16690.0,958,958.0,Médio,,9292.98,9292.98,-1756.38,,,16829.58,16829.58,0
H028 2017 Maio,Medidor faturado pela UFSC,2017,Maio,6205615,2017-05-24,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,123.0,126.0,3,10.0,Mínimo,,58.7,58.7,-11.09,,,106.31,106.31,0
H029 2017 Maio,Medidor faturado pela UFSC,2017,Maio,7297220,2017-05-10,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1965.0,1966.0,1,10.0,Mínimo,,58.7,58.7,-11.09,,,106.31,106.31,0
H030 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296276,2017-05-10,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,18843.0,19956.0,1113,1113.0,Lido,,8184.62,8184.62,-1546.89,,,14822.35,14822.35,0
H032 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296659,2017-05-20,C11C001576,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,1883.0,2326.0,443,443.0,Lido,,4276.47,4276.47,-808.25,,,7744.69,7744.69,0
H033 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296667,2017-05-20,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,3608.0,3845.0,237,237.0,Lido,,2403.26,2403.26,-454.22,,,4352.3,4352.3,0
H034 2017 Maio,Medidor faturado pela UFSC,2017,Maio,8416621,2017-05-20,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,3704.0,3910.0,206,206.0,Lido,,1967.9,1967.9,-371.93,,,3563.87,3563.87,0
H035 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296845,2017-05-20,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,949.0,964.0,15,15.0,Lido,,107.4,107.4,-20.3,,,194.5,194.5,0
H037 2017 Maio,Medidor faturado pela UFSC,2017,Maio,6435548,2017-05-20,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,4432.0,4557.0,125,125.0,Lido,,1140.18,1140.18,-215.49,,,2064.87,2064.87,0
H038 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296683,2017-05-20,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,5073.0,5455.0,382,382.0,Lido,,3682.28,3682.28,-695.96,,,6668.6,6668.6,0
H040 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296691,2017-05-20,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,15265.0,15759.0,494,494.0,Lido,,4773.25,4773.25,-902.15,,,8644.35,8644.35,0
H041 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296810,2017-05-20,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,8031.0,8215.0,184,184.0,Médio,,1820.42,1820.42,-344.07,,,3296.77,3296.77,0
H042 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296802,2017-05-20,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,5903.0,6175.0,272,272.0,Médio,,2610.79,2610.79,-493.45,,,4728.13,4728.13,0
H043 2017 Maio,Medidor faturado pela UFSC,2017,Maio,6816860,2017-05-20,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,755.0,765.0,10,10.0,Médio,,58.7,58.7,-11.09,,,106.31,106.31,0
H044 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296896,2017-05-20,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,5001.0,5606.0,605,605.0,Lido,,5854.48,5854.48,-1106.5,,,10602.46,10602.46,0
H045 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296772,2017-05-20,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,863.0,878.0,15,15.0,Lido,,107.4,107.4,-20.3,,,194.5,194.5,0
H046 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296780,2017-05-20,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,1387.0,1483.0,96,96.0,Médio,,896.41,896.41,-169.42,,,1623.4,1623.4,0
H047 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296837,2017-05-20,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,26602.0,26999.0,397,397.0,Informado,,3828.39,3828.39,-723.57,,,6933.21,6933.21,0
H048 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296764,2017-05-20,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,7917.0,8460.0,543,543.0,Lido,,5250.55,5250.55,-992.35,,,9508.75,9508.75,0
H049 2017 Maio,Medidor faturado pela UFSC,2017,Maio,9197478,2017-05-20,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,2767.0,2899.0,132,132.0,Lido,,1247.08,1247.08,-235.69,,,2258.47,2258.47,0
H050 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296748,2017-05-20,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,4553.0,4553.0,0,10.0,Informado,,58.7,58.7,-11.09,,,106.31,106.31,0
H051 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296756,2017-05-20,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,484.0,544.0,60,60.0,Médio,,352.2,352.2,-66.56,,,637.84,637.84,0
H053 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296713,2017-05-20,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,40973.0,43085.0,2112,2112.0,Lido,,20533.86,20533.86,-3880.9,,,37186.82,37186.82,0
H054 2017 Maio,Medidor faturado pela UFSC,2017,Maio,6923020,2017-05-20,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,15914.0,16328.0,414,414.0,Lido,,3993.98,3993.98,-754.86,,,7233.1,7233.1,0
H055 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296705,2017-05-20,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,75906.0,79181.0,3275,3275.0,Informado,,35812.14,,-3384.24,,,32427.9,32427.9,0
H056 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296721,2017-05-20,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,13725.0,14692.0,967,967.0,Médio,,10431.06,10431.06,-1971.46,,,18890.66,18890.66,0
H057 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2297108,2017-05-18,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2817.0,2839.0,22,22.0,Lido,,175.59,,-16.6,,,158.99,158.99,0
H058 2017 Maio,Medidor faturado pela UFSC,2017,Maio,9611070,2017-05-18,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,25057.0,25877.0,820,820.0,Lido,,7948.75,7948.75,-1502.32,,,14395.18,14395.18,0
H059 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296675,2017-05-20,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,803.0,826.0,23,23.0,Lido,,185.33,185.33,-35.03,,,335.63,335.63,0
H060 2017 Maio,Medidor faturado pela UFSC,2017,Maio,5329663,2017-05-10,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,2643.0,2643.0,0,10.0,Informado,,58.7,58.7,-11.09,,,106.31,106.31,0
H061 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2296870,2017-05-20,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,8325.0,8379.0,54,54.0,Lido,,448.58,448.58,-84.77,,,812.39,812.39,0
H062 2017 Maio,Medidor faturado pela UFSC,2017,Maio,15023672,2017-05-20,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,10947.0,11588.0,641,641.0,Lido,,6205.14,6205.14,-1172.77,,,11237.51,11237.51,0
H072 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2297167,2017-05-19,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,7826.0,8098.0,272,272.0,Informado,,2610.79,,-246.72,,,2364.07,2364.07,0
H073 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2297175,2017-05-24,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,8468.0,8540.0,72,72.0,Lido,,662.63,,-62.63,,,600.0,600.0,0
H074 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2297183,2017-05-19,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,14801.0,16182.0,1381,1381.0,Lido,,13413.34,,-1267.56,,,12145.78,12145.78,0
H076 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2297361,2017-05-12,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1499.0,1500.0,1,10.0,Informado,,58.7,,-5.55,,,53.15,53.15,0
H081 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2295652,2017-05-18,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,2673.0,2745.0,72,72.0,Lido,,662.63,662.63,-125.23,,,1200.03,1200.03,0
H082 2017 Maio,Medidor faturado pela UFSC,2017,Maio,5716594,2017-05-24,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,9743.0,9748.0,5,10.0,Mínimo,,58.7,,-5.55,,,53.15,53.15,0
H083 2017 Maio,Medidor faturado pela UFSC,2017,Maio,6997937,2017-05-19,A16S368708,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,15.0,18.0,3,10.0,Mínimo,,58.7,58.7,-11.09,,,106.31,106.31,0
H084 2017 Maio,Medidor faturado pela UFSC,2017,Maio,9197419,2017-05-19,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,8776.0,9013.0,237,237.0,Lido,,2269.86,2269.86,-429.01,,,4110.71,4110.71,0
H085 2017 Maio,Medidor faturado pela UFSC,2017,Maio,12791172,2017-05-19,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,372.0,377.0,5,10.0,Mínimo,,58.7,,-5.55,,,53.15,53.15,0
H086 2017 Maio,Medidor faturado pela UFSC,2017,Maio,12799408,2017-05-19,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,139.0,142.0,3,10.0,Mínimo,,58.7,,-5.55,,,53.15,53.15,0
H087 2017 Maio,Medidor faturado pela UFSC,2017,Maio,13018540,2017-05-15,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5324.0,5365.0,41,41.0,Lido,,360.66,,-34.08,,,326.58,326.58,0
H088 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2294605,2017-05-19,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,46.0,47.0,1,10.0,Mínimo,,58.7,58.7,-11.09,,,106.31,106.31,0
H089 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2347660,2017-05-19,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,16051.0,17835.0,1784,1784.0,Informado,,17338.88,17338.88,-3277.05,,,31400.71,31400.71,0
H090 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2347679,2017-05-19,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,308.0,323.0,15,15.0,Lido,,107.4,107.4,-20.3,,,194.5,194.5,0
H100 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2134608,2017-05-19,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,2945.0,3048.0,103,103.0,Lido,,718.43,574.74,-122.21,,,1170.96,1170.96,0
H101 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2141582,2017-05-19,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,248.0,257.0,9,10.0,Mínimo,,46.04,36.83,-7.84,,,75.03,75.03,0
H102 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2278022,2017-05-19,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,,,1,2311.0,2497.0,186,186.0,Lido,,1318.52,1054.82,-224.28,,,2149.06,2149.06,0
H104 2017 Maio,Medidor faturado pela UFSC,2017,Maio,7876009,2017-05-19,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,973.0,988.0,15,15.0,Lido,,82.19,65.75,-13.98,,,133.96,133.96,0
H105 2017 Maio,Medidor faturado pela UFSC,2017,Maio,8686432,2017-05-19,A17S007631,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,,,,1,0.0,0.0,0,10.0,Mínimo,,46.04,36.83,-7.84,,,75.03,75.03,0
H106 2017 Maio,Medidor faturado pela UFSC,2017,Maio,14948508,2017-05-18,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,1169.0,1189.0,20,20.0,Lido,,156.11,,-14.74,,,141.37,141.37,0
H107 2017 Maio,Medidor faturado pela UFSC,2017,Maio,2131650,2017-05-19,A12G092144,H107,ÁGUAS DE JOINVILLE,Joinville,"R. João Colin, 2728",1.0,,,,1,119.0,135.0,16,16.0,Lido,,89.42,71.54,-15.22,,,145.74,145.74,0
H200 2017 Maio,Medidor faturado pela UFSC,2017,Maio,15431797,2017-05-16,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,3139.0,3262.0,123,123.0,Lido,,1159.41,,-110.5,,9.88,1058.79,1058.79,0
H300 2017 Maio,Medidor faturado pela UFSC,2017,Maio,196916,2017-06-02,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,465.0,501.0,36,36.0,Lido,,288.02,,,,,288.02,288.02,0
H301 2017 Maio,Medidor faturado pela UFSC,2017,Maio,1040430,,1040430122016001,H301,SAMAE Araranguá,Araranguá,Mato Alto - Campo de Futebol,1.0,,,,1,,,0,,,,,,,,,,0.0,0
H400 2017 Maio,Medidor faturado pela UFSC,2017,Maio,89548,2017-05-03,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,1866.0,1908.0,42,42.0,Lido,,277.03,,,,,277.03,277.03,0
H401 2017 Maio,Medidor faturado pela UFSC,2017,Maio,38988,2017-05-16,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2746 - Blumenau",1.0,,,,1,1904.0,2113.0,209,209.0,Lido,,1407.63,1326.36,-126.14,,23.42,2631.27,2631.27,0
