CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H047 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2296837.0,2018-05-18,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,366.0,2304.0,1938.0,1938.0,Informado,,19984.29,19984.29,-3777.04,,,36191.54,36191.54,0
H048 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2296764.0,2018-05-18,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,15044.0,15650.0,606.0,606.0,Lido,,6220.74,6220.74,-1175.71,,,11265.77,11265.77,0
H049 2018 Maio,Medidor faturado pela UFSC,2018,Maio,9197478.0,2018-05-18,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,7351.0,7697.0,346.0,346.0,Lido,,3534.16,3534.16,-667.95,,,6400.37,6400.37,0
H050 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2296748.0,2018-05-18,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,4553.0,4553.0,0.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H051 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2296756.0,2018-05-18,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,558.0,567.0,9.0,60.0,Mínimo,,373.62,373.62,-70.62,,,676.62,676.62,0
H053 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2296713.0,2018-05-18,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,52151.0,53580.0,1429.0,1429.0,Informado,,14724.8,14724.8,-2782.99,,,26666.61,26666.61,0
H054 2018 Maio,Medidor faturado pela UFSC,2018,Maio,6923020.0,2018-05-18,B17C002561,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,920.0,1352.0,432.0,432.0,Lido,,4422.8,4422.8,-835.92,,,8009.68,8009.68,0
H055 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2296705.0,2018-05-18,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,121742.0,126112.0,4370.0,4370.0,Informado,,50763.3,,-4797.13,,,45966.17,45966.170000000006,0
H056 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2296721.0,2018-05-18,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,34619.0,36098.0,1479.0,1479.0,Lido,,17038.04,17038.04,-3220.18,,,30855.9,30855.9,0
H057 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2297108.0,2018-05-17,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,3299.0,3356.0,57.0,57.0,Lido,,547.92,,-51.78,,,496.14,496.14,0
H058 2018 Maio,Medidor faturado pela UFSC,2018,Maio,9611070.0,2018-05-17,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,28846.0,29023.0,177.0,177.0,Informado,,1787.88,1787.88,-337.91,,,3237.85,3237.8500000000004,0
H059 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2296675.0,2018-05-18,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,1170.0,1200.0,30.0,30.0,Lido,,268.93,268.93,-50.84,,,487.02,487.02,0
H060 2018 Maio,Medidor faturado pela UFSC,2018,Maio,5329663.0,2018-05-18,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,2643.0,2643.0,0.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H061 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2296870.0,2018-05-18,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,9415.0,9547.0,132.0,132.0,Lido,,1324.48,1324.48,-250.33,,,2398.63,2398.63,0
H062 2018 Maio,Medidor faturado pela UFSC,2018,Maio,15023672.0,2018-05-18,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,17536.0,18147.0,611.0,611.0,Lido,,6272.4,6272.4,-1185.48,,,11359.32,11359.32,0
H072 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2297167.0,2018-05-17,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,10428.0,10623.0,195.0,195.0,Lido,,1973.88,,-186.54,,,1787.34,1787.3400000000001,0
H073 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2297175.0,2018-05-24,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,9139.0,9177.0,38.0,38.0,Lido,,351.59,,-33.24,,,318.35,318.34999999999997,0
H074 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2297183.0,2018-05-17,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,27903.0,28933.0,1030.0,1030.0,Lido,,10601.93,,-1001.88,,,9600.05,9600.050000000001,0
H076 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2297361.0,2018-05-12,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1526.0,1526.0,0.0,10.0,Mínimo,,62.27,,-5.88,,,56.39,56.39,0
H081 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2295652.0,2018-05-17,B17C002628,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,2993.0,41.0,-2952.0,34.0,Lido,,310.26,310.26,-58.64,,,561.88,561.88,0
H082 2018 Maio,Medidor faturado pela UFSC,2018,Maio,5716594.0,2018-05-17,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,14498.0,15.0,-14483.0,454.0,Informado,,4650.12,,-439.44,,,4210.68,4210.68,0
H083 2018 Maio,Medidor faturado pela UFSC,2018,Maio,6997937.0,2018-05-17,A16S368708,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,61.0,65.0,4.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H084 2018 Maio,Medidor faturado pela UFSC,2018,Maio,9197419.0,2018-05-18,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,11467.0,11738.0,271.0,271.0,Lido,,2759.18,2759.18,-521.48,,,4996.88,4996.879999999999,0
H085 2018 Maio,Medidor faturado pela UFSC,2018,Maio,12791172.0,2018-05-19,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,496.0,500.0,4.0,10.0,Mínimo,,62.27,,-5.88,,,56.39,56.39,0
H086 2018 Maio,Medidor faturado pela UFSC,2018,Maio,12799408.0,2018-05-19,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,186.0,194.0,8.0,10.0,Mínimo,,62.27,,-5.88,,,56.39,56.39,0
H087 2018 Maio,Medidor faturado pela UFSC,2018,Maio,13018540.0,2018-05-15,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5811.0,5848.0,37.0,37.0,Lido,,341.26,,-32.25,,,309.01,309.01,0
H088 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2294605.0,2018-05-17,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,53.0,54.0,1.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H089 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2347660.0,2018-05-18,B17C007633,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,70.0,319.0,249.0,249.0,Informado,,2531.86,2531.86,-478.52,,,4585.2,4585.200000000001,0
H090 2018 Maio,Medidor faturado pela UFSC,2018,Maio,2347679.0,2018-05-18,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,399.0,404.0,5.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0
H106 2018 Maio,Medidor faturado pela UFSC,2018,Maio,14948508.0,2018-05-15,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,1450.0,1466.0,16.0,16.0,Lido,,124.27,,-11.74,,,112.53,112.53,0
H200 2018 Maio,Medidor faturado pela UFSC,2018,Maio,15431797.0,2018-05-16,B17C003784,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,627.0,783.0,156.0,156.0,Lido,,1570.89,,-148.45,,,1422.44,1422.44,0
H300 2018 Maio,Medidor faturado pela UFSC,2018,Maio,196916.0,2018-05-23,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,944.0,990.0,46.0,46.0,Lido,,390.8,,,,,390.8,390.8,0
H301 2018 Maio,Medidor faturado pela UFSC,2018,Maio,1040430.0,,A14S540581,H301,SAMAE Araranguá,Araranguá,Mato Alto - Campo de Futebol,1.0,,,,1,647.0,648.0,1.0,10.0,,,,,,,,,0.0,0
H401 2018 Maio,Medidor faturado pela UFSC,2018,Maio,38988.0,2018-05-15,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2746 - Blumenau",1.0,,,,1,3091.0,3215.0,124.0,124.0,Lido,,688.9,795.81,-75.2,,,1409.51,1409.51,0
H402 2018 Maio,Medidor faturado pela UFSC,2018,Maio,55308.0,2018-04-16,Y17AA00025980,H402,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2514 - Blumenau",1.0,,,,1,78.0,117.0,39.0,39.0,Lido,,197.6,228.09,-22.52,,30.47,433.64,433.64,0
H108 2018 Maio,Medidor faturado pela UFSC,2018,Maio,,,A15B040774,H108,Condomínio Perini,Joinville - Perini B. P.,Bloco O,1.0,,,,1,388.0,449.0,61.0,61.0,Lido,,532.4385,,,,,532.4385,532.4385,0
H109 2018 Maio,Medidor faturado pela UFSC,2018,Maio,,,F17B900021,H109,Condomínio Perini,Joinville - Perini B. P.,R.U. Comum,1.0,,,,1,22.66,67.83,45.17,45.17,Lido,,394.26634500000006,,,,,394.26634500000006,394.26634500000006,0
H110 2018 Maio,Medidor faturado pela UFSC,2018,Maio,,,F17B900028,H110,Condomínio Perini,Joinville - Perini B. P.,R.U. Cozinha,1.0,,,,1,0.2,1.6,1.4000000000000001,1.4000000000000001,Lido,,87.285,,,,,87.285,87.285,0
H111 2018 Maio,Medidor faturado pela UFSC,2018,Maio,,,C16UB020205,H111,Condomínio Perini,Joinville - Perini B. P.,Bloco U,1.0,,,,1,375.66,754.42,378.75999999999993,378.75999999999993,Lido,,3306.0066599999996,3456.0,,,,6762.006659999999,6762.006659999999,0
