CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H015 2015 Outubro,13,2015,Outubro,2296918,-,-,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,,,,1,10016,10016,0,10,,,52.97,52.97,-10.02,,,95.92,95.92,0
H017 2015 Outubro,14,2015,Outubro,2296950,2015-10-21 00:00:00,,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,896,2061,1165,1165,Lido,,10206.0,10206.0,-1928.94,,,18483.06,18483.06,0
H018 2015 Outubro,15,2015,Outubro,2296640,2015-10-21 00:00:00,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,228,256,28,28,Médio,,211.2,211.2,-39.92,,,382.48,382.48,0
H019 2015 Outubro,16,2015,Outubro,9097821,2015-10-21 00:00:00,B10C012857,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,7529,7914,385,385,Lido,,3637.58,3637.58,-687.5,,,6587.66,6587.66,0
H020 2015 Outubro,17,2015,Outubro,2296829,2015-10-21 00:00:00,,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,674,1533,859,859,Lido,,7516.1,7516.1,-1420.55,,,13611.65,13611.65,0
H021 2015 Outubro,18,2015,Outubro,2296632,2015-10-21 00:00:00,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,1019,1033,14,20,Mínimo,,105.94,105.94,-20.03,,,191.85,191.85,0
H023 2015 Outubro,19,2015,Outubro,2296934,2015-10-21 00:00:00,B10C013880,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,,,,1,7247,7496,249,249,Lido,,2153.9,2153.9,-407.08,,,3900.72,3900.72,0
H024 2015 Outubro,20,2015,Outubro,2296926,2015-10-21 00:00:00,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,178,178,0,20,Mínimo,,105.94,105.94,-20.03,,,191.85,191.85,0
H025 2015 Outubro,21,2015,Outubro,2296900,2015-10-23 00:00:00,,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,99931,259,-99672,328,Informado,,2848.35,2848.35,-538.34,,,5158.36,5158.36,0
H026 2015 Outubro,22,2015,Outubro,9912770,2015-10-21 00:00:00,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,1005,1052,47,47,Lido,,378.22,378.22,-71.48,,,684.96,684.96,0
H027 2015 Outubro,23,2015,Outubro,2296888,2015-10-21 00:00:00,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,2153,2622,469,469,Médio,,4087.81,4087.81,-772.6,,,7403.02,7403.02,0
H028 2015 Outubro,24,2015,Outubro,6205615,2015-10-21 00:00:00,A05S578084,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,7408,7408,0,10,Mínimo,,52.97,52.97,-10.02,,,95.92,95.92,0
H029 2015 Outubro,25,2015,Outubro,7297220,2015-10-10 00:00:00,,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1914,1915,1,10,Mínimo,,52.97,52.97,-10.02,,,95.92,95.92,0
H030 2015 Outubro,26,2015,Outubro,2296276,2015-10-19 00:00:00,,H030,CASAN,Florianópolis,Moradia Estudantil,,,,,0,1273,1293,20,300,Informado,,1076.7,1076.7,-203.49,,,1949.91,1949.91,0
H032 2015 Outubro,27,2015,Outubro,2296659,2015-10-21 00:00:00,C11C001977,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,58,257,199,199,Lido,,1714.37,1714.37,-324.02,,,3104.72,3104.72,0
H033 2015 Outubro,28,2015,Outubro,2296667,2015-10-21 00:00:00,,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,4922,163,-4759,255,Lido,,2347.43,2347.43,-443.67,,,4251.19,4251.19,0
H034 2015 Outubro,29,2015,Outubro,8416621,2015-10-21 00:00:00,,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,8840,165,-8675,244,Lido,,2109.95,2109.95,-398.79,,,3821.11,3821.11,0
H035 2015 Outubro,30,2015,Outubro,2296845,2015-10-21 00:00:00,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,283,304,21,21,Lido,,149.67,149.67,-28.29,,,271.05,271.05,0
H037 2015 Outubro,31,2015,Outubro,6435548,2015-10-21 00:00:00,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,2060,2165,105,105,Lido,,853.14,853.14,-161.24,,,1545.04,1545.04,0
H038 2015 Outubro,32,2015,Outubro,2296683,2015-10-21 00:00:00,,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,4981,204,-4777,326,Lido,,2830.77,2830.77,-535.02,,,5126.52,5126.52,0
H040 2015 Outubro,33,2015,Outubro,2296691,2015-10-21 00:00:00,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,9428,9715,287,287,Lido,,2487.94,2487.94,-470.22,,,4505.66,4505.66,0
H041 2015 Outubro,34,2015,Outubro,2296810,2015-10-21 00:00:00,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,3567,3889,322,322,Lido,,3012.36,3012.36,-569.34,,,5455.38,5455.38,0
H042 2015 Outubro,35,2015,Outubro,2296802,2015-10-21 00:00:00,,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,388,1037,649,649,Lido,,5670.1,5670.1,-1071.65,,,10268.55,10268.55,0
H043 2015 Outubro,36,2015,Outubro,6816860,2015-10-21 00:00:00,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,657,662,5,10,Mínimo,,52.97,52.97,-10.02,,,95.92,95.92,0
H044 2015 Outubro,37,2015,Outubro,2296896,2015-10-23 00:00:00,,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,83,211,128,128,Informado,,1090.25,1090.25,-206.05,,,1974.45,1974.45,0
H045 2015 Outubro,38,2015,Outubro,2296772,2015-10-21 00:00:00,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,545,563,18,18,Lido,,123.29,123.29,-23.31,,,223.27,223.27,0
H046 2015 Outubro,39,2015,Outubro,2296780,2015-10-21 00:00:00,B10C007949,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,4212,4325,113,113,Lido,,958.39,958.39,-181.14,,,1735.64,1735.64,0
H047 2015 Outubro,40,2015,Outubro,2296837,2015-10-21 00:00:00,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,3194,4927,1733,1733,Lido,,15199.0,15199.0,-2872.61,,,27525.39,27525.39,0
H048 2015 Outubro,41,2015,Outubro,2296764,2015-10-21 00:00:00,,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,328,751,423,423,Lido,,3683.45,3683.45,-696.17,,,6670.73,6670.73,0
H049 2015 Outubro,42,2015,Outubro,9197478,2015-10-21 00:00:00,B10C002846,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,6748,6921,173,173,Lido,,1485.82,1485.82,-280.83,,,2690.81,2690.81,0
H050 2015 Outubro,43,2015,Outubro,2296748,2015-10-21 00:00:00,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,862,1031,169,169,Lido,,1450.66,1450.66,-274.17,,,2627.15,2627.15,0
H051 2015 Outubro,44,2015,Outubro,2296756,2015-10-21 00:00:00,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,212,268,56,60,Mínimo,,317.82,317.82,-60.07,,,575.57,575.57,0
H052 2015 Outubro,45,2015,Outubro,2296730,2015-10-23 00:00:00,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,1.0,,,,1,15245,15799,554,554,Informado,,4835.0,4835.0,-913.82,,,8756.18,8756.18,0
H053 2015 Outubro,46,2015,Outubro,2296713,2015-10-23 00:00:00,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,5950,7937,1987,1987,Informado,,17431.79,17431.79,-3294.61,,,31568.97,31568.97,0
H054 2015 Outubro,47,2015,Outubro,6923020,2015-10-21 00:00:00,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,8320,8679,359,359,Lido,,3120.85,3120.85,-589.84,,,5651.86,5651.86,0
H055 2015 Outubro,48,2015,Outubro,2296705,2015-10-21 00:00:00,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,8994,13859,4865,4865,Lido,,48098.0,,-4545.26,,,43552.74,43552.74,0
H056 2015 Outubro,49,2015,Outubro,2296721,2015-10-23 00:00:00,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,986,1557,571,571,Informado,,5483.48,5483.48,-1036.38,,,9930.58,9930.58,0
H057 2015 Outubro,50,2015,Outubro,2297108,2015-10-21 00:00:00,,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2288,2340,52,52,Lido,,422.17,,-39.89,,,382.28,382.28,0
H058 2015 Outubro,51,2015,Outubro,9611070,2015-10-21 00:00:00,,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,14680,15101,421,421,Lido,,3665.87,3665.87,-692.85,,,6638.89,6638.89,0
H059 2015 Outubro,52,2015,Outubro,2296675,2015-10-21 00:00:00,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,238,269,31,31,Lido,,237.57,237.57,-44.9,,,430.24,430.24,0
H060 2015 Outubro,53,2015,Outubro,5329663,2015-10-19 00:00:00,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,992,1041,49,49,Informado,,395.8,395.8,-74.82,,,716.78,716.78,0
H061 2015 Outubro,54,2015,Outubro,2296870,2015-10-23 00:00:00,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,6827,6925,98,98,Informado,,791.6,791.6,-149.61,,,1433.59,1433.59,0
H062 2015 Outubro,55,2015,Outubro,15023672,2015-10-21 00:00:00,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,1275,1560,285,285,Lido,,2470.36,,-233.45,,,2236.91,2236.91,0
H072 2015 Outubro,56,2015,Outubro,2297167,2015-10-23 00:00:00,,H072,CASAN,Florianópolis,CCA 1,,,,,0,6142,155,-5987,291,Informado,,2523.1,,-238.43,,,2284.67,2284.67,0
H073 2015 Outubro,57,2015,Outubro,2297175,2015-10-22 00:00:00,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,6894,6964,70,70,Lido,,580.4,,-54.84,,,525.56,525.56,0
H074 2015 Outubro,58,2015,Outubro,2297183,2015-10-22 00:00:00,,H074,CASAN,Florianópolis,CCA 2,,,,,0,26576,27537,961,961,Lido,,8412.74,,-795.0,,,7617.74,7617.74,0
H076 2015 Outubro,59,2015,Outubro,2297361,2015-10-23 00:00:00,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",,,,,0,1151,1201,50,50,Lido,,404.59,,-38.24,,,366.35,366.35,0
H081 2015 Outubro,60,2015,Outubro,2295652,2015-10-20 00:00:00,,H081,CASAN,Florianópolis,UFSC do MEC,,,,,0,1264,1329,65,65,Lido,,536.45,536.45,-101.39,,,971.51,971.51,0
H082 2015 Outubro,61,2015,Outubro,5716594,2015-10-16 00:00:00,,H082,CASAN,Florianópolis,CCA - Tapera,,,,,0,6969,666,-6303,405,Informado,,3525.22,,-333.13,,,3192.09,3192.09,0
H083 2015 Outubro,62,2015,Outubro,6997937,2015-10-21 00:00:00,,H083,CASAN,Florianópolis,Casa da Arte,,,,,0,593,596,3,10,Mínimo,,52.97,52.97,-10.02,,,95.92,95.92,0
H084 2015 Outubro,63,2015,Outubro,9197419,2015-10-20 00:00:00,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,4867,4990,123,123,Lido,,1046.3,1046.3,-197.75,,,1894.85,1894.85,0
H085 2015 Outubro,64,2015,Outubro,12791172,2015-10-20 00:00:00,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,,,,,0,252,258,6,10,Mínimo,,52.97,,-5.0,,,47.97,47.97,0
H086 2015 Outubro,65,2015,Outubro,12799408,2015-10-20 00:00:00,,H086,CASAN,Florianópolis,UFSC - Jurerê,,,,,0,71,82,11,11,Lido,,61.76,,-5.83,,,55.93,55.93,0
H087 2015 Outubro,66,2015,Outubro,13018540,2015-10-14 00:00:00,,H087,CASAN,Florianópolis,UFSC-Sambaqui,,,,,0,4651,4732,81,81,Lido,,677.1,,-63.98,,,613.12,613.12,0
H088 2015 Outubro,67,2015,Outubro,2294605,2015-10-21 00:00:00,,H088,CASAN,Florianópolis,Casa Vida e Saúde,,,,,0,39,40,1,10,Mínimo,,52.97,52.97,-10.02,,,95.92,95.92,0
H089 2015 Outubro,68,2015,Outubro,2347660,2015-10-23 00:00:00,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,9757,9972,215,215,Informado,,1855.02,1855.02,-350.6,,,3359.44,3359.44,0
H090 2015 Outubro,69,2015,Outubro,2347679,2015-10-20 00:00:00,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2367,2375,8,10,Mínimo,,52.97,52.97,-10.02,,,95.92,95.92,0
H100 2015 Outubro,70,2015,Outubro,2134608,2015-10-21 00:00:00,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,1559,1631,72,72,Lido,,453.95,363.16,-77.21,,,739.9,739.9,0
H101 2015 Outubro,71,2015,Outubro,2141582,2015-10-21 00:00:00,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,99,103,4,10,Mínimo,,42.27,,-3.99,,,38.28,38.28,0
H102 2015 Outubro,72,2015,Outubro,2278022,2015-10-21 00:00:00,A12G091977,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,1.0,,2,937,1131,194,194,Lido,,1264.03,1011.22,-215.01,,,2060.24,2060.24,0
H103 2015 Outubro,73,2015,Outubro,7039336,2015-10-21 00:00:00,A12G079417,H103,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 181 - Joinville",,,2.0,,2,342,348,6,20,Mínimo,,84.54,,-8.0,,,76.54,76.54,0
H104 2015 Outubro,74,2015,Outubro,7876009,2015-10-21 00:00:00,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,519,657,138,138,Lido,,892.19,,-84.32,,,807.87,807.87,0
H105 2015 Outubro,75,2015,Outubro,8686432,2015-10-21 00:00:00,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,,,1.0,,1,125,125,0,10,Mínimo,,42.27,33.82,-7.18,,,68.91,68.91,0
H106 2015 Outubro,76,2015,Outubro,14948508,2015-10-16 00:00:00,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,799,805,6,10,Mínimo,,52.97,,-5.0,,,47.97,47.97,0
H200 2015 Outubro,77,2015,Outubro,15431797,2015-10-17 00:00:00,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,1216,1291,75,75,Lido,,624.35,,-59.0,,,565.35,565.35,0
H300 2015 Outubro,78,2015,Outubro,196916,2015-10-31 00:00:00,X08S002632,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,5989,6041,52,52,Lido,,454.82,,,,,454.82,454.82,0
H400 2015 Outubro,79,2015,Outubro,89548,2015-10-05 00:00:00,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,1153,1184,31,31,Lido,,124.37,,,32.66,,157.03,157.03,0
