CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H034 2014 Julho,29,2014,Julho,8416621,2014-07-17,C10C005432,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,6172,6319,147,147,Lido,,1048.22,1048.22,-198.11,,,1898.33,1898.33,0
H035 2014 Julho,30,2014,Julho,2296845,2014-07-18,A91T139268,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,2514,2516,2,10,Mínimo,,44.16,44.16,-8.34,,,79.98,79.98,0
H037 2014 Julho,31,2014,Julho,6435548,2014-07-17,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,326,429,103,103,Lido,,696.62,696.62,-131.67,,,1261.57,1261.57,0
H038 2014 Julho,32,2014,Julho,2296683,2014-07-17,C11C005093,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,1930,2091,161,161,Lido,,1150.82,1150.82,-217.51,,,2084.13,2084.13,0
H040 2014 Julho,33,2014,Julho,2296691,2014-07-17,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,3371,3598,227,227,Lido,,1634.53,1634.53,-308.92,,,2960.14,2960.14,0
H041 2014 Julho,34,2014,Julho,2296810,2014-07-17,,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,258,450,192,192,Lido,,1435.84,1435.84,-271.38,,,2600.3,2600.3,0
H042 2014 Julho,35,2014,Julho,2296802,2014-07-17,C11C007092,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,8774,9387,613,613,Lido,,4463.49,4463.49,-843.61,,,8083.37,8083.37,0
H043 2014 Julho,36,2014,Julho,6816860,2014-07-17,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,583,589,6,10,Mínimo,,44.16,44.16,-8.34,,,79.98,79.98,0
H044 2014 Julho,37,2014,Julho,2296896,2014-07-17,C11C001100,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,6522,6775,253,253,Lido,,1825.08,1825.08,-344.94,,,3305.22,3305.22,0
H045 2014 Julho,38,2014,Julho,2296772,2014-07-17,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,354,362,8,10,Mínimo,,44.16,44.16,-8.34,,,79.98,79.98,0
H046 2014 Julho,39,2014,Julho,2296780,2014-07-17,B10C007949,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,1974,2093,119,119,Lido,,843.01,843.01,-159.33,,,1526.69,1526.69,0
H047 2014 Julho,40,2014,Julho,2296837,2014-07-18,B10C013876,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,5000,6206,1206,1206,Lido,,8809.52,8809.52,-1664.99,,,15954.05,15954.05,0
H048 2014 Julho,41,2014,Julho,2296764,2014-07-17,C11C004576,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,8580,8985,405,405,Lido,,2939.07,2939.07,-555.48,,,5322.66,5322.66,0
H049 2014 Julho,42,2014,Julho,9197478,2014-07-17,B10C002846,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,3772,4117,345,345,Lido,,2499.34,2499.34,-472.38,,,4526.3,4526.3,0
H050 2014 Julho,43,2014,Julho,2296748,2014-07-17,C10C005435,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,3020,3050,30,30,Lido,,190.74,190.74,-36.04,,,345.44,345.44,0
H051 2014 Julho,44,2014,Julho,2296756,2014-07-17,A10C021613,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,3088,3143,55,60,Mínimo,,264.96,264.96,-50.08,,,479.84,479.84,0
H052 2014 Julho,45,2014,Julho,2296730,2014-07-18,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,,,1.0,,1,16934,17488,554,554,Médio,,4983.79,4983.79,-941.94,,,9025.64,9025.64,0
H053 2014 Julho,46,2014,Julho,2296713,2014-07-18,C11C001080,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,19765,20088,323,323,Lido,,2338.11,2338.11,-441.91,,,4234.31,4234.31,0
H054 2014 Julho,47,2014,Julho,6923020,2014-07-17,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,3334,3570,236,236,Lido,,1700.49,1700.49,-321.4,,,3079.58,3079.58,0
H055 2014 Julho,48,2014,Julho,2296705,2014-07-17,F11C000663,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,7526,11528,4002,4002,Médio,,32959.97,,-3114.72,,,29845.25,29845.25,0
H056 2014 Julho,49,2014,Julho,2296721,2014-07-18,F11C000547,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,3570,4388,818,818,Lido,,6615.4,6615.4,-1250.31,,,11980.49,11980.49,0
H057 2014 Julho,50,2014,Julho,2297108,2014-07-18,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2009,2060,51,51,Lido,,344.64,,-32.57,,,312.07,312.07,0
H058 2014 Julho,51,2014,Julho,9611070,2014-07-18,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,9824,10046,222,222,Lido,,1597.89,1597.89,-302.0,,,2893.78,2893.78,0
H059 2014 Julho,52,2014,Julho,2296675,2014-07-18,C09B271069,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,8562,8474,-88,44,Informado,,293.34,293.34,-55.44,,,531.24,531.24,0
H060 2014 Julho,53,2014,Julho,5329663,,,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,847,915,68,68,,,469.24,469.24,-88.68,,,849.8,849.8,0
H061 2014 Julho,54,2014,Julho,2296870,2014-07-17,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,2471,2638,167,167,Lido,,1228.99,1228.99,-232.28,,,2225.7,2225.7,0
H062 2014 Julho,55,2014,Julho,15023672,2014-07-18,F11C000741,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,4049,4205,156,156,Lido,,1114.18,,-105.29,,,1008.89,1008.89,0
H072 2014 Julho,56,2014,Julho,2297167,,,H072,CASAN,Florianópolis,CCA 1,,,,,0,2385,2690,305,305,,,2206.18,,-208.49,,,1997.69,1997.69,0
H073 2014 Julho,57,2014,Julho,2297175,,,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,,,,,0,5737,5848,111,111,,,784.38,,-74.12,,,710.26,710.26,0
H074 2014 Julho,58,2014,Julho,2297183,,,H074,CASAN,Florianópolis,CCA 2,,,,,0,10641,11761,1120,1120,,,8179.24,,-772.94,,,7406.3,7406.3,0
H076 2014 Julho,59,2014,Julho,2297361,,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",,,,,0,160,161,1,10,,,44.16,,-4.17,,,39.99,39.99,0
H081 2014 Julho,60,2014,Julho,2295652,,,H081,CASAN,Florianópolis,UFSC do MEC,,,,,0,168,299,131,131,,,930.96,930.96,-175.95,,,1685.97,1685.97,0
H082 2014 Julho,61,2014,Julho,5716594,,,H082,CASAN,Florianópolis,CCA - Tapera,,,,,0,1645,1784,139,139,,,989.59,,-93.52,,,896.07,896.07,0
H083 2014 Julho,62,2014,Julho,6997937,,,H083,CASAN,Florianópolis,Casa da Arte,,,,,0,554,551,-3,10,,,44.16,44.16,-8.34,,,79.98,79.98,0
H084 2014 Julho,63,2014,Julho,9197419,,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,2593,2757,164,164,,,1172.81,1172.81,-221.67,,,2123.95,2123.95,0
H085 2014 Julho,64,2014,Julho,12791172,,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,,,,,0,155,160,5,10,,,44.16,,-4.17,,,39.99,39.99,0
H086 2014 Julho,65,2014,Julho,12799408,,,H086,CASAN,Florianópolis,UFSC - Jurerê,,,,,0,25,26,1,10,,,44.16,,-4.17,,,39.99,39.99,0
H087 2014 Julho,66,2014,Julho,13018540,,,H087,CASAN,Florianópolis,UFSC-Sambaqui,,,,,0,4167,4206,39,39,,,256.7,,-24.26,,,232.44,232.44,0
H088 2014 Julho,67,2014,Julho,2294605,,,H088,CASAN,Florianópolis,Casa Vida e Saúde,,,,,0,23,23,0,10,,,44.16,44.16,-8.34,,,79.98,79.98,0
H089 2014 Julho,68,2014,Julho,2347660,,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,3303,3646,343,343,,,2484.68,2484.68,-469.6,,,4499.76,4499.76,0
H090 2014 Julho,69,2014,Julho,2347679,,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2194,2212,18,18,,,102.79,102.79,-19.44,,,186.14,186.14,0
H106 2014 Julho,70,2014,Julho,14948508,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,502,520,18,18,,,102.79,,-9.71,,,93.08,93.08,0
