CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2016 Novembro,11,2016,Novembro,8149615,2016-11-18,C11C005249,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,6323.0,7066.0,743,743.0,Lido,,7198.71,,-693.07,,135.45,6641.09,6641.09,0
H014 2016 Novembro,12,2016,Novembro,2296969,2016-11-30,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,192188.0,204299.0,12111,12111.0,Lido,,118119.73,118119.73,,,,236239.46,236239.46,0
H015 2016 Novembro,13,2016,Novembro,2296918,2016-11-18,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,,,,1,899.0,926.0,27,27.0,Lido,,224.29,224.29,-42.92,,5.69,411.35,411.35,0
H017 2016 Novembro,14,2016,Novembro,2296950,2016-11-18,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,10933.0,11605.0,672,672.0,Lido,,6507.11,6507.11,-1258.82,,306.6,12062.0,12062.0,0
H018 2016 Novembro,15,2016,Novembro,2296640,2016-11-18,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,819.0,848.0,29,29.0,Lido,,243.78,243.78,-47.26,,12.56,452.86,452.86,0
H019 2016 Novembro,16,2016,Novembro,9097821,2016-11-18,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,456.0,508.0,52,52.0,Lido,,429.1,429.1,-82.69,,16.89,792.4,792.4,0
H020 2016 Novembro,17,2016,Novembro,2296829,2016-11-18,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,8974.0,10657.0,1683,1683.0,Informado,,16355.06,16355.06,-3124.71,,355.49,29940.9,29940.9,0
H021 2016 Novembro,18,2016,Novembro,2296632,2016-11-18,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,1826.0,1958.0,132,132.0,Médio,,1208.37,1208.37,-233.43,,53.37,2236.68,2236.68,0
H023 2016 Novembro,19,2016,Novembro,2296934,2016-11-18,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,,,,1,210.0,474.0,264,264.0,Lido,,2532.86,2532.86,-487.72,,95.36,4673.36,4673.36,0
H024 2016 Novembro,20,2016,Novembro,2296926,2016-11-18,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,198.0,199.0,1,20.0,Mínimo,,117.4,117.4,-22.59,,4.32,216.53,216.53,0
H025 2016 Novembro,21,2016,Novembro,2296900,2016-11-18,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,4730.0,5077.0,347,347.0,Lido,,3341.35,3341.35,-645.71,,150.16,6187.15,6187.15,0
H026 2016 Novembro,22,2016,Novembro,9912770,2016-11-18,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,1993.0,2223.0,230,230.0,Informado,,2201.68,2201.68,-418.82,,28.51,4013.05,4013.05,0
H027 2016 Novembro,23,2016,Novembro,2296888,2016-11-18,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,9982.0,10906.0,924,924.0,Médio,,8961.79,8961.79,-1721.22,,290.31,16492.67,16492.67,0
H028 2016 Novembro,24,2016,Novembro,6205615,2016-11-22,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,63.0,73.0,10,10.0,Informado,,58.7,58.7,-11.31,,2.16,108.25,108.25,0
H029 2016 Novembro,25,2016,Novembro,7297220,2016-11-11,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1957.0,1959.0,2,10.0,Mínimo,,58.7,58.7,-11.31,,2.19,108.28,108.28,0
H030 2016 Novembro,26,2016,Novembro,2296276,2016-11-22,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,12696.0,14136.0,1440,1440.0,Lido,,11528.29,11528.29,-2221.21,,448.28,21283.65,21283.65,0
H032 2016 Novembro,27,2016,Novembro,2296659,2016-11-18,C11C001576,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,4501.0,331.0,-4170,392.0,Lido,,3779.69,3779.69,-731.53,,181.71,7009.56,7009.56,0
H033 2016 Novembro,28,2016,Novembro,2296667,2016-11-18,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,2542.0,2767.0,225,225.0,Lido,,2271.29,2271.29,-439.15,,104.53,4207.96,4207.96,0
H034 2016 Novembro,29,2016,Novembro,8416621,2016-11-18,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,2671.0,2864.0,193,193.0,Lido,,1841.27,1841.27,-356.23,,87.03,3413.34,3413.34,0
H035 2016 Novembro,30,2016,Novembro,2296845,2016-11-18,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,857.0,875.0,18,18.0,Lido,,136.63,136.63,-26.61,,8.25,254.9,254.9,0
H037 2016 Novembro,31,2016,Novembro,6435548,2016-11-22,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,3526.0,3664.0,138,138.0,Informado,,1266.82,1266.82,-243.91,,47.46,2337.19,2337.19,0
H038 2016 Novembro,32,2016,Novembro,2296683,2016-11-18,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,3374.0,3687.0,313,313.0,Lido,,3010.16,3010.16,-580.77,,125.25,5564.8,5564.8,0
H040 2016 Novembro,33,2016,Novembro,2296691,2016-11-18,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,13612.0,13888.0,276,276.0,Lido,,2649.75,2649.75,-511.36,,111.69,4899.83,4899.83,0
H041 2016 Novembro,34,2016,Novembro,2296810,2016-11-18,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,6926.0,7241.0,315,315.0,Médio,,3261.02,3261.02,-628.6,,129.78,6023.22,6023.22,0
H042 2016 Novembro,35,2016,Novembro,2296802,2016-11-22,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,4267.0,4526.0,259,259.0,Informado,,2484.16,2484.16,-478.51,,95.18,4584.99,4584.99,0
H043 2016 Novembro,36,2016,Novembro,6816860,2016-11-18,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,727.0,732.0,5,10.0,Mínimo,,58.7,58.7,-11.31,,2.16,108.25,108.25,0
H044 2016 Novembro,37,2016,Novembro,2296896,2016-11-18,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,2192.0,2530.0,338,338.0,Informado,,3253.68,3253.68,-627.54,,133.33,6013.15,6013.15,0
H045 2016 Novembro,38,2016,Novembro,2296772,2016-11-18,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,802.0,824.0,22,22.0,Médio,,175.59,175.59,-33.83,,6.75,324.1,324.1,0
H046 2016 Novembro,39,2016,Novembro,2296780,2016-11-18,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,810.0,917.0,107,107.0,Médio,,1003.56,1003.56,-193.82,,43.99,1857.29,1857.29,0
H047 2016 Novembro,40,2016,Novembro,2296837,2016-11-18,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,22270.0,23442.0,1172,1172.0,Lido,,11377.51,11377.51,-2202.19,,548.56,21101.39,21101.39,0
H048 2016 Novembro,41,2016,Novembro,2296764,2016-11-18,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,5393.0,5936.0,543,543.0,Médio,,5250.55,5250.55,-1013.3,,221.57,9709.37,9709.37,0
H049 2016 Novembro,42,2016,Novembro,9197478,2016-11-18,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,2057.0,2339.0,282,282.0,Médio,,2708.2,2708.2,-521.07,24.27,73.27,4992.87,4992.87,0
H050 2016 Novembro,43,2016,Novembro,2296748,2016-11-18,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,3888.0,4253.0,365,365.0,Médio,,3516.68,3516.68,-676.04,,120.49,6477.81,6477.81,0
H051 2016 Novembro,44,2016,Novembro,2296756,2016-11-19,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,433.0,438.0,5,60.0,Informado,,352.2,352.2,-67.78,,12.97,649.59,649.59,0
H053 2016 Novembro,45,2016,Novembro,2296713,2016-11-19,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,28697.0,30721.0,2024,2024.0,Lido,,19676.67,19676.67,-3796.09,,816.88,36374.13,36374.13,0
H054 2016 Novembro,46,2016,Novembro,6923020,2016-11-19,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,13343.0,13782.0,439,439.0,Lido,,4237.5,4237.5,-817.68,,177.74,7835.06,7835.06,0
H055 2016 Novembro,47,2016,Novembro,2296705,2016-11-18,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,56254.0,59558.0,3304,3304.0,Médio,,36131.05,,-3476.02,,652.37,33307.4,33307.4,0
H056 2016 Novembro,48,2016,Novembro,2296721,2016-11-18,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,7921.0,8549.0,628,628.0,Médio,,6703.08,6703.08,-1289.57,,240.13,12356.72,12356.72,0
H057 2016 Novembro,49,2016,Novembro,2297108,2016-11-18,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2666.0,2719.0,53,53.0,Lido,,477.55,,-46.09,,10.13,441.59,441.59,0
H058 2016 Novembro,50,2016,Novembro,9611070,2016-11-18,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,21302.0,21450.0,148,148.0,Informado,,1402.93,1402.93,-271.97,,72.03,2605.92,2605.92,0
H059 2016 Novembro,51,2016,Novembro,2296675,2016-11-22,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,682.0,716.0,34,34.0,Informado,,292.48,292.48,-56.16,,9.45,538.25,538.25,0
H060 2016 Novembro,52,2016,Novembro,5329663,2016-11-11,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,2082.0,2209.0,127,127.0,Médio,,1198.37,1198.37,-229.62,,33.13,2200.25,2200.25,0
H061 2016 Novembro,53,2016,Novembro,2296870,2016-11-18,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,8040.0,8110.0,70,70.0,Lido,,604.44,604.44,-116.17,,20.4,1113.11,1113.11,0
H062 2016 Novembro,54,2016,Novembro,15023672,2016-11-18,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,8530.0,8941.0,411,411.0,Lido,,3964.76,3964.76,-807.24,,612.69,7734.97,7734.97,0
H072 2016 Novembro,55,2016,Novembro,2297167,2016-11-18,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,4132.0,5209.0,1077,1077.0,Informado,,10452.13,,-995.34,,80.51,9537.3,9537.3,0
H073 2016 Novembro,56,2016,Novembro,2297175,2016-11-22,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,7990.0,8100.0,110,110.0,Lido,,1032.78,,-98.59,,10.62,944.81,944.81,0
H074 2016 Novembro,57,2016,Novembro,2297183,2016-11-18,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,8216.0,9503.0,1287,1287.0,Lido,,12497.7,,-1198.89,,188.99,11487.8,11487.8,0
H076 2016 Novembro,58,2016,Novembro,2297361,2016-11-11,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1366.0,1394.0,28,28.0,Lido,,234.03,,-23.5,,14.49,225.02,225.02,0
H081 2016 Novembro,59,2016,Novembro,2295652,2016-11-19,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,2282.0,2360.0,78,78.0,Lido,,721.07,721.07,-139.52,,34.24,1336.86,1336.86,0
H082 2016 Novembro,60,2016,Novembro,5716594,2016-11-18,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,7938.0,8241.0,303,303.0,Informado,,2912.75,,-288.83,,143.68,2767.6,2767.6,0
H083 2016 Novembro,61,2016,Novembro,6997937,2016-11-18,Y11C071117,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,629.0,0.0,-629,10.0,Mínimo,,58.7,58.7,-11.31,,2.16,108.25,108.25,0
H084 2016 Novembro,62,2016,Novembro,9197419,2016-11-18,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,7161.0,7447.0,286,286.0,Lido,,2747.16,2747.16,-521.73,,26.61,4999.2,4999.2,0
H085 2016 Novembro,63,2016,Novembro,12791172,2016-11-11,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,330.0,334.0,4,10.0,Mínimo,,58.7,,-5.65,,1.08,54.13,54.13,0
H086 2016 Novembro,64,2016,Novembro,12799408,2016-11-11,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,122.0,123.0,1,10.0,Mínimo,,58.7,,-5.65,,1.08,54.13,54.13,0
H087 2016 Novembro,65,2016,Novembro,13018540,2016-11-14,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5185.0,5203.0,18,18.0,Lido,,136.63,,-13.68,,8.07,131.02,131.02,0
H088 2016 Novembro,66,2016,Novembro,2294605,2016-11-18,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,44.0,54.0,10,10.0,Médio,,58.7,58.7,-11.31,,2.16,108.25,108.25,0
H089 2016 Novembro,67,2016,Novembro,2347660,2016-11-18,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,12418.0,12709.0,291,291.0,Lido,,2795.86,2795.86,-536.53,,85.88,5141.07,5141.07,0
H090 2016 Novembro,68,2016,Novembro,2347679,2016-11-18,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,189.0,214.0,25,25.0,Lido,,204.81,204.81,-39.37,,6.93,377.18,377.18,0
H100 2016 Novembro,69,2016,Novembro,2134608,2016-11-18,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,2538.0,2634.0,96,96.0,Lido,,667.82,534.26,-116.12,,26.63,1112.59,1112.59,0
H101 2016 Novembro,70,2016,Novembro,2141582,2016-11-18,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,216.0,222.0,6,10.0,Mínimo,,46.04,36.83,-7.84,,,75.03,75.03,0
H102 2016 Novembro,71,2016,Novembro,2278022,2016-11-18,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,,,1,1481.0,1640.0,159,159.0,Lido,,1123.31,898.65,-194.61,,37.35,1864.7,1864.7,0
H104 2016 Novembro,72,2016,Novembro,7876009,2016-11-18,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,882.0,907.0,25,25.0,Lido,,154.49,123.59,-26.28,,,251.8,251.8,0
H105 2016 Novembro,73,2016,Novembro,8686432,2016-11-18,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,,,,1,130.0,130.0,0,10.0,Mínimo,,46.04,36.83,-7.97,,1.56,76.46,76.46,0
H106 2016 Novembro,74,2016,Novembro,14948508,2016-11-17,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,1015.0,1050.0,35,35.0,Lido,,302.22,,-28.66,,1.08,274.64,274.64,0
H107 2016 Novembro,75,2016,Novembro,2131650,2016-11-18,A12G092144,H107,ÁGUAS DE JOINVILLE,Joinville,"R. João Colin, 2728",1.0,,,,1,71.0,80.0,9,10.0,Mínimo,,46.04,36.83,-7.97,,1.56,76.46,76.46,0
H200 2016 Novembro,76,2016,Novembro,15431797,2016-11-17,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,2766.0,2836.0,70,70.0,Lido,,643.15,,-63.71,,31.09,610.53,610.53,0
H300 2016 Novembro,77,2016,Novembro,196916,2016-11-29,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,140.0,215.0,75,75.0,Lido,,700.23,,,,,700.23,700.23,0
H301 2016 Novembro,78,2016,Novembro,1040430,,1040430122016001,H301,SAMAE Araranguá,Araranguá,Mato Alto - Campo de Futebol,1.0,,,,1,,,0,,,,,,,,,,0.0,0
H400 2016 Novembro,79,2016,Novembro,89548,2016-11-03,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,1731.0,1757.0,26,26.0,Informado,,110.58,,,50.21,,160.79,160.79,0
H401 2016 Novembro,80,2016,Novembro,38988,2016-11-16,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2750 - Blumenau",1.0,,,,1,1495.0,1575.0,80,80.0,Informado,,392.46,465.63,-45.08,67.18,23.73,903.92,903.92,0
