CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,8149615,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1,0,0,0,1,35727,35795,68,68,Informado,CONFIRMACAO LEITURA,708.65,0.0,-66.98,0,0,641.67,641.67,0
H014 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296969,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51,0,6,1,58,636932,644698,7766,7766,0,CONFIRMACAO LEITURA,84841.01,84841.01,-16034.95,0,0,153647.07,153647.06999999998,0
H015 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296918,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1,0,0,0,1,125,157,32,32,Lido,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,310.2,310.2,-58.62,0,0,561.78,561.78,0
H017 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296950,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1,0,0,0,1,6026,6283,257,257,Informado,CONFIRMACAO LEITURA,2800.52,2800.52,-529.3,0,0,5071.74,5071.74,0
H018 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296640,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1,0,0,0,1,2926,2992,66,66,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,686.51,686.51,-129.74,0,0,1243.28,1243.28,0
H019 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,9097821,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1,0,1,0,2,5461,5560,99,99,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,1007.78,1007.78,-190.48,0,0,1825.08,1825.08,0
H020 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296829,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1,0,0,0,1,9437,9511,74,74,Informado,CONFIRMACAO LEITURA,775.06,775.06,-146.49,0,0,1403.63,1403.6299999999999,0
H021 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296632,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2,0,0,0,2,4736,4884,148,148,Informado,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1550.12,1550.12,-292.97,0,0,2807.27,2807.2699999999995,0
H023 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296934,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1,0,0,0,1,10362,10511,149,149,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,1605.17,1605.17,-303.38,0,0,2906.96,2906.96,0
H024 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296926,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1,0,1,0,2,4,5,1,20,Mínimo,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,133.4,133.4,-25.21,0,0,241.59,241.59,0
H025 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296900,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1,0,0,0,1,27658,19747,-7911,10,Mínimo,CONFIRMACAO LEITURA,66.7,66.7,-12.6,0,0,120.8,120.80000000000001,0
H026 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,9912770,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1,0,0,0,1,448,757,309,309,Informado,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,3376.06,3376.06,-638.07,0,0,6114.05,6114.05,0
H027 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,16701186,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1,0,0,0,1,50921,51612,691,691,Informado,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",7604.08,7604.08,-1437.16,0,0,13771.0,13771.0,0
H028 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,6205615,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1,0,0,0,1,1,1,0,10,Mínimo,HIDRÔMETRO PARADO.,66.7,66.7,-12.6,0,0,120.8,120.80000000000001,0
H029 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,7297220,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1,0,0,0,1,2059,2063,4,10,Mínimo,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,66.7,66.7,-12.6,0,0,120.8,120.80000000000001,0
H030 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296276,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0,30,0,0,30,16322,17285,963,963,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,7557.11,7557.11,-1428.29,0,0,13685.93,13685.93,0
H032 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296659,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1,0,0,0,1,13079,13444,365,365,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,3995.88,3995.88,-755.22,0,0,7236.54,7236.54,0
H033 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296667,Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1,0,1,0,2,1130,1218,88,88,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,886.04,886.04,-167.46,0,0,1604.62,1604.62,0
H034 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,8416621,Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1,0,0,0,1,10866,11058,192,192,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,2081.09,2081.09,-393.32,0,0,3768.86,3768.86,0
H035 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296845,Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1,0,0,0,1,195,210,15,15,Médio,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",122.04,122.04,-23.07,0,0,221.01,221.01000000000002,0
H037 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,6435548,Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1,0,0,1,2,8430,8533,103,103,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,1052.06,1052.06,-198.84,0,0,1905.28,1905.28,0
H038 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296683,Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1,0,0,0,1,2200,3074,874,874,Informado,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,9629.54,9629.54,-1819.98,0,0,17439.1,17439.100000000002,0
H040 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296691,Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1,0,0,0,1,36665,36958,293,293,Informado,CONFIRMACAO LEITURA,3198.97,3198.97,-604.61,0,0,5793.33,5793.33,0
H041 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296810,Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1,0,1,0,2,13241,13278,37,37,Informado,CONFIRMACAO LEITURA,321.56,321.56,-60.77,0,0,582.35,582.35,0
H042 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296802,Trindade,C11C001909,H042,CASAN,Florianópolis - Trindade,CCE 2  R. Eng. Andrey C. Ferreira,1,0,0,0,1,9392,9433,41,41,Médio,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",409.81,409.81,-77.46,0,0,742.16,742.16,0
H043 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,6816860,Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1,0,0,0,1,892,895,3,10,Mínimo,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,66.7,66.7,-12.6,0,0,120.8,120.80000000000001,0
H044 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296896,Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1,0,0,0,1,3642,3837,195,195,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,2114.3,2114.3,-399.61,0,0,3828.99,3828.9900000000002,0
H045 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296772,Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1,0,0,0,1,1285,1291,6,10,Mínimo,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,66.7,66.7,-12.6,0,0,120.8,120.80000000000001,0
H046 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296780,Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1,0,0,0,1,5550,5703,153,153,Médio,VIDRO DO HIDROMETRO SUADO,1649.44,1649.44,-311.75,0,0,2987.13,2987.13,0
H047 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296837,Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,NDI e MArquE,1,0,0,0,1,8129,8230,101,101,Informado,CONFIRMACAO LEITURA,1073.9,1073.9,-202.96,0,0,1944.84,1944.8400000000001,0
H048 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296764,Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1,0,0,0,1,26959,27213,254,254,Informado,CONFIRMACAO LEITURA,2767.32,2767.32,-523.03,0,0,5011.61,5011.610000000001,0
H049 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,9197478,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1,0,0,0,1,2103,2265,162,162,Informado,CONFIRMACAO LEITURA,1749.05,1749.05,-330.57,0,0,3167.53,3167.5299999999997,0
H050 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296748,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1,0,0,0,1,729,1117,388,388,Informado,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,4250.44,4250.44,-803.34,0,0,7697.54,7697.539999999999,0
H051 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296756,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,1,0,4,0,5,1118,1155,37,50,Mínimo,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,333.5,333.5,-63.04,0,0,603.96,603.96,0
H053 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296713,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1,0,0,0,1,11058,11262,204,204,Informado,CONFIRMACAO LEITURA,2213.91,2213.91,-418.43,0,0,4009.39,4009.39,0
H054 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,6923020,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1,0,0,0,1,9620,9651,31,31,Informado,CONFIRMACAO LEITURA,299.13,299.13,-56.54,0,0,541.72,541.72,0
H055 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296705,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1,0,1,0,2,1637,1694,57,57,Informado,CONFIRMACAO LEITURA,542.92,542.92,-102.62,0,0,983.22,983.2199999999999,0
H056 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296721,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,Restaurante Universitário 2,1,0,1,0,2,67541,68327,786,786,Informado,CONFIRMACAO LEITURA,9590.76,9590.76,-1812.66,0,0,17368.86,17368.86,0
H057 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2297108,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1,0,0,0,1,199,231,32,32,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,310.2,0.0,-29.32,0,0,280.88,280.88,0
H058 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,9611070,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1,0,0,0,1,1353,1636,283,283,Lido,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,3088.29,3088.29,-583.7,0,0,5592.88,5592.88,0
H059 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296675,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1,0,0,0,1,1706,1726,20,20,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,177.38,177.38,-33.53,0,0,321.23,321.23,0
H060 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,5329663,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1,0,0,0,1,2102,2300,198,198,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,2147.5,2147.5,-405.88,0,0,3889.12,3889.12,0
H061 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2296870,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1,0,1,0,2,807,852,45,45,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,410.1,410.1,-77.51,0,0,742.69,742.69,0
H062 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,15023672,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1,0,0,0,1,9666,10091,425,425,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,4659.96,4659.96,-880.74,0,0,8439.18,8439.18,0
H066 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,17091764,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1,0,0,0,1,551,891,340,340,Informado,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,3719.17,0.0,-351.46,0,0,3367.71,3367.71,0
H072 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2297167,CCA - Itacorubi,B10C017343,H072,CASAN,Florianópolis - Outros,CCA 1,1,0,0,0,1,14070,14173,103,103,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,1096.03,0.0,-103.57,0,0,992.46,992.46,0
H073 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2297175,CCA - Itacorubi,A05S578217,H073,CASAN,Florianópolis - Outros,CCA  Estação Experimental de Aquicultura,1,0,0,0,1,276,377,101,101,Lido,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,1073.9,0.0,-101.49,0,0,972.41,972.4100000000001,0
H074 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2297183,CCA - Itacorubi,C11C010252,H074,CASAN,Florianópolis - Outros,CCA 2,1,0,0,0,1,12924,13732,808,808,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,8899.04,0.0,-840.95,0,0,8058.09,8058.090000000001,0
H076 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2297361,CCA - Cidade das Abelhas ,A10C001421,H076,CASAN,Florianópolis - Outros,"Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1,0,0,0,1,52,78,26,26,Lido,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,243.79,0.0,-23.03,0,0,220.76,220.76,0
H081 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2295652,SEAD - TV UFSC,B17C002628,H081,CASAN,Florianópolis - Outros,Rua Presidente Coutinho,1,0,0,0,1,4107,4364,257,257,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,2800.52,2800.52,-529.3,0,0,5071.74,5071.74,0
H082 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,5716594,CCA - Tapera,C11C010040,H082,CASAN,Florianópolis - Outros,CCA Tapera - Fazenda Experimental da Ressacada,1,0,0,0,1,8646,9128,482,482,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,5290.84,0.0,-499.99,0,0,4790.85,4790.85,0
H083 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,6997937,Casa da Arte,A16S368708,H083,CASAN,Florianópolis - Outros,Casa da Arte,1,0,0,0,1,203,210,7,10,Mínimo,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,66.7,66.7,-12.6,0,0,120.8,120.80000000000001,0
H084 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,9197419,CCA - Barra da Lagoa - EMEB-AQI,B11C024230,H084,CASAN,Florianópolis - Outros,LMM Área de produção,1,0,0,0,1,15392,15836,444,444,Informado,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,4870.26,4870.26,-920.48,0,0,8820.04,8820.04,0
H085 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,12791172,SECARTE - Praia do Forte,Y11C048501,H085,CASAN,Florianópolis - Outros,Fortaleza de São José da Ponta Grossa,1,0,0,0,1,663,685,22,22,Lido,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,199.52,0.0,-18.87,0,0,180.65,180.65,0
H086 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,12799408,UFSC  Jurerê,Y11C056745,H086,CASAN,Florianópolis - Outros,UFSC  Jurerê,1,0,0,0,1,228,230,2,10,Mínimo,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,66.7,0.0,-6.3,0,0,60.4,60.400000000000006,0
H087 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,13018540,UFSC  Sambaqui,A06S080329,H087,CASAN,Florianópolis - Outros,UFSC  Sambaqui,1,0,0,0,1,204,233,29,29,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,276.99,0.0,-26.18,0,0,250.81,250.81,0
H088 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2294605,Casa Vida e Saúde,Y11C073654,H088,CASAN,Florianópolis - Outros,Casa Vida e Saúde,1,0,0,0,1,80,81,1,10,Mínimo,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,66.7,66.7,-12.6,0,0,120.8,120.80000000000001,0
H089 2020 Fevereiro,Medidor faturado pela UFSC,2020,Fevereiro,2347660,CCA - Barra da Lagoa - EMEB-AQI,B17C007633,H089,CASAN,Florianópolis - Outros,"LAPOM, LAPMAR, LCM, LCA",1,0,0,0,1,202,462,260,260,Lido,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,2833.73,2833.73,-535.57,0,0,5131.89,5131.89,0
