CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H043 2021 Junho,Medidor faturado pela UFSC,2021,Junho,6816860,Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1,0,0,0,1,1,1,0,0,LIDO,0,29.49,29.49,-5.57,0,0,53.41,53.41,0
H044 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296896,Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1,0,0,0,1,4513,4555,42,42,LIDO,0,462.65,462.65,-87.43,0,0,837.87,837.8699999999999,0
H045 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296772,Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1,0,0,0,1,1321,1325,4,4,MÉDIO,Vidro Hidrômetro Suado,46.85,46.85,-8.86,0,0,84.84,84.84,0
H046 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296780,Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1,0,0,0,1,2306,2708,402,402,MÉDIO,Vidro Hidrômetro Suado,4847.45,4847.45,-916.18,0,0,8778.72,8778.72,0
H047 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296837,Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,NDI e MArquE,1,0,0,0,1,8506,8519,13,13,LIDO,ok,109.43,109.43,-20.69,0,0,198.17,198.17000000000002,0
H048 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296764,Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1,0,0,0,1,28270,28275,5,5,LIDO/Revisão,Confirmação de leitura,51.19,51.19,-9.67,0,0,92.71,92.71,0
H049 2021 Junho,Medidor faturado pela UFSC,2021,Junho,9197478,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1,0,0,0,1,3102,3136,34,34,LIDO,ok,365.21,365.21,-69.02,0,0,661.4,661.4,0
H050 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296748,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1,0,0,0,1,2567,2574,7,7,LIDO,0,59.87,59.87,-11.32,0,0,108.42,108.41999999999999,0
H051 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296756,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,1,0,4,0,5,47,63,16,16,LIDO,0,216.89,216.89,-289.85,0,0,143.93,143.92999999999995,0
H053 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296713,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1,0,0,0,1,12989,12997,8,8,LIDO/Revisão,Confirmação de leitura,64.21,64.21,-12.12,0,0,116.3,116.29999999999998,0
H054 2021 Junho,Medidor faturado pela UFSC,2021,Junho,6923020,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1,0,0,0,1,9859,9917,58,58,LIDO,ok,657.53,657.53,-124.27,0,0,1190.79,1190.79,0
H055 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296705,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1,0,1,0,2,10322,11417,1095,1095,LIDO/Revisão,ALTO CONSUMO,14801.43,14801.43,-2797.48,0,0,26805.38,26805.38,0
H056 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296721,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,Restaurante Universitário 2,1,0,1,0,2,75461,75909,448,448,MÉDIO,0,5905.18,5905.18,-1116.08,0,0,10694.28,10694.28,0
H057 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2297108,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1,0,0,0,1,783,798,15,15,LIDO,0,133.79,0.0,-12.64,0,0,121.15,121.14999999999999,0
H058 2021 Junho,Medidor faturado pela UFSC,2021,Junho,9611070,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1,0,0,0,1,4212,4311,99,99,LIDO,0,1156.91,1156.91,-218.65,0,0,2095.17,2095.17,0
H059 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296675,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1,0,0,0,1,51,59,8,8,LIDO,0,64.21,64.21,-12.12,0,0,116.3,116.29999999999998,0
H060 2021 Junho,Medidor faturado pela UFSC,2021,Junho,5329663,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1,0,0,0,1,3046,3088,42,42,LIDO,0,462.65,462.65,-87.43,0,0,837.87,837.8699999999999,0
H061 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2296870,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1,0,1,0,2,1303,1366,63,63,LIDO,ALTO CONSUMO,669.52,669.52,-126.53,0,0,1212.51,1212.51,0
H062 2021 Junho,Medidor faturado pela UFSC,2021,Junho,15023672,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1,0,0,0,1,14141,14535,394,394,LIDO,0,4750.01,4750.01,-897.75,0,0,8602.27,8602.27,0
H066 2021 Junho,Medidor faturado pela UFSC,2021,Junho,17091764,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1,0,0,0,1,3540,3545,5,5,LIDO,0,51.19,0.0,-4.84,0,0,46.35,46.349999999999994,0
H072 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2297167,CCA - Itacorubi,B10C017343,H072,CASAN,Florianópolis - Outros,CCA 1,1,0,0,0,1,794,1988,1194,1194,LIDO/Revisão,ALTO CONSUMO,14494.01,0.0,-1369.68,0,0,13124.33,13124.33,0
H073 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2297175,CCA - Itacorubi,A05S578217,H073,CASAN,Florianópolis - Outros,CCA  Estação Experimental de Aquicultura,1,0,0,0,1,1080,1115,35,35,LIDO,0,377.39,0.0,-35.65,0,0,341.74,341.74,0
H074 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2297183,CCA - Itacorubi,C11C010252,H074,CASAN,Florianópolis - Outros,CCA 2,1,0,0,0,1,25907,26995,1088,1088,LIDO/Revisão,Confirmação de leitura,13202.93,0.0,-1247.68,0,0,11955.25,11955.25,0
H076 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2297361,CCA - Cidade das Abelhas ,A10C001421,H076,CASAN,Florianópolis - Outros,"Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1,0,0,0,1,385,428,43,43,MÉDIO,0,474.83,0.0,-474.83,0,0,0.0,0.0,0
H081 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2295652,SEAD - TV UFSC,B17C002628,H081,CASAN,Florianópolis - Outros,Rua Presidente Coutinho,1,0,0,0,1,306,330,24,24,LIDO,0,243.41,243.41,-46.0,0,0,440.82,440.82,0
H082 2021 Junho,Medidor faturado pela UFSC,2021,Junho,5716594,CCA - Tapera,C11C010040,H082,CASAN,Florianópolis - Outros,CCA Tapera - Fazenda Experimental da Ressacada,1,0,0,0,1,15513,15872,359,359,LIDO,0,4323.71,0.0,-408.59,0,0,3915.12,3915.12,0
H083 2021 Junho,Medidor faturado pela UFSC,2021,Junho,6997937,Casa da Arte,A16S368708,H083,CASAN,Florianópolis - Outros,Casa da Arte,1,0,0,0,1,271,275,4,4,LIDO,0,46.85,46.85,-8.86,0,0,84.84,84.84,0
H084 2021 Junho,Medidor faturado pela UFSC,2021,Junho,9197419,CCA - Barra da Lagoa - EMEB-AQI,B11C024230,H084,CASAN,Florianópolis - Outros,LMM Área de produção,1,0,0,0,1,2834,3210,376,376,LIDO/Revisão,Confirmação de leitura,4530.77,4530.77,-856.32,0,0,8205.22,8205.220000000001,0
H085 2021 Junho,Medidor faturado pela UFSC,2021,Junho,12791172,SECARTE - Praia do Forte,Y11C048501,H085,CASAN,Florianópolis - Outros,Fortaleza de São José da Ponta Grossa,1,0,0,0,1,943,993,50,50,LIDO,ALTO CONSUMO,560.09,0.0,-52.92,0,0,507.17,507.17,0
H086 2021 Junho,Medidor faturado pela UFSC,2021,Junho,12799408,UFSC  Jurerê,Y11C056745,H086,CASAN,Florianópolis - Outros,UFSC  Jurerê,1,0,0,0,1,257,261,4,4,LIDO,0,46.85,0.0,-4.43,0,0,42.42,42.42,0
H087 2021 Junho,Medidor faturado pela UFSC,2021,Junho,13018540,UFSC  Sambaqui,A06S080329,H087,CASAN,Florianópolis - Outros,UFSC  Sambaqui,1,0,0,0,1,720,740,20,20,LIDO,0,194.69,0.0,-18.41,0,0,176.28,176.28,0
H088 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2294605,Casa Vida e Saúde,Y11C073654,H088,CASAN,Florianópolis - Outros,Casa Vida e Saúde,1,0,0,0,1,93,94,1,1,LIDO,0,33.83,33.83,-6.4,0,0,61.26,61.26,0
H089 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2347660,CCA - Barra da Lagoa - EMEB-AQI,B17C007633,H089,CASAN,Florianópolis - Outros,"LAPOM, LAPMAR, LCM, LCA",1,0,0,0,1,2784,2860,76,76,LIDO,0,876.77,876.77,-165.72,0,0,1587.82,1587.82,0
H090 2021 Junho,Medidor faturado pela UFSC,2021,Junho,2347679,CCA - Barra da Lagoa - EMEB-AQI,A15C030480,H090,CASAN,Florianópolis - Outros,"LMM - Guarita, convivência, oficina e escritórios",1,0,0,0,1,162,175,13,13,LIDO,0,109.43,109.43,-20.69,0,0,198.17,198.17000000000002,0
H106 2021 Junho,Medidor faturado pela UFSC,2021,Junho,14948508,CCA - Araquari - Barra do Sul,B11C061116,H106,CASAN,Araquari,Fazenda UFSC/Yakult - Lab. de Camarões Marinhos,1,0,0,0,1,2670,2743,73,73,LIDO,ALTO CONSUMO,840.23,0.0,-79.4,0,0,760.83,760.83,0
H108 2021 Junho,Medidor faturado pela UFSC,2021,Junho,0,Joinville - Perini B. P.,A15B040774,H108,Condomínio Perini,Joinville,Bloco U - RU LAV,1,0,0,0,1,2100,2107,7,7,0,0,81.9,65.52,0.0,0,0,147.42000000000002,147.42000000000002,0
H109 2021 Junho,Medidor faturado pela UFSC,2021,Junho,0,Joinville - Perini B. P.,F17B900021,H109,Condomínio Perini,Joinville,Bloco O - O1,1,0,0,0,1,1556,1583,27,27,0,0,221.13,176.9,0.0,0,0,398.03,398.03,0
H110 2021 Junho,Medidor faturado pela UFSC,2021,Junho,0,Joinville - Perini B. P.,F17B900028,H110,Condomínio Perini,Joinville,Bloco U - RU,1,0,0,0,1,2909,2909,0,0,0,0,81.9,65.52,0.0,0,0,147.42000000000002,147.42000000000002,0
H111 2021 Junho,Medidor faturado pela UFSC,2021,Junho,0,Joinville - Perini B. P.,C16UB020205,H111,Condomínio Perini,Joinville,Bloco U - U,1,0,0,0,1,321,337,16,16,0,0,131.04,104.83,0.0,0,0,235.87,235.87,0
H112 2021 Junho,Medidor faturado pela UFSC,2021,Junho,0,Joinville - Perini B. P.,,H112,Condomínio Perini,Joinville,Tunel de Vento - LAB 01,1,0,0,0,1,9,9,0,0,0,0,81.9,65.52,0.0,0,0,147.42000000000002,147.42000000000002,0
H130 2021 Junho,Medidor faturado pela UFSC,2021,Junho,0,Sapiens Park,,H130,Condomínio Sapiens Park,Florianópolis - Outros,Sapiens Park - INPETRO,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
H131 2021 Junho,Medidor faturado pela UFSC,2021,Junho,0,Sapiens Park,,H131,Condomínio Sapiens Park,Florianópolis - Outros,Sapiens Park - Fotovoltaica,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
H200 2021 Junho,Medidor faturado pela UFSC,2021,Junho,15431797,Centro,B17C003784,H200,CASAN,Curitibanos,Curitibanos CEDUP,1,0,0,0,1,3517,3545,28,28,0,0,292.13,0.0,-27.6,0,0,264.53,264.53,0
H201 2021 Junho,Medidor não instalado,2021,Junho,0,Área Sede,,H201,Interno,Curitibanos,Curitibanos SEDE - Água Subterrânea,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
H202 2021 Junho,Medidor não instalado,2021,Junho,0,Área Sede,,H202,Interno,Curitibanos,Curitibanos SEDE - ETE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
H300 2021 Junho,Medidor faturado pela UFSC,2021,Junho,196916,Araranguá,A15L279126,H300,SAMAE ARARANGUÁ,Araranguá,SAMAE Araranguá  Mato Alto,1,0,0,0,1,2738,2738,0,26,0,0,194.64,0.0,0.0,0,0,194.64,194.64,0
H301 2021 Junho,Medidor faturado pela UFSC,2021,Junho,104043,Araranguá,A14S540581,H301,SAMAE ARARANGUÁ,Araranguá,SAMAE Araranguá  Campo de Futebol,1,0,0,0,1,649,649,0,0,0,0,61.78,0.0,0.0,0,0,61.78,61.78,0
H401 2021 Junho,Medidor faturado pela UFSC,2021,Junho,38988,Blumenau,A12S141289,H401,SAMAE BLUMENAU,Blumenau,"SAMAE Blumenau  Rua João Pessoa, 2750",1,0,0,0,1,892,903,11,11,0,0,40.03,47.18,-4.46,0,0,82.75,82.75000000000001,0
H402 2021 Junho,Medidor faturado pela UFSC,2021,Junho,55308,Blumenau,Y17AA00025980,H402,SAMAE BLUMENAU,Blumenau,"SAMAE Blumenau  Rua João Pessoa, 2514",1,0,0,0,1,1203,1207,4,4,0,0,33.56,39.51,-3.73,0,0,69.34,69.33999999999999,0
