CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H021 2016 Fevereiro,18,2016,Fevereiro,2296632,2016-02-22 00:00:00,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,1099,1106,7.0,20,Mínimo,,105.94,105.94,-22.45,,25.69,215.12,215.12,0
H023 2016 Fevereiro,19,2016,Fevereiro,2296934,2016-02-22 00:00:00,B10C013880,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,,,,1,8134,8337,203.0,203,Lido,,1749.54,1749.54,-366.31,,377.23,3510.0,3510.0,0
H024 2016 Fevereiro,20,2016,Fevereiro,2296926,2016-02-22 00:00:00,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,178,178,0.0,20,Mínimo,,105.94,105.94,-21.88,,19.64,209.64,209.64,0
H025 2016 Fevereiro,21,2016,Fevereiro,2296900,2016-02-22 00:00:00,C11C001390,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,1205,1546,341.0,341,Informado,,2962.63,2962.63,-618.57,,620.45,5927.14,5927.14,0
H026 2016 Fevereiro,22,2016,Fevereiro,9912770,2016-02-22 00:00:00,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,1187,1280,93.0,93,Lido,,782.58,782.58,-154.15,,66.14,1477.15,1477.15,0
H027 2016 Fevereiro,23,2016,Fevereiro,2296888,2016-02-22 00:00:00,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,3589,3931,342.0,342,Informado,,2971.42,2971.42,-612.71,,540.89,5871.02,5871.02,0
H028 2016 Fevereiro,24,2016,Fevereiro,6205615,2016-02-22 00:00:00,A05S578084,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,7419,7429,10.0,10,Médio,,52.97,52.97,-10.94,,9.82,104.82,104.82,0
H029 2016 Fevereiro,25,2016,Fevereiro,7297220,2016-02-13 00:00:00,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1919,1952,33.0,33,Lido,,255.15,255.15,-49.15,,9.82,470.97,470.97,0
H030 2016 Fevereiro,26,2016,Fevereiro,2296276,2016-02-13 00:00:00,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,1795,3074,1279.0,1279,Informado,,8917.99,8917.99,-1735.85,,532.84,16632.97,16632.97,0
H032 2016 Fevereiro,27,2016,Fevereiro,2296659,2016-02-22 00:00:00,C11C001886,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,1031,1166,135.0,135,Lido,,1151.78,1151.78,-248.5,,326.08,2381.14,2381.14,0
H033 2016 Fevereiro,28,2016,Fevereiro,2296667,2016-02-22 00:00:00,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,727,826,99.0,99,Lido,,800.38,800.38,-189.55,,404.97,1816.18,1816.18,0
H034 2016 Fevereiro,29,2016,Fevereiro,8416621,2016-02-22 00:00:00,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,717,852,135.0,135,Lido,,1151.78,1151.78,-254.42,,388.79,2437.93,2437.93,0
H035 2016 Fevereiro,30,2016,Fevereiro,2296845,2016-02-22 00:00:00,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,346,664,318.0,318,Informado,,2760.44,2760.44,-525.23,,37.01,5032.66,5032.66,0
H037 2016 Fevereiro,31,2016,Fevereiro,6435548,2016-02-22 00:00:00,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,2403,2468,65.0,65,Lido,,501.52,501.52,-110.76,,169.04,1061.32,1061.32,0
H038 2016 Fevereiro,32,2016,Fevereiro,2296683,2016-02-22 00:00:00,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,804,981,177.0,177,Lido,,1520.98,1520.98,-333.09,,482.79,3191.66,3191.66,0
H040 2016 Fevereiro,33,2016,Fevereiro,2296691,2016-02-22 00:00:00,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,10490,10673,183.0,183,Informado,,1573.73,1573.73,-341.68,,468.23,3274.01,3274.01,0
H041 2016 Fevereiro,34,2016,Fevereiro,2296810,2016-02-22 00:00:00,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,4498,4560,62.0,62,Informado,,475.14,475.14,-135.05,,478.87,1294.1,1294.1,0
H042 2016 Fevereiro,35,2016,Fevereiro,2296802,2016-02-22 00:00:00,C11C001309,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,1921,2103,182.0,182,Informado,,1564.94,1564.94,-367.14,,755.23,3517.97,3517.97,0
H043 2016 Fevereiro,36,2016,Fevereiro,6816860,2016-02-22 00:00:00,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,676,679,3.0,10,Mínimo,,52.97,52.97,-10.94,,9.82,104.82,104.82,0
H044 2016 Fevereiro,37,2016,Fevereiro,2296896,2016-02-22 00:00:00,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,491,561,70.0,70,Informado,,580.4,580.4,-125.12,,163.1,1198.78,1198.78,0
H045 2016 Fevereiro,38,2016,Fevereiro,2296772,2016-02-22 00:00:00,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,610,648,38.0,38,Lido,,299.1,299.1,-58.87,,24.79,564.12,564.12,0
H046 2016 Fevereiro,39,2016,Fevereiro,2296780,2016-02-22 00:00:00,B10C007949,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,7408,8,-7400.0,60,Informado,,492.5,492.5,-106.62,,143.25,1021.63,1021.63,0
H047 2016 Fevereiro,40,2016,Fevereiro,2296837,2016-02-22 00:00:00,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,9770,11368,1598.0,1598,Informado,,14012.28,14012.28,-2925.41,,2932.19,28031.34,28031.34,0
H048 2016 Fevereiro,41,2016,Fevereiro,2296764,2016-02-22 00:00:00,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,1659,1829,170.0,170,Informado,,1459.45,1459.45,-338.9,,667.28,3247.28,3247.28,0
H049 2016 Fevereiro,42,2016,Fevereiro,9197478,2016-02-22 00:00:00,B10C002846,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,7504,19,-7485.0,160,Informado,,1371.55,1371.55,-281.96,,240.59,2701.73,2701.73,0
H050 2016 Fevereiro,43,2016,Fevereiro,2296748,2016-02-22 00:00:00,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,1441,1547,106.0,106,Lido,,896.86,896.86,-191.23,,229.84,1832.33,1832.33,0
H051 2016 Fevereiro,44,2016,Fevereiro,2296756,2016-02-22 00:00:00,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,330,341,11.0,60,Informado,,317.82,317.82,-66.03,,63.03,632.64,632.64,0
H052 2016 Fevereiro,45,2016,Fevereiro,2296730,2016-02-22 00:00:00,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,1.0,,,,1,17461,18015,554.0,554,Médio,,4835.0,4835.0,-998.49,,895.95,9567.46,9567.46,0
H053 2016 Fevereiro,46,2016,Fevereiro,2296713,2016-02-22 00:00:00,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,12295,13552,1257.0,1257,Lido,,11014.72,11014.72,-2344.67,,2781.99,22466.76,22466.76,0
H054 2016 Fevereiro,47,2016,Fevereiro,6923020,2016-02-22 00:00:00,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,9834,10245,411.0,411,Lido,,3577.96,3577.96,-732.29,,593.21,7016.84,7016.84,0
H055 2016 Fevereiro,48,2016,Fevereiro,2296705,2016-02-22 00:00:00,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,27465,30367,2902.0,2902,Informado,,28616.79,,-3083.37,,4011.58,29545.0,29545.0,0
H056 2016 Fevereiro,49,2016,Fevereiro,2296721,2016-02-22 00:00:00,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,2543,2995,452.0,452,Informado,,4302.5,4302.5,-867.42,,574.16,8311.74,8311.74,0
H057 2016 Fevereiro,50,2016,Fevereiro,2297108,2016-02-20 00:00:00,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2386,2403,17.0,17,Lido,,114.5,,-13.13,,24.49,125.86,125.86,0
H058 2016 Fevereiro,51,2016,Fevereiro,9611070,2016-02-20 00:00:00,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,16056,16174,118.0,118,Informado,,1002.34,1002.34,-251.29,,654.49,2407.88,2407.88,0
H059 2016 Fevereiro,52,2016,Fevereiro,2296675,2016-02-22 00:00:00,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,394,415,21.0,21,Lido,,149.67,149.67,-32.54,,45.01,311.81,311.81,0
H060 2016 Fevereiro,53,2016,Fevereiro,5329663,2016-02-11 00:00:00,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,1213,1259,46.0,46,Informado,,369.43,369.43,-76.64,,72.1,734.32,734.32,0
H061 2016 Fevereiro,54,2016,Fevereiro,2296870,2016-02-22 00:00:00,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,7452,7499,47.0,47,Informado,,343.28,343.28,-88.1,,245.74,844.2,844.2,0
H062 2016 Fevereiro,55,2016,Fevereiro,15023672,22/02/201/6,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,2195,2268,73.0,73,Informado,,606.77,,-75.01,,186.92,718.68,718.68,0
H072 2016 Fevereiro,56,2016,Fevereiro,2297167,2016-02-22 00:00:00,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,787,1004,217.0,217,Lido,,1872.6,,-197.58,,218.19,1893.21,1893.21,0
H073 2016 Fevereiro,57,2016,Fevereiro,2297175,2016-02-22 00:00:00,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,7138,7192,54.0,54,Lido,,439.75,,-46.65,,53.85,446.95,446.95,0
H074 2016 Fevereiro,58,2016,Fevereiro,2297183,2016-02-22 00:00:00,C11C000064,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,30455,3,-30452.0,918,Informado,,8034.74,,-832.86,,778.6,7980.48,7980.48,0
H076 2016 Fevereiro,59,2016,Fevereiro,2297361,2016-02-12 00:00:00,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1202,1202,0.0,10,Informado,,52.97,,-6.5,,15.82,62.29,62.29,0
H081 2016 Fevereiro,60,2016,Fevereiro,2295652,2016-02-22 00:00:00,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,1505,1556,51.0,51,Lido,,413.38,413.38,-86.4,,87.64,828.0,828.0,0
H082 2016 Fevereiro,61,2016,Fevereiro,5716594,2016-02-11 00:00:00,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,1595,2218,623.0,623,Lido,,5441.55,,-539.29,,265.25,5167.51,5167.51,0
H083 2016 Fevereiro,62,2016,Fevereiro,6997937,2016-02-22 00:00:00,Y11C071117,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,601,603,2.0,10,Mínimo,,52.97,52.97,-10.94,,9.82,104.82,104.82,0
H084 2016 Fevereiro,63,2016,Fevereiro,9197419,2016-02-22 00:00:00,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,5588,5915,327.0,327,Lido,,2839.56,2839.56,-546.84,,107.56,5239.84,5239.84,0
H085 2016 Fevereiro,64,2016,Fevereiro,12791172,2016-02-10 00:00:00,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,280,292,12.0,12,Lido,,70.55,,-7.12,,4.91,68.34,68.34,0
H086 2016 Fevereiro,65,2016,Fevereiro,12799408,2016-02-10 00:00:00,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,82,82,0.0,10,Mínimo,,52.97,,-5.48,,4.91,52.4,52.4,0
H087 2016 Fevereiro,66,2016,Fevereiro,13018540,2016-02-12 00:00:00,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,4844,4869,25.0,25,Lido,,184.83,,-20.01,,26.85,191.67,191.67,0
H088 2016 Fevereiro,67,2016,Fevereiro,2294605,2016-02-22 00:00:00,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,41,41,0.0,10,Mínimo,,52.97,52.97,-10.94,,9.82,104.82,104.82,0
H089 2016 Fevereiro,68,2016,Fevereiro,2347660,2016-02-22 00:00:00,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,10577,10807,230.0,230,Lido,,1986.88,1986.88,-433.83,,617.02,4156.95,4156.95,0
H090 2016 Fevereiro,69,2016,Fevereiro,2347679,2016-02-22 00:00:00,Y11C068981,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2395,2408,13.0,13,Lido,,79.34,79.34,-15.94,,9.82,152.56,152.56,0
H100 2016 Fevereiro,70,2016,Fevereiro,2134608,2016-02-18 00:00:00,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,1740,1766,26.0,26,Lido,,161.72,129.38,-27.5,,,263.6,263.6,0
H101 2016 Fevereiro,71,2016,Fevereiro,2141582,2016-02-18 00:00:00,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,112,114,2.0,10,Mínimo,,46.04,,-4.35,,,41.69,41.69,0
H102 2016 Fevereiro,72,2016,Fevereiro,2278022,2016-02-18 00:00:00,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,,,1,285,383,98.0,98,Lido,,682.28,545.82,-116.05,,,1112.05,1112.05,0
H103 2016 Fevereiro,73,2016,Fevereiro,7039336,2016-02-18 00:00:00,A12G079417,H103,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 181 - Joinville",2.0,,,,2,373,378,5.0,20,Mínimo,,92.08,,-8.7,,,83.38,83.38,0
H104 2016 Fevereiro,74,2016,Fevereiro,7876009,2016-02-18 00:00:00,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,715,746,31.0,31,Lido,,197.87,,-18.71,,,179.16,179.16,0
H105 2016 Fevereiro,75,2016,Fevereiro,8686432,2016-02-18 00:00:00,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,,,,1,126,126,0.0,10,Mínimo,,46.04,36.83,-7.84,,,75.03,75.03,0
H106 2016 Fevereiro,76,2016,Fevereiro,14948508,2016-02-15 00:00:00,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,850,878,28.0,28,Lido,,211.2,,-20.69,,7.7,198.21,198.21,0
H200 2016 Fevereiro,77,2016,Fevereiro,15431797,2016-02-18 00:00:00,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,1469,1543,74.0,74,Lido,,615.56,,-64.85,,70.65,621.36,621.36,0
H300 2016 Fevereiro,78,2016,Fevereiro,196916,2016-02-23 00:00:00,X08S002632,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,6226,6298,72.0,72,Lido,,668.22,,,,,668.22,668.22,0
H400 2016 Fevereiro,79,2016,Fevereiro,89548,2016-02-02 00:00:00,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,1262,1305,43.0,43,Informado,,199.32,,,51.16,,250.48,250.48,0
H401 2016 Fevereiro,80,2016,Fevereiro,38988,2016-02-15 00:00:00,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2750 - Blumenau",1.0,,,,1,954,976,22.0,22,Informado,,116.37,121.92,,68.13,,306.42,306.42,0
