CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,8149615,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1,0,0,0,1,46124.0,46168.0,44.0,44.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,715.27,715.27,-135.2,0.0,0,1295.34,1295.34,0.0
H014 2024 Agosto,Medidor não faturado pela UFSC,2024,Agosto,2296969,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51,0,9,1,61,211287.0,217389.0,6102.0,6102.0,MÉDIO,CONSTRUIR ABRIGO,106859.85,106859.85,-20196.52,0.0,0,193523.18,193523.18000000002,0.0
H015 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296918,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1,0,0,0,1,212.0,212.0,0.0,0.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,43.31,43.31,-8.19,0.0,0,78.43,78.43,0.0
H017 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296950,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1,0,1,0,2,8356.0,8786.0,430.0,430.0,MÉDIO,Média,8311.22,8311.22,-1570.82,0.0,0,15051.62,15051.619999999999,0.0
H018 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296640,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1,0,0,0,1,259.0,301.0,42.0,42.0,LIDO,Alto Consumo,679.49,679.49,-128.42,0.0,0,1230.56,1230.56,0.0
H019 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,9097821,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1,0,1,1,3,12979.0,13076.0,97.0,97.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,1519.65,1519.65,-287.22,0.0,0,2752.08,2752.08,0.0
H020 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296829,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1,0,0,0,1,2317.0,2347.0,30.0,30.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,464.81,464.81,-87.85,-841.77,0,0.0,0.0,0.0
H021 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296632,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2,0,0,0,2,661.0,734.0,73.0,73.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,1162.19,1162.19,-219.65,0.0,0,2104.73,2104.73,0.0
H023 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296934,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1,0,1,0,2,16766.0,16840.0,74.0,74.0,MÉDIO,Média,1180.08,1180.08,-223.03,0.0,0,2137.13,2137.1299999999997,0.0
H024 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296926,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1,0,2,0,3,25.0,25.0,0.0,0.0,MÉDIO,Média,129.93,129.93,-24.56,0.0,0,235.3,235.3,0.0
H025 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296900,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1,0,0,0,1,24956.0,25577.0,621.0,621.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,11037.8,11037.8,-2086.15,0.0,0,19989.45,19989.449999999997,0.0
H026 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,9912770,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1,0,0,0,1,3262.0,3296.0,34.0,34.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,536.37,536.37,-101.37,0.0,0,971.37,971.37,0.0
H027 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,16701186,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1,0,0,0,1,67934.0,68130.0,196.0,196.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,3434.55,3434.55,-649.13,0.0,0,6219.97,6219.97,0.0
H028 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,6205615,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1,0,0,0,1,2005.0,2039.0,34.0,34.0,MÉDIO,Média,536.37,536.37,-101.37,0.0,0,971.37,971.37,0.0
H029 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,7297220,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1,0,0,0,1,304.0,309.0,5.0,5.0,LIDO,Sem ocorrência,75.16,75.16,-14.21,0.0,0,136.11,136.10999999999999,0.0
H030 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296276,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0,30,0,0,30,4426.0,6394.0,1968.0,1968.0,LIDO/REVISÃO,Alto Consumo,32136.48,32136.48,-6073.79,0.0,0,58199.17,58199.17,0.0
H032 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296659,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1,0,0,0,1,1489.0,1766.0,277.0,277.0,LIDO,Alto Consumo,4883.64,4883.64,-923.01,0.0,0,8844.27,8844.27,0.0
H033 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296667,Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1,0,1,0,2,4604.0,4704.0,100.0,100.0,LIDO,Sem ocorrência,1645.22,1645.22,-310.94,0.0,0,2979.5,2979.5,0.0
H034 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,8416621,Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1,0,0,0,1,5798.0,5883.0,85.0,85.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,1448.76,1448.76,-273.82,0.0,0,2623.7,2623.7,0.0
H035 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296845,Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1,0,0,0,1,603.0,621.0,18.0,18.0,LIDO,Sem ocorrência,250.13,250.13,-47.27,0.0,0,452.99,452.99,0.0
H037 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,6435548,Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1,0,0,0,1,3811.0,3972.0,161.0,161.0,LIDO,Sem ocorrência,2808.4,2808.4,-530.79,0.0,0,5086.01,5086.01,0.0
H038 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296683,Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1,0,0,0,1,9751.0,9951.0,200.0,200.0,LIDO,Sem ocorrência,3506.11,3506.11,-662.66,0.0,0,6349.56,6349.56,0.0
H040 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296691,Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1,0,0,1,2,49157.0,49255.0,98.0,98.0,LIDO,Sem ocorrência,1609.44,1609.44,-304.19,0.0,0,2914.69,2914.69,0.0
H041 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296810,Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1,0,1,0,2,4746.0,4810.0,64.0,64.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,1001.18,1001.18,-189.22,0.0,0,1813.14,1813.1399999999999,0.0
H042 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296802,Trindade,C11C001909,H042,CASAN,Florianópolis - Trindade,CCE 2  R. Eng. Andrey C. Ferreira,1,0,0,0,1,1787.0,2876.0,1089.0,1089.0,LIDO/REVISÃO,Alto Consumo,19410.32,19410.32,-3668.55,0.0,0,35152.09,35152.09,0.0
H043 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,6816860,Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1,0,0,0,1,99.0,105.0,6.0,6.0,LIDO,Alto Consumo,81.53,81.53,-15.41,0.0,0,147.65,147.65,0.0
H044 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296896,Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1,0,0,0,1,972.0,1010.0,38.0,38.0,LIDO,Sem ocorrência,607.93,607.93,-114.9,0.0,0,1100.96,1100.9599999999998,0.0
H045 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296772,Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1,0,0,0,1,5114.0,5347.0,233.0,233.0,LIDO,Sem ocorrência,4096.48,4096.48,-774.23,0.0,0,7418.73,7418.73,0.0
H046 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296780,Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1,0,0,0,1,2354.0,2546.0,192.0,192.0,LIDO,Alto Consumo,3362.99,3362.99,-635.61,0.0,0,6090.37,6090.37,0.0
H047 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296837,Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,NDI e MArquE,1,0,0,0,1,17129.0,17230.0,101.0,101.0,LIDO,Alto Consumo,1735.0,1735.0,-327.92,0.0,0,3142.08,3142.08,0.0
H048 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296764,Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1,0,0,0,1,39869.0,40474.0,605.0,605.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,10751.56,10751.56,-2032.04,0.0,0,19471.08,19471.079999999998,0.0
H049 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,9197478,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1,0,0,0,1,2965.0,3059.0,94.0,94.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,1609.77,1609.77,-304.26,0.0,0,2915.28,2915.2799999999997,0.0
H050 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296748,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1,0,0,0,1,7464.0,7701.0,237.0,237.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,4168.04,4168.04,-787.75,0.0,0,7548.33,7548.33,0.0
H051 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296756,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,1,0,4,0,5,730.0,730.0,0.0,0.0,LIDO,HIDRÔMETRO PARADO.,216.55,216.55,-40.93,0.0,0,392.17,392.17,0.0
H053 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296713,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1,0,0,0,1,33103.0,33345.0,242.0,242.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,4257.49,4257.49,-804.67,0.0,0,7710.31,7710.3099999999995,0.0
H054 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,6923020,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1,0,0,0,1,7297.0,7393.0,96.0,96.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,1645.55,1645.55,-311.0,0.0,0,2980.1,2980.1,0.0
H055 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296705,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1,0,1,0,2,50169.0,51344.0,1175.0,1175.0,LIDO,Sem ocorrência,23360.23,23360.23,-4415.07,0.0,0,42305.39,42305.39,0.0
H056 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296721,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,Restaurante Universitário 2,1,0,1,0,2,132932.0,135456.0,2524.0,2524.0,LIDO,Sem ocorrência,50610.02,50610.02,-9565.29,0.0,0,91654.75,91654.75,0.0
H057 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2297108,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1,0,0,0,1,2345.0,2483.0,138.0,138.0,LIDO/REVISÃO,Alto Consumo,2396.93,2396.93,-453.03,0.0,0,4340.83,4340.83,0.0
H058 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,9611070,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1,0,0,0,1,19520.0,20057.0,537.0,537.0,LIDO,Sem ocorrência,9535.04,9535.04,-1802.12,0.0,0,17267.96,17267.960000000003,0.0
H059 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296675,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1,0,0,0,1,591.0,4.0,-587.0,13.0,LIDO/REVISÃO,Alto Consumo,160.68,160.68,-30.37,0.0,0,290.99,290.99,0.0
H060 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,5329663,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1,0,0,0,1,3190.0,3393.0,203.0,203.0,LIDO,Sem ocorrência,3559.78,3559.78,-672.81,0.0,0,6446.75,6446.75,0.0
H061 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2296870,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1,0,1,0,2,319.0,341.0,22.0,22.0,LIDO,Sem ocorrência,249.8,249.8,-47.22,0.0,0,452.38,452.38,0.0
H062 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,15023672,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1,0,0,0,1,16944.0,17210.0,266.0,266.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,4686.85,4686.85,-885.82,0.0,0,8487.88,8487.880000000001,0.0
H066 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,17091764,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1,0,0,0,1,24869.0,25324.0,455.0,455.0,LIDO,Alto Consumo,8068.06,8068.06,-1524.85,0.0,0,14611.27,14611.27,0.0
H072 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2297167,CCA - Itacorubi,B10C017343,H072,CASAN,Florianópolis - Outros,CCA 1,1,0,0,0,1,3364.0,4306.0,942.0,942.0,LIDO,Alto Consumo,16780.49,0.0,-1585.74,0.0,0,15194.75,15194.750000000002,0.0
H073 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2297175,CCA - Itacorubi,A05S578217,H073,CASAN,Florianópolis - Outros,CCA  Estação Experimental de Aquicultura,1,0,0,0,1,4514.0,4567.0,53.0,53.0,LIDO,Sem ocorrência,876.28,0.0,-82.81,0.0,0,793.47,793.47,0.0
H074 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2297183,CCA - Itacorubi,C11C010252,H074,CASAN,Florianópolis - Outros,CCA 2,1,0,0,0,1,10461.0,11372.0,911.0,911.0,LIDO,Alto Consumo,16225.9,0.0,-1533.35,0.0,0,14692.55,14692.55,0.0
H076 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2297361,CCA - Cidade das Abelhas ,A10C001421,H076,CASAN,Florianópolis - Outros,"Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1,0,0,0,1,1200.0,1247.0,47.0,47.0,LIDO,Alto Consumo,768.94,0.0,-72.67,0.0,0,696.27,696.2700000000001,0.0
H081 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2295652,SEAD - TV UFSC,B17C002628,H081,CASAN,Florianópolis - Outros,Rua Presidente Coutinho,1,0,0,0,1,3042.0,3094.0,52.0,52.0,LIDO,Sem ocorrência,858.39,858.39,-162.24,0.0,0,1554.54,1554.54,0.0
H082 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,5716594,CCA - Tapera,C11C010040,H082,CASAN,Florianópolis - Outros,CCA Tapera - Fazenda Experimental da Ressacada,1,0,0,0,1,29100.0,29559.0,459.0,459.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,8139.62,0.0,-769.2,0.0,0,7370.42,7370.42,0.0
H083 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,6997937,Casa da Arte,A16S368708,H083,CASAN,Florianópolis - Outros,Casa da Arte,1,0,0,0,1,492.0,497.0,5.0,5.0,LIDO,Sem ocorrência,75.16,75.16,-14.21,0.0,0,136.11,136.10999999999999,0.0
H084 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,9197419,CCA - Barra da Lagoa - EMEB-AQI,B11C024230,H084,CASAN,Florianópolis - Outros,LMM Área de produção,1,0,0,0,1,3280.0,3434.0,154.0,154.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,2683.17,2683.17,-507.11,0.0,0,4859.23,4859.2300000000005,0.0
H085 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,12791172,SECARTE - Praia do Forte,Y11C048501,H085,CASAN,Florianópolis - Outros,Fortaleza de São José da Ponta Grossa,1,0,0,0,1,331.0,348.0,17.0,17.0,LIDO,Sem ocorrência,232.24,0.0,-21.95,0.0,0,210.29,210.29000000000002,0.0
H086 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,12799408,UFSC  Jurerê,Y11C056745,H086,CASAN,Florianópolis - Outros,UFSC  Jurerê,1,0,0,0,1,518.0,521.0,3.0,3.0,LIDO,Alto Consumo,62.42,0.0,-5.9,0.0,0,56.52,56.52,0.0
H087 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,13018540,UFSC  Sambaqui,A06S080329,H087,CASAN,Florianópolis - Outros,UFSC  Sambaqui,1,0,0,0,1,2247.0,2295.0,48.0,48.0,LIDO,Sem ocorrência,786.83,0.0,-74.35,0.0,0,712.48,712.48,0.0
H088 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2294605,Casa Vida e Saúde,Y11C073654,H088,CASAN,Florianópolis - Outros,Casa Vida e Saúde,1,0,0,0,1,15.0,15.0,0.0,0.0,LIDO,HIDRÔMETRO PARADO.,43.31,43.31,-8.19,0.0,0,78.43,78.43,0.0
H089 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2347660,CCA - Barra da Lagoa - EMEB-AQI,B17C007633,H089,CASAN,Florianópolis - Outros,"LAPOM, LAPMAR, LCM, LCA",1,0,0,0,1,3086.0,3217.0,131.0,131.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,2271.7,2271.7,-429.34,0.0,0,4114.06,4114.0599999999995,0.0
H090 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,2347679,CCA - Barra da Lagoa - EMEB-AQI,A15C030480,H090,CASAN,Florianópolis - Outros,"LMM - Guarita, convivência, oficina e escritórios",1,0,0,0,1,508.0,603.0,95.0,95.0,LIDO/REVISÃO,Alto Consumo,1627.66,1627.66,-307.63,0.0,0,2947.69,2947.69,0.0
H106 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,14948508,CCA - Araquari - Barra do Sul,B11C061116,H106,CASAN,Araquari,Fazenda UFSC/Yakult - Lab. de Camarões Marinhos,1,0,0,0,1,3650.0,3660.0,10.0,10.0,LIDO,Sem ocorrência,107.01,0.0,-10.12,0.0,0,96.89,96.89,0.0
H108 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,0,Joinville - Perini B. P.,A15B040774,H108,Condomínio Perini,Joinville,Bloco U - RU LAV,0,0,1,0,1,4374.54,4440.4,65.85999999999967,65.86,0,0,783.73,626.99,0.0,0.0,0,1410.72,1410.72,0.0
H109 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,0,Joinville - Perini B. P.,F17B900021,H109,Condomínio Perini,Joinville,Bloco O - O1,0,0,1,0,1,1908.0,1953.42,45.42000000000007,44.947,0,0,534.87,427.9,0.0,0.0,0,962.77,962.77,0.0
H110 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,0,Joinville - Perini B. P.,F17B900028,H110,Condomínio Perini,Joinville,Bloco U - RU,0,0,1,0,1,5911.89,6057.06,145.17000000000007,145.17,0,0,1727.52,1382.02,0.0,0.0,0,3109.54,3109.54,0.0
H111 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,0,Joinville - Perini B. P.,C16UB020205,H111,Condomínio Perini,Joinville,Bloco U - U,0,0,1,0,1,4887.67,5108.916,221.2460000000001,221.246,0,0,2632.83,2106.26,0.0,0.0,0,4739.09,4739.09,0.0
H112 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,0,Joinville - Perini B. P.,,H112,Condomínio Perini,Joinville,Tunel de Vento - LAB 01,0,0,1,0,1,491.297,494.458,3.1610000000000014,3.161,0,0,119.0,95.2,0.0,0.0,0,214.2,214.2,0.0
H130 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,0,Sapiens Park,,H130,Condomínio Sapiens Park,Florianópolis - Outros,Sapiens Park - INPETRO,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
H131 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,0,Sapiens Park,,H131,Condomínio Sapiens Park,Florianópolis - Outros,Sapiens Park - Fotovoltaica,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
H200 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,15431797,Centro,B17C003784,H200,CASAN,Curitibanos,Curitibanos CEDUP,1,0,0,0,1,2883.0,2980.0,97.0,97.0,LIDO,OK,1663.44,0.0,-157.19,0.0,0,1506.25,1506.25,0.0
H201 2024 Agosto,Medidor não instalado,2024,Agosto,0,Área Sede,,H201,Interno,Curitibanos,Curitibanos SEDE - Água Subterrânea,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
H202 2024 Agosto,Medidor não instalado,2024,Agosto,0,Área Sede,,H202,Interno,Curitibanos,Curitibanos SEDE - ETE,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
H300 2024 Agosto,Medidor faturado pela UFSC,2024,Agosto,196916,Araranguá,A15L279126,H300,SAMAE ARARANGUÁ,Araranguá,SAMAE Araranguá  Mato Alto,1,0,0,0,1,4187.0,4210.0,23.0,23.0,LIDO,0,263.51,0.0,0.0,0.0,0,263.51,263.51,0.0
