CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H030 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296276,2017-10-10,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,23692.0,24517.0,825,825.0,Lido,,5558.36,5558.36,-1050.53,,,10066.19,10066.189999999999,0.0
H032 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296659,2017-10-18,C11C001576,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,4129.0,4485.0,356,356.0,Lido,,3637.49,3637.49,-687.49,,,6587.49,6587.49,0.0
H033 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296667,2017-10-18,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,4713.0,4896.0,183,183.0,Lido,,1919.43,1919.43,-362.78,,,3476.08,3476.08,0.0
H034 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,8416621,2017-10-18,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,4738.0,4927.0,189,189.0,Lido,,1911.88,1911.88,-361.34,,,3462.42,3462.42,0.0
H035 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296845,2017-10-18,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,1036.0,1053.0,17,17.0,Lido,,134.6,134.6,-25.44,,,243.76,243.76,0.0
H037 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,6435548,2017-10-18,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,5237.0,5372.0,135,135.0,Lido,,1312.84,1312.84,-248.13,,,2377.55,2377.5499999999997,0.0
H038 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296683,2017-10-18,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,6435.0,6630.0,195,195.0,Lido,,1973.88,1973.88,-373.06,,,3574.7,3574.7000000000003,0.0
H040 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296691,2017-10-18,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,18611.0,19224.0,613,613.0,Lido,,6293.07,6293.07,-1189.38,,,11396.76,11396.759999999998,0.0
H041 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296810,2017-10-18,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,9420.0,9656.0,236,236.0,Lido,,2537.7,2537.7,-479.62,,,4595.78,4595.78,0.0
H042 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296802,2017-10-18,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,6632.0,6778.0,146,146.0,Lido,,1467.56,1467.56,-277.37,,,2657.75,2657.75,0.0
H043 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,6816860,2017-10-18,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,781.0,786.0,5,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0.0
H044 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296896,2017-10-18,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,7582.0,7730.0,148,148.0,Informado,,1488.22,1488.22,-281.27,,,2695.17,2695.17,0.0
H045 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296772,2017-10-18,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,926.0,935.0,9,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0.0
H046 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296780,2017-10-18,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,1882.0,1987.0,105,105.0,Lido,,1043.91,1043.91,-197.3,,,1890.52,1890.5200000000002,0.0
H047 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296837,2017-10-18,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,27978.0,28407.0,429,429.0,Lido,,4391.8,4391.8,-830.05,,,7953.55,7953.55,0.0
H048 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296764,2017-10-18,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,11049.0,11652.0,603,603.0,Lido,,6189.74,6189.74,-1169.86,,,11209.62,11209.619999999999,0.0
H049 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,9197478,2017-10-18,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,3742.0,4020.0,278,278.0,Lido,,2831.51,2831.51,-535.15,,,5127.87,5127.870000000001,0.0
H050 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296748,2017-10-18,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,4553.0,4553.0,0,10.0,Informado,,62.27,62.27,-11.78,,,112.76,112.76,0.0
H051 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296756,2017-10-18,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,515.0,520.0,5,60.0,Informado,,373.62,373.62,-70.62,,,676.62,676.62,0.0
H053 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296713,2017-10-18,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,47489.0,48218.0,729,729.0,Informado,,7491.7,7491.7,-1415.92,,,13567.48,13567.48,0.0
H054 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,6923020,2017-10-18,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,17933.0,18302.0,369,369.0,Lido,,3771.82,3771.82,-712.87,,,6830.77,6830.77,0.0
H055 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296705,2017-10-18,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,92249.0,95517.0,3268,3268.0,Informado,,37907.8,,-3582.28,,,34325.52,34325.520000000004,0.0
H056 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296721,2017-10-18,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,21765.0,24168.0,2403,2403.0,Informado,,27817.06,27817.06,-5257.42,,,50376.7,50376.700000000004,0.0
H057 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2297108,2017-10-19,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,3016.0,3037.0,21,21.0,Lido,,175.93,,-16.62,,,159.31,159.31,0.0
H058 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,9611070,2017-10-19,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,27649.0,27908.0,259,259.0,Informado,,2635.19,2635.19,-498.05,,,4772.33,4772.33,0.0
H059 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296675,2017-10-18,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,934.0,956.0,22,22.0,Lido,,186.27,186.27,-35.21,,,337.33,337.33000000000004,0.0
H060 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,5329663,2017-10-11,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,2643.0,2643.0,0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0.0
H061 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2296870,2017-10-18,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,8723.0,8772.0,49,49.0,Lido,,424.2,424.2,-80.16,,,768.24,768.24,0.0
H062 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,15023672,2017-10-18,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,13530.0,13964.0,434,434.0,Lido,,4443.46,4443.46,-839.81,,,8047.11,8047.110000000001,0.0
H072 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2297167,2017-10-19,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,9008.0,9210.0,202,202.0,Informado,,2046.21,,-193.37,,,1852.84,1852.8400000000001,0.0
H073 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2297175,2017-10-23,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,8802.0,8880.0,78,78.0,Lido,,764.91,,-72.29,,,692.62,692.62,0.0
H074 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2297183,2017-10-19,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,21417.0,22603.0,1186,1186.0,Lido,,12213.88,,-1154.22,,,11059.66,11059.66,0.0
H076 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2297361,2017-10-13,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1527.0,1527.0,0,10.0,Informado,,62.27,,-5.88,,,56.39,56.39,0.0
H081 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2295652,2017-10-20,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,2950.0,2979.0,29,29.0,Lido,,258.6,258.6,-48.88,,,468.32,468.32000000000005,0.0
H082 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,5716594,2017-10-19,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,11337.0,11774.0,437,437.0,Lido,,4474.46,,-422.82,,,4051.64,4051.64,0.0
H083 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,6997937,2017-10-18,A16S368708,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,37.0,43.0,6,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0.0
H084 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,9197419,2017-10-19,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,9838.0,9918.0,80,80.0,Informado,,785.58,785.58,-148.47,,,1422.69,1422.69,0.0
H085 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,12791172,2017-10-19,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,398.0,406.0,8,10.0,Mínimo,,62.27,,-5.88,,,56.39,56.39,0.0
H086 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,12799408,2017-10-19,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,151.0,157.0,6,10.0,Mínimo,,62.27,,-5.88,,,56.39,56.39,0.0
H087 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,13018540,2017-10-14,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5586.0,5628.0,42,42.0,Lido,,392.93,,-37.13,,,355.8,355.8,0.0
H088 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2294605,2017-10-18,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,49.0,49.0,0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0.0
H089 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2347660,2017-10-19,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,19775.0,19957.0,182,182.0,Informado,,1839.55,1839.55,-347.67,,,3331.43,3331.43,0.0
H090 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2347679,2017-10-19,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,378.0,383.0,5,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,112.76,0.0
H100 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2134608,2017-10-19,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,3369.0,3459.0,90,90.0,Lido,,655.55,524.44,-111.51,,,1068.48,1068.48,0.0
H101 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2141582,2017-10-19,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,294.0,308.0,14,14.0,Lido,,78.71,62.97,-13.39,,,128.29,128.29000000000002,0.0
H102 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2278022,2017-10-19,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,,,1,3225.0,3411.0,186,186.0,Lido,,1384.19,1107.35,-235.46,,,2256.08,2256.08,0.0
H104 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,7876009,2017-10-19,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,1106.0,1183.0,77,77.0,Lido,,556.88,445.5,-94.72,,,907.66,907.66,0.0
H105 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,8686432,2017-10-19,A17S007631,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,,,,1,0.0,0.0,0,10.0,Mínimo,,48.35,36.68,-8.23,,2.0,78.8,78.8,0.0
H106 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,14948508,2017-10-18,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,1299.0,1319.0,20,20.0,Lido,,165.6,,-15.66,,,149.94,149.94,0.0
H107 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,2131650,2017-10-19,A12G092144,H107,ÁGUAS DE JOINVILLE,Joinville,"R. João Colin, 2728",1.0,,,,1,185.0,202.0,17,17.0,Lido,,101.48,81.18,-17.27,,,165.39,165.39000000000001,0.0
H200 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,15431797,2017-10-17,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,3629.0,3719.0,90,90.0,Lido,,888.91,,-84.01,,,804.9,804.9,0.0
H300 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,196916,2017-10-30,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,651.0,694.0,43,43.0,Lido,,358.79,,,,,358.79,358.79,0.0
H301 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,1040430,,1040430122016001,H301,SAMAE Araranguá,Araranguá,Mato Alto - Campo de Futebol,1.0,,,,1,,,0,,,,,,,,,,,
H400 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,89548,2017-10-03,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,,2049.0,2049,24.0,Lido,,171.81,,,,,171.81,171.81,0.0
H401 2017 Outubro,Medidor faturado pela UFSC,2017,Outubro,38988,2017-10-17,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2746 - Blumenau",1.0,,,,1,2513.0,2607.0,94,94.0,Lido,,760.18,579.21,-54.74,,,1284.65,1284.6499999999999,0.0
