CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2020 Abril,Medidor faturado pela UFSC,2020,Abril,8149615,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1,0,0,0,1,35910,35912,2,2,INFORMADO,CONFIRMACAO LEITURA,38.17,0.0,-3.61,0,0,34.56,34.56,0
H014 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296969,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51,0,6,1,58,652682,659819,7137,7137,0,0,85468.16,85468.16,-16153.480000000001,0,0,154782.84,154782.84,0
H015 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296918,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1,0,0,0,1,185,210,25,25,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",255.59,255.59,-48.31,0,0,462.87,462.87,0
H017 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296950,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1,0,0,0,1,6645,7043,398,398,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",4798.73,4798.73,-906.95,0,0,8690.51,8690.509999999998,0
H018 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296640,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1,0,0,0,1,3028,3074,46,46,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,511.37,511.37,-96.65,0,0,926.09,926.09,0
H019 2020 Abril,Medidor faturado pela UFSC,2020,Abril,9097821,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1,0,1,0,2,5753,5759,6,6,INFORMADO,CONFIRMACAO LEITURA,85.02,85.02,-16.07,0,0,153.97,153.97,0
H020 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296829,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1,0,0,0,1,9657,9665,8,8,INFORMADO,CONFIRMACAO LEITURA,64.21,64.21,-12.12,0,0,116.3,116.29999999999998,0
H021 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296632,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2,0,0,0,2,5031,5176,145,145,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1668.28,1668.28,-315.31,0,0,3021.25,3021.25,0
H023 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296934,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1,0,0,0,1,10629,10797,168,168,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1997.33,1997.33,-377.5,0,0,3617.16,3617.16,0
H024 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296926,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1,0,1,0,2,7,7,0,0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,58.98,58.98,-11.15,0,0,106.81,106.80999999999999,0
H025 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296900,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1,0,0,0,1,20228,20696,468,468,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",5651.33,5651.33,-1068.11,0,0,10234.55,10234.55,0
H026 2020 Abril,Medidor faturado pela UFSC,2020,Abril,9912770,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1,0,0,0,1,1019,1135,116,116,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1363.97,1363.97,-257.79,0,0,2470.15,2470.15,0
H027 2020 Abril,Medidor faturado pela UFSC,2020,Abril,16701186,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1,0,0,0,1,50603,51149,546,546,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",6601.37,6601.37,-1247.66,0,0,11955.08,11955.08,0
H028 2020 Abril,Medidor faturado pela UFSC,2020,Abril,6205615,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1,0,0,0,1,8,18,10,10,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",72.89,72.89,-13.78,0,0,132.0,132.0,0
H029 2020 Abril,Medidor faturado pela UFSC,2020,Abril,7297220,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1,0,0,0,1,2067,2071,4,4,LIDO,CONFIRMACAO LEITURA,46.85,46.85,-8.86,0,0,84.84,84.84,0
H030 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296276,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0,30,0,0,30,18035,18719,684,684,LIDO,CONFIRMACAO LEITURA,4970.94,4970.94,-939.51,0,0,9002.37,9002.369999999999,0
H032 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296659,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1,0,0,0,1,13632,13703,71,71,INFORMADO,CONFIRMACAO LEITURA,815.87,815.87,-154.2,0,0,1477.54,1477.54,0
H033 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296667,Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1,0,1,0,2,1340,1344,4,4,INFORMADO,CONFIRMACAO LEITURA,76.34,76.34,-14.43,0,0,138.25,138.25,0
H034 2020 Abril,Medidor faturado pela UFSC,2020,Abril,8416621,Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1,0,0,0,1,11243,11269,26,26,INFORMADO,CONFIRMACAO LEITURA,267.77,267.77,-50.62,0,0,484.92,484.91999999999996,0
H035 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296845,Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1,0,0,0,1,218,231,13,13,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",109.43,109.43,-20.69,0,0,198.17,198.17000000000002,0
H037 2020 Abril,Medidor faturado pela UFSC,2020,Abril,6435548,Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1,0,0,1,2,8607,8715,108,108,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1217.62,1217.62,-230.13,0,0,2205.11,2205.1099999999997,0
H038 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296683,Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1,0,0,0,1,3760,4374,614,614,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",7429.61,7429.61,-1404.19,0,0,13455.03,13455.029999999999,0
H040 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296691,Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1,0,0,0,1,37310,37661,351,351,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",4226.27,4226.27,-798.77,0,0,7653.77,7653.77,0
H041 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296810,Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1,0,1,0,2,13330,13422,92,92,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1022.74,1022.74,-193.29,0,0,1852.19,1852.19,0
H042 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296802,Trindade,C11C001909,H042,CASAN,Florianópolis - Trindade,CCE 2  R. Eng. Andrey C. Ferreira,1,0,0,0,1,9479,9514,35,35,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",377.39,377.39,-71.33,0,0,683.45,683.4499999999999,0
H043 2020 Abril,Medidor faturado pela UFSC,2020,Abril,6816860,Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1,0,0,0,1,899,909,10,10,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",72.89,72.89,-13.78,0,0,132.0,132.0,0
H044 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296896,Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1,0,0,0,1,3909,3945,36,36,INFORMADO,CONFIRMACAO LEITURA,389.57,389.57,-73.62,0,0,705.52,705.52,0
H045 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296772,Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1,0,0,0,1,1295,1316,21,21,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",206.87,206.87,-39.1,0,0,374.64,374.64,0
H046 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296780,Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1,0,0,0,1,5868,6026,158,158,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1875.53,1875.53,-354.47,0,0,3396.59,3396.59,0
H047 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296837,Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,NDI e MArquE,1,0,0,0,1,8329,8354,25,25,INFORMADO,CONFIRMACAO LEITURA,255.59,255.59,-48.31,0,0,462.87,462.87,0
H048 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296764,Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1,0,0,0,1,27468,27699,231,231,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2764.67,2764.67,-522.52,0,0,5006.82,5006.82,0
H049 2020 Abril,Medidor faturado pela UFSC,2020,Abril,9197478,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1,0,0,0,1,2506,2731,225,225,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2691.59,2691.59,-508.71,0,0,4874.47,4874.47,0
H050 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296748,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1,0,0,0,1,1496,1697,201,201,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2399.27,2399.27,-453.47,0,0,4345.07,4345.07,0
H051 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296756,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,1,0,4,0,5,1160,1164,4,4,INFORMADO,CONFIRMACAO LEITURA,164.81,164.81,-31.15,0,0,298.47,298.47,0
H053 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296713,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1,0,0,0,1,11499,11682,183,183,INFORMADO,CONFIRMACAO LEITURA,2180.03,2180.03,-412.02,0,0,3948.04,3948.0400000000004,0
H054 2020 Abril,Medidor faturado pela UFSC,2020,Abril,6923020,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1,0,0,0,1,9707,9824,117,117,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1376.15,1376.15,-260.09,0,0,2492.21,2492.21,0
H055 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296705,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1,0,1,0,2,2085,2500,415,415,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",5451.43,5451.43,-1030.33,0,0,9872.53,9872.53,0
H056 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296721,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,Restaurante Universitário 2,1,0,1,0,2,69800,70973,1173,1173,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",15873.93,15873.93,-3000.18,0,0,28747.68,28747.68,0
H057 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2297108,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1,0,0,0,1,253,294,41,41,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,450.47,0.0,-42.56,0,0,407.91,407.91,0
H058 2020 Abril,Medidor faturado pela UFSC,2020,Abril,9611070,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1,0,0,0,1,1913,2017,104,104,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,1217.81,1217.81,-230.17,0,0,2205.45,2205.45,0
H059 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296675,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1,0,0,0,1,1744,1760,16,16,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",145.97,145.97,-27.59,0,0,264.35,264.35,0
H060 2020 Abril,Medidor faturado pela UFSC,2020,Abril,5329663,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1,0,0,0,1,2484,2656,172,172,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2046.05,2046.05,-386.7,0,0,3705.4,3705.4,0
H061 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2296870,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1,0,1,0,2,889,901,12,12,INFORMADO,CONFIRMACAO LEITURA,111.06,111.06,-20.98,0,0,201.14,201.14000000000001,0
H062 2020 Abril,Medidor faturado pela UFSC,2020,Abril,15023672,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1,0,0,0,1,10647,10745,98,98,INFORMADO,CONFIRMACAO LEITURA,1144.73,1144.73,-216.34,0,0,2073.12,2073.12,0
H066 2020 Abril,Medidor faturado pela UFSC,2020,Abril,17091764,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1,0,0,0,1,1304,1485,181,181,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2155.67,0.0,-203.71,0,0,1951.96,1951.96,0
H072 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2297167,CCA - Itacorubi,B10C017343,H072,CASAN,Florianópolis - Outros,CCA 1,1,0,0,0,1,14217,14308,91,91,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1059.47,0.0,-100.11,0,0,959.36,959.36,0
H073 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2297175,CCA - Itacorubi,A05S578217,H073,CASAN,Florianópolis - Outros,CCA  Estação Experimental de Aquicultura,1,0,0,0,1,428,446,18,59,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",669.71,0.0,-63.29,0,0,606.42,606.4200000000001,0
H074 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2297183,CCA - Itacorubi,C11C010252,H074,CASAN,Florianópolis - Outros,CCA 2,1,0,0,0,1,14557,15435,878,878,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",10645.13,0.0,-1005.96,0,0,9639.17,9639.169999999998,0
H076 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2297361,CCA - Cidade das Abelhas ,A10C001421,H076,CASAN,Florianópolis - Outros,"Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1,0,0,0,1,89,103,14,14,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",121.61,0.0,-11.5,0,0,110.11,110.11,0
H081 2020 Abril,Medidor faturado pela UFSC,2020,Abril,2295652,SEAD - TV UFSC,B17C002628,H081,CASAN,Florianópolis - Outros,Rua Presidente Coutinho,1,0,0,0,1,4666,5055,389,389,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",4689.11,4689.11,-886.24,0,0,8491.98,8491.98,0
H082 2020 Abril,Medidor faturado pela UFSC,2020,Abril,5716594,CCA - Tapera,C11C010040,H082,CASAN,Florianópolis - Outros,CCA Tapera - Fazenda Experimental da Ressacada,1,0,0,0,1,9532,9978,446,446,LIDO,CONFIRMACAO LEITURA,5383.37,0.0,-508.72,0,0,4874.65,4874.65,0
