CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2015 Junho,11,2015,Junho,8149615,2015-06-18,B10C010661,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,16942,18169,1227,1227,,,9604.3,,-937.5,,316.3,8983.1,8983.1,0
H014 2015 Junho,12,2015,Junho,2296969,2015-06-18,,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,170495,183171,12676,12676,,,99781.65,99781.65,-19585.99,,7695.9,187673.21,187673.21,0
H015 2015 Junho,13,2015,Junho,2296918,2015-06-19,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,,,,,0,8341,8886,545,545,Informado,,5216.09,5216.09,-1027.22,,437.85,9842.81,9842.81,0
H017 2015 Junho,14,2015,Junho,2296950,2015-06-18,,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,16401,17716,1315,1315,,,10295.35,10295.35,-2005.69,,633.48,19218.49,19218.49,0
H018 2015 Junho,15,2015,Junho,2296640,2015-06-19,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,114,131,17,17,Lido,,102.29,102.29,-20.39,,11.23,195.42,195.42,0
H019 2015 Junho,16,2015,Junho,9097821,2015-06-19,B10C012857,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,6799,6862,63,63,Informado,,432.32,432.32,-92.3,,111.93,884.27,884.27,0
H020 2015 Junho,17,2015,Junho,2296829,2015-06-19,C11C004462,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,14064,14733,669,669,Lido,,5222.38,5222.38,-1018.33,,331.18,9757.61,9757.61,0
H021 2015 Junho,18,2015,Junho,2296632,2015-06-19,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,995,994,-1,20,Informado,,94.64,94.64,-18.55,,6.92,177.65,177.65,0
H023 2015 Junho,19,2015,Junho,2296934,2015-06-19,B10C013880,H023,CASAN,Florianópolis,Associação Volantes 1,2.0,,1.0,,3,6244,6519,275,275,Lido,,2150.32,2150.32,-419.13,,134.63,4016.14,4016.14,0
H024 2015 Junho,20,2015,Junho,2296926,2015-06-19,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,175,195,20,20,Médio,,94.64,94.64,-18.55,,6.92,177.65,177.65,0
H025 2015 Junho,21,2015,Junho,2296900,2015-06-19,C11C002633,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,11116,11643,527,527,Lido,,4107.27,4107.27,-798.61,,236.39,7652.32,7652.32,0
H026 2015 Junho,22,2015,Junho,9912770,2015-06-19,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,835,877,42,42,Lido,,298.61,298.61,-58.76,,24.56,563.02,563.02,0
H027 2015 Junho,23,2015,Junho,2296888,2015-06-19,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,1692,1129,-563,100,Informado,,754.08,754.08,-181.34,,410.79,1737.61,1737.61,0
H028 2015 Junho,24,2015,Junho,6205615,2015-06-19,A05S578084,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,7408,7408,0,10,Mínimo,,47.32,47.32,-9.27,,3.46,88.83,88.83,0
H029 2015 Junho,25,2015,Junho,7297220,2015-06-18,,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1910,1911,1,10,,,47.32,47.32,-9.27,,3.46,88.83,88.83,0
H030 2015 Junho,26,2015,Junho,2296276,2015-06-18,,H030,CASAN,Florianópolis,Moradia Estudantil,,,,,0,23634,24793,1159,1159,,,6977.46,6977.46,-1354.66,,380.15,12980.41,12980.41,0
H032 2015 Junho,27,2015,Junho,2296659,2015-06-19,C11C001977,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,16807,17022,215,215,Lido,,1657.16,1657.16,-328.96,,166.67,3152.03,3152.03,0
H033 2015 Junho,28,2015,Junho,2296667,2015-06-19,C11C002632,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,4112,4334,222,222,Lido,,1804.48,1804.48,-354.12,,138.36,3393.2,3393.2,0
H034 2015 Junho,29,2015,Junho,8416621,2015-06-19,C10C005432,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,7935,8181,246,246,Lido,,1900.6,1900.6,-369.9,,113.18,3544.48,3544.48,0
H035 2015 Junho,30,2015,Junho,2296845,2015-06-19,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,193,214,21,21,Lido,,133.7,133.7,-26.28,,10.63,251.75,251.75,0
H037 2015 Junho,31,2015,Junho,6435548,2015-06-19,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,1576,1681,105,105,Lido,,762.14,762.14,-149.72,,60.0,1434.56,1434.56,0
H038 2015 Junho,32,2015,Junho,2296683,2015-06-19,C11C005093,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,4003,4247,244,244,Lido,,1884.9,1884.9,-366.85,,112.23,3515.18,3515.18,0
H040 2015 Junho,33,2015,Junho,2296691,2015-06-19,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,8170,8491,321,321,Lido,,2489.57,2489.57,-490.46,,210.92,4699.6,4699.6,0
H041 2015 Junho,34,2015,Junho,2296810,2015-06-19,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,2732,2944,212,212,Lido,,1715.83,1715.83,-337.08,,135.28,3229.86,3229.86,0
H042 2015 Junho,35,2015,Junho,2296802,2015-06-19,C11C007092,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,13842,14757,915,915,Informado,,7154.19,7154.19,-1381.21,,307.6,13234.77,13234.77,0
H043 2015 Junho,36,2015,Junho,6816860,2015-06-19,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,635,639,4,10,Mínimo,,47.32,47.32,-9.27,,3.46,88.83,88.83,0
H044 2015 Junho,37,2015,Junho,2296896,2015-06-19,C11C001100,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,10735,10835,100,100,Informado,,754.08,754.08,-164.18,,229.27,1573.25,1573.25,0
H045 2015 Junho,38,2015,Junho,2296772,2015-06-19,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,495,506,11,11,Lido,,55.17,55.17,-10.75,,3.46,103.05,103.05,0
H046 2015 Junho,39,2015,Junho,2296780,2015-06-19,B10C007949,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,3806,3903,97,97,Lido,,730.52,730.52,-143.58,,58.27,1375.73,1375.73,0
H047 2015 Junho,40,2015,Junho,2296837,2015-06-19,B10C013876,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,19237,20487,1250,1250,Lido,,9784.92,9784.92,-1922.54,,774.62,18421.92,18421.92,0
H048 2015 Junho,41,2015,Junho,2296764,2015-06-19,C11C004576,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,14225,14704,479,479,Lido,,3730.33,3730.33,-736.65,,334.59,7058.6,7058.6,0
H049 2015 Junho,42,2015,Junho,9197478,2015-06-19,B10C002846,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,6256,6437,181,181,Lido,,1390.17,1390.17,-273.49,,113.77,2620.62,2620.62,0
H050 2015 Junho,43,2015,Junho,2296748,2015-06-19,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,368,491,123,123,Lido,,934.7,934.7,-181.72,,53.52,1741.2,1741.2,0
H051 2015 Junho,44,2015,Junho,2296756,2015-06-19,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,44,54,10,60,Mínimo,,283.92,283.92,-55.63,,20.77,532.98,532.98,0
H052 2015 Junho,45,2015,Junho,2296730,2015-06-19,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,1.0,,,,1,13029,13583,554,554,Médio,,4319.3,4319.3,-846.18,,315.73,8108.15,8108.15,0
H053 2015 Junho,46,2015,Junho,2296713,2015-06-19,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,2889,3171,282,282,Informado,,2183.31,2183.31,-427.92,,161.68,4100.38,4100.38,0
H054 2015 Junho,47,2015,Junho,6923020,2015-06-19,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,6950,7315,365,365,Lido,,2835.1,2835.1,-554.0,,192.29,5308.49,5308.49,0
H055 2015 Junho,48,2015,Junho,2296705,2015-06-19,F11C000663,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,47215,51096,3881,3881,Médio,,34243.89,,-3339.88,,1098.62,32002.63,32002.63,0
H056 2015 Junho,49,2015,Junho,2296721,2015-06-22,F11C000547,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,15520,17711,2191,2191,Informado,,19260.94,19260.94,-3696.92,,598.93,35423.89,35423.89,0
H057 2015 Junho,50,2015,Junho,2297108,2015-06-18,,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2192,2202,10,10,,,47.32,,-4.65,,1.88,44.55,44.55,0
H058 2015 Junho,51,2015,Junho,9611070,2015-06-18,,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,13399,13776,377,377,,,2929.33,2929.33,-576.32,,239.96,5522.3,5522.3,0
H059 2015 Junho,52,2015,Junho,2296675,2015-06-19,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,113,153,40,40,Lido,,282.91,282.91,-55.41,,20.61,531.02,531.02,0
H060 2015 Junho,53,2015,Junho,5329663,2015-06-18,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,516,682,166,166,Lido,,1272.37,1272.37,-247.41,,73.36,2370.69,2370.69,0
H061 2015 Junho,54,2015,Junho,2296870,2015-06-19,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,6054,6317,263,263,Lido,,2167.98,2167.98,-435.29,,270.27,4170.94,4170.94,0
H062 2015 Junho,55,2015,Junho,15023672,2015-06-19,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,234,477,243,243,Lido,,1877.05,,-182.74,,56.77,1751.08,1751.08,0
H072 2015 Junho,56,2015,Junho,2297167,2015-06-17,,H072,CASAN,Florianópolis,CCA 1,,,,,0,5079,5387,308,308,,,2387.48,,-232.69,,74.88,2229.67,2229.67,0
H073 2015 Junho,57,2015,Junho,2297175,2015-06-17,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,6616,6681,65,65,,,479.23,,-46.84,,16.36,448.75,448.75,0
H074 2015 Junho,58,2015,Junho,2297183,2015-06-17,,H074,CASAN,Florianópolis,CCA 2,,,,,0,23293,24079,786,786,,,6141.17,,-609.06,,303.98,5836.09,5836.09,0
H076 2015 Junho,59,2015,Junho,2297361,2015-06-18,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",,,,,0,1006,1049,43,43,,,306.47,,-29.32,,3.76,280.91,280.91,0
H081 2015 Junho,60,2015,Junho,2295652,2015-06-19,,H081,CASAN,Florianópolis,UFSC do MEC,,,,,0,1078,1125,47,47,,,337.88,337.88,-66.32,,26.02,635.46,635.46,0
H082 2015 Junho,61,2015,Junho,5716594,2015-06-15,,H082,CASAN,Florianópolis,CCA - Tapera,,,,,0,5422,5762,340,340,,,2638.78,,-260.74,,120.43,2498.47,2498.47,0
H083 2015 Junho,62,2015,Junho,6997937,2015-06-19,,H083,CASAN,Florianópolis,Casa da Arte,,,,,0,581,584,3,10,,,47.32,47.32,-9.27,,3.46,88.83,88.83,0
H084 2015 Junho,63,2015,Junho,9197419,2015-06-19,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,4521,4670,149,149,,,1138.87,1138.87,-227.93,,134.19,2184.0,2184.0,0
H085 2015 Junho,64,2015,Junho,12791172,2015-06-15,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,,,,,0,240,253,13,13,,,70.88,,-7.08,,4.0,67.8,67.8,0
H086 2015 Junho,65,2015,Junho,12799408,2015-06-15,,H086,CASAN,Florianópolis,UFSC - Jurerê,,,,,0,53,63,10,10,,,47.32,,-4.63,,1.73,44.42,44.42,0
H087 2015 Junho,66,2015,Junho,13018540,2015-06-18,,H087,CASAN,Florianópolis,UFSC-Sambaqui,,,,,0,4502,4542,40,40,,,282.91,,-27.62,,9.42,264.71,264.71,0
H088 2015 Junho,67,2015,Junho,2294605,2015-06-19,,H088,CASAN,Florianópolis,Casa Vida e Saúde,,,,,0,28,28,0,10,,,47.32,47.32,-9.27,,3.46,88.83,88.83,0
H089 2015 Junho,68,2015,Junho,2347660,2015-06-19,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,8497,8781,284,284,,,2199.01,2199.01,-435.46,,210.11,4172.67,4172.67,0
H090 2015 Junho,69,2015,Junho,2347679,2015-06-19,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2332,2345,13,13,,,70.88,70.88,-13.95,,5.74,133.55,133.55,0
H100 2015 Junho,70,2015,Junho,2134608,2015-06-22,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,1274,1348,74,74,Lido,,441.93,353.54,-75.16,,,720.31,720.31,0
H101 2015 Junho,71,2015,Junho,2141582,2015-06-22,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,59,64,5,10,Mínimo,,40.01,,-3.78,,,36.23,36.23,0
H102 2015 Junho,72,2015,Junho,2278022,2015-06-22,A12G091977,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,1.0,,2,259,427,168,168,Lido,,1032.25,825.8,-175.59,,,1682.46,1682.46,0
H103 2015 Junho,73,2015,Junho,7039336,2015-06-22,A12G079417,H103,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 181 - Joinville",,,2.0,,2,320,325,5,20,Mínimo,,80.02,,-7.56,,,72.46,72.46,0
H104 2015 Junho,74,2015,Junho,7876009,2015-06-22,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,370,387,17,17,Lido,,83.97,,-7.94,,,76.03,76.03,0
H105 2015 Junho,75,2015,Junho,8686432,2015-06-22,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,,,1.0,,1,99,124,25,25,Lido,,134.21,107.37,-22.84,,,218.74,218.74,0
H106 2015 Junho,76,2015,Junho,14948508,2015-06-20,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,715,730,15,15,,,86.58,,-9.14,,10.02,87.46,87.46,0
H200 2015 Junho,77,2015,Junho,15431797,2015-06-18,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,865,938,73,73,Lido,,542.05,,-54.24,,31.95,519.76,519.76,0
H300 2015 Junho,78,2015,Junho,196916,2015-06-25,X08S002632,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,5839,5873,34,34,Lido,,248.44,,,,,248.44,248.44,0
H400 2015 Junho,79,2015,Junho,89548,2015-06-03,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,974,1025,51,51,Lido,,219.37,,,32.66,,252.03,252.03,0
