CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2016 Setembro,11,2016,Setembro,8149615,2016-09-19,C11C005249,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,4810,5578,768,768,Lido,,7442.23,,-706.81,,37.26,6772.68,6772.68,0
H014 2016 Setembro,12,2016,Setembro,2296969,2016-09-26,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,168242,179252,11010,11010,Informado,,107108.95,107108.95,,,,214217.9,214217.9,0
H015 2016 Setembro,13,2016,Setembro,2296918,2016-09-20,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,,,,1,849,869,20,20,Informado,,156.11,156.11,-29.68,,1.92,284.46,284.46,0
H017 2016 Setembro,14,2016,Setembro,2296950,2016-09-19,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,9325,10189,864,864,Lido,,8377.34,8377.34,-1599.86,,175.12,15329.94,15329.94,0
H018 2016 Setembro,15,2016,Setembro,2296640,2016-09-20,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,747,786,39,39,Lido,,341.18,341.18,-65.55,,11.15,627.96,627.96,0
H019 2016 Setembro,16,2016,Setembro,9097821,2016-09-20,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,342,397,55,55,Informado,,458.32,458.32,-88.13,,15.94,844.45,844.45,0
H020 2016 Setembro,17,2016,Setembro,2296829,2016-09-20,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,7866,8870,1004,1004,Lido,,9741.06,9741.06,-1855.0,,147.42,17774.54,17774.54,0
H021 2016 Setembro,18,2016,Setembro,2296632,2016-09-20,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,1457,1616,159,159,Informado,,1471.37,1471.37,-278.52,,4.47,2668.69,2668.69,0
H023 2016 Setembro,19,2016,Setembro,2296934,2016-09-20,B10C013880,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,,,,1,9823,10090,267,267,Lido,,2562.09,2562.09,-497.61,,141.37,4767.94,4767.94,0
H024 2016 Setembro,20,2016,Setembro,2296926,2016-09-20,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,190,197,7,20,Mínimo,,117.4,117.4,-22.55,,3.84,216.09,216.09,0
H025 2016 Setembro,21,2016,Setembro,2296900,2016-09-20,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,3926,4346,420,420,Lido,,4052.43,4052.43,-783.53,,186.59,7507.92,7507.92,0
H026 2016 Setembro,22,2016,Setembro,9912770,2016-09-24,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,1805,1889,84,84,Lido,,779.52,779.52,-148.77,,15.29,1425.56,1425.56,0
H027 2016 Setembro,23,2016,Setembro,2296888,2016-09-20,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,8111,8931,820,820,Informado,,7948.75,7948.75,-1514.86,,132.78,14515.42,14515.42,0
H028 2016 Setembro,24,2016,Setembro,6205615,2016-09-20,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,43,53,10,10,Informado,,58.7,58.7,-11.28,,1.92,108.04,108.04,0
H029 2016 Setembro,25,2016,Setembro,7297220,2016-09-13,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1957,1957,0,10,Mínimo,,58.7,58.7,-11.43,,3.51,109.48,109.48,0
H030 2016 Setembro,26,2016,Setembro,2296276,2016-09-13,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,9773,11279,1506,1506,Informado,,12215.33,12215.33,-2339.19,,322.68,22414.15,22414.15,0
H032 2016 Setembro,27,2016,Setembro,2296659,2016-09-20,C11C001386,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,3481,3987,506,506,Lido,,4890.14,4890.14,-948.15,,253.13,9085.26,9085.26,0
H033 2016 Setembro,28,2016,Setembro,2296667,2016-09-20,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,2025,2303,278,278,Lido,,2854.13,2854.13,-545.43,,63.46,5226.29,5226.29,0
H034 2016 Setembro,29,2016,Setembro,8416621,2016-09-20,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,2164,2409,245,245,Lido,,2347.79,2347.79,-454.15,,110.17,4351.6,4351.6,0
H035 2016 Setembro,30,2016,Setembro,2296845,2016-09-20,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,804,831,27,27,Lido,,224.29,224.29,-43.02,,6.69,412.25,412.25,0
H037 2016 Setembro,31,2016,Setembro,6435548,2016-09-20,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,3238,3377,139,139,Lido,,1276.56,1276.56,-247.65,,67.52,2372.99,2372.99,0
H038 2016 Setembro,32,2016,Setembro,2296683,2016-09-20,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,2669,3019,350,350,Lido,,3370.57,3370.57,-653.59,,175.12,6262.67,6262.67,0
H040 2016 Setembro,33,2016,Setembro,2296691,2016-09-20,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,12972,13285,313,313,Lido,,3010.16,3010.16,-582.79,,146.79,5584.32,5584.32,0
H041 2016 Setembro,34,2016,Setembro,2296810,2016-09-20,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,6080,6420,340,340,Lido,,3535.95,3535.95,-677.19,24.27,69.93,6488.91,6488.91,0
H042 2016 Setembro,35,2016,Setembro,2296802,2016-09-20,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,3727,3997,270,270,Informado,,2591.31,2591.31,-496.66,,72.92,4758.88,4758.88,0
H043 2016 Setembro,36,2016,Setembro,6816860,2016-09-20,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,713,721,8,10,Mínimo,,58.7,58.7,-11.28,,1.92,108.04,108.04,0
H044 2016 Setembro,37,2016,Setembro,2296896,2016-09-20,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,1422,1799,377,377,Informado,,3633.57,3633.57,-695.71,,94.89,6666.32,6666.32,0
H045 2016 Setembro,38,2016,Setembro,2296772,2016-09-20,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,743,766,23,23,Lido,,185.33,185.33,-35.21,,1.92,337.37,337.37,0
H046 2016 Setembro,39,2016,Setembro,2296780,2016-09-20,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,577,704,127,127,Lido,,1198.37,1198.37,-229.56,,32.48,2199.66,2199.66,0
H047 2016 Setembro,40,2016,Setembro,2296837,2016-09-20,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,19356,20893,1537,1537,Lido,,14932.9,14932.9,-2862.47,,424.74,27428.07,27428.07,0
H048 2016 Setembro,41,2016,Setembro,2296764,2016-09-20,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,4239,4860,621,621,Lido,,6010.33,6010.33,-1156.21,,214.29,11078.74,11078.74,0
H049 2016 Setembro,42,2016,Setembro,9197478,2016-09-20,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,1690,1891,201,201,Lido,,1919.19,1919.19,-382.32,,207.28,3663.34,3663.34,0
H050 2016 Setembro,43,2016,Setembro,2296748,2016-09-20,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,3138,3481,343,343,Lido,,3302.39,3302.39,-628.73,,48.4,6024.45,6024.45,0
H051 2016 Setembro,44,2016,Setembro,2296756,2016-09-20,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,418,428,10,60,Informado,,352.2,352.2,-67.65,,11.51,648.26,648.26,0
H053 2016 Setembro,45,2016,Setembro,2296713,2016-09-20,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,24355,26627,2272,2272,Informado,,22092.39,22092.39,-4262.57,,921.75,40843.96,40843.96,0
H054 2016 Setembro,46,2016,Setembro,6923020,2016-09-20,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,12412,12914,502,502,Lido,,4851.17,4851.17,-927.5,,112.4,8887.24,8887.24,0
H055 2016 Setembro,47,2016,Setembro,2296705,2016-09-20,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,49802,53041,3239,3239,Médio,,35416.25,,-3404.15,,606.5,32618.6,32618.6,0
H056 2016 Setembro,48,2016,Setembro,2296721,2016-09-20,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,6546,7158,612,612,Lido,,6527.13,6527.13,-1253.05,,205.44,12006.65,12006.65,0
H057 2016 Setembro,49,2016,Setembro,2297108,2016-09-19,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2561,2622,61,61,Lido,,555.48,,-52.86,,3.82,506.44,506.44,0
H058 2016 Setembro,50,2016,Setembro,9611070,2016-09-19,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,20967,21146,179,179,Informado,,1704.9,1704.9,-375.88,,567.7,3601.62,3601.62,0
H059 2016 Setembro,51,2016,Setembro,2296675,2016-09-20,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,625,655,30,30,Lido,,253.52,253.52,-49.3,,14.65,472.39,472.39,0
H060 2016 Setembro,52,2016,Setembro,5329663,2016-09-12,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,1871,1965,94,94,Lido,,876.93,876.93,-172.87,,75.47,1656.46,1656.46,0
H061 2016 Setembro,53,2016,Setembro,2296870,2016-09-20,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,7916,7981,65,65,Lido,,555.74,555.74,-106.44,,14.98,1020.02,1020.02,0
H062 2016 Setembro,54,2016,Setembro,15023672,2016-09-20,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,5878,7594,1716,1716,Informado,,16676.5,16676.5,-3197.1,,478.63,30634.53,30634.53,0
H072 2016 Setembro,55,2016,Setembro,2297167,2016-09-20,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,3269,3723,454,454,Lido,,4383.62,,-420.09,,61.77,4025.3,4025.3,0
H073 2016 Setembro,56,2016,Setembro,2297175,2016-09-24,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,7930,7990,60,60,Lido,,545.74,,-55.4,,40.6,530.94,530.94,0
H074 2016 Setembro,57,2016,Setembro,2297183,2016-09-20,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,5995,7052,1057,1057,Lido,,10257.32,,-986.2,,178.62,9449.74,9449.74,0
H076 2016 Setembro,58,2016,Setembro,2297361,2016-09-13,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1225,1311,86,86,Informado,,799.0,,-75.6,,0.96,724.36,724.36,0
H081 2016 Setembro,59,2016,Setembro,2295652,2016-09-20,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,2044,2144,100,100,Lido,,935.37,935.37,-178.64,,19.75,1711.85,1711.85,0
H082 2016 Setembro,60,2016,Setembro,5716594,2016-09-15,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,6381,7179,798,798,Lido,,7734.45,,-749.74,,199.32,7184.03,7184.03,0
H083 2016 Setembro,61,2016,Setembro,6997937,2016-09-20,Y11C071117,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,622,626,4,10,Mínimo,,58.7,58.7,-11.28,,1.92,108.04,108.04,0
H084 2016 Setembro,62,2016,Setembro,9197419,2016-09-10,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,6992,7071,79,79,Informado,,730.82,730.82,-138.88,,7.97,1330.73,1330.73,0
H085 2016 Setembro,63,2016,Setembro,12791172,2016-09-17,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,319,323,4,10,Mínimo,,58.7,,-5.64,,0.96,54.02,54.02,0
H086 2016 Setembro,64,2016,Setembro,12799408,2016-09-17,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,119,121,2,10,Mínimo,,58.7,,-5.65,,1.12,54.17,54.17,0
H087 2016 Setembro,65,2016,Setembro,13018540,2016-09-16,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5112,5161,49,49,Lido,,438.59,,-42.09,,6.85,403.35,403.35,0
H088 2016 Setembro,66,2016,Setembro,2294605,2016-09-20,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,43,44,1,10,Mínimo,,58.7,58.7,-11.28,,1.92,108.04,108.04,0
H089 2016 Setembro,67,2016,Setembro,2347660,2016-09-10,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,11864,12111,247,247,Lido,,2367.27,2367.27,-448.11,,7.33,4293.76,4293.76,0
H090 2016 Setembro,68,2016,Setembro,2347679,2016-09-10,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,133,156,23,23,Lido,,185.33,185.33,-36.17,,12.11,346.6,346.6,0
H100 2016 Setembro,69,2016,Setembro,2134608,2016-09-19,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,2313,2426,113,113,Lido,,790.73,632.58,-136.65,,22.65,1309.31,1309.31,0
H101 2016 Setembro,70,2016,Setembro,2141582,2016-09-19,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,167,192,25,25,Lido,,154.49,123.59,-26.61,,3.45,254.92,254.92,0
H102 2016 Setembro,71,2016,Setembro,2278022,2016-09-19,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,,,1,1146,1303,157,157,Lido,,1108.85,887.08,-191.72,,32.76,1836.97,1836.97,0
H104 2016 Setembro,72,2016,Setembro,7876009,2016-09-19,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,847,865,18,18,Lido,,103.88,83.1,-18.27,,6.27,174.98,174.98,0
H105 2016 Setembro,73,2016,Setembro,8686432,2016-09-19,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,,,,1,130,130,0,10,Mínimo,,46.04,36.83,-8.0,,1.65,76.52,76.52,0
H106 2016 Setembro,74,2016,Setembro,14948508,2016-09-19,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,995,999,4,10,Mínimo,,58.7,,-5.64,,0.96,54.02,54.02,0
H107 2016 Setembro,75,2016,Setembro,2131650,2016-09-14,A12G092144,H107,ÁGUAS DE JOINVILLE,Joinville,"R. João Colin, 2728",1.0,,,,1,54,60,6,10,Mínimo,,46.04,36.83,-8.0,,1.65,76.52,76.52,0
H200 2016 Setembro,76,2016,Setembro,15431797,2016-09-15,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,2456,2635,179,179,Lido,,1704.9,,-162.22,,11.63,1554.31,1554.31,0
H300 2016 Setembro,77,2016,Setembro,196916,2016-09-30,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,28,94,66,66,Lido,,604.2,,,,,604.2,604.2,0
H400 2016 Setembro,78,2016,Setembro,89548,2016-09-05,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,1658,1704,46,46,Informado,,214.98,,,50.21,,265.19,265.19,0
H401 2016 Setembro,79,2016,Setembro,38988,2016-09-14,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2750 - Blumenau",1.0,,,,1,1321,1408,87,87,Informado,,429.0,509.0,-48.1,67.18,,957.08,957.08,0
