CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H015 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296918,2017-07-19,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,,,,1,1114.0,1122.0,8,10.0,Mínimo,,58.7,58.7,-12.56,,15.53,120.37,120.37,0
H017 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296950,2017-07-19,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,17181.0,18169.0,988,988.0,Lido,,9585.2,9585.2,-1842.41,,326.01,17654.0,17654.0,0
H018 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296640,2017-07-19,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,1127.0,1172.0,45,45.0,Lido,,399.63,399.63,-76.46,,9.89,732.69,732.6899999999999,0
H019 2017 Julho,Medidor faturado pela UFSC,2017,Julho,9097821,2017-07-19,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,1666.0,1830.0,164,164.0,Lido,,1600.47,1600.47,-309.05,,69.52,2961.41,2961.41,0
H020 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296829,2017-07-19,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,16248.0,17291.0,1043,1043.0,Lido,,10120.95,10120.95,-1943.01,,318.95,18617.84,18617.840000000004,0
H021 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296632,2017-07-19,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,2558.0,2601.0,43,43.0,Informado,,341.44,341.44,-68.36,,40.59,655.11,655.11,0
H023 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296934,2017-04-19,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,,,,1,2544.0,2799.0,255,255.0,Lido,,2445.2,2445.2,-472.71,,111.85,4529.54,4529.54,0
H024 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296926,2017-07-19,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,219.0,226.0,7,20.0,Mínimo,,117.4,117.4,-22.58,,4.25,216.47,216.47000000000003,0
H025 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296900,2017-07-19,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,7419.0,7760.0,341,341.0,Lido,,3282.9,3282.9,-631.54,,117.14,6051.4,6051.400000000001,0
H026 2017 Julho,Medidor faturado pela UFSC,2017,Julho,9912770,2017-07-19,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,2232.0,2232.0,0,10.0,Informado,,58.7,58.7,-13.8,,28.59,132.19,132.19,0
H027 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296888,2017-07-19,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,17654.0,18606.0,952,952.0,Informado,,9234.53,9234.53,-1777.14,,336.59,17028.51,17028.510000000002,0
H028 2017 Julho,Medidor faturado pela UFSC,2017,Julho,6205615,2017-07-19,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,136.0,146.0,10,10.0,Médio,,58.7,58.7,-11.31,,2.13,108.22,108.22,0
H029 2017 Julho,Medidor faturado pela UFSC,2017,Julho,7297220,2017-07-12,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1966.0,1967.0,1,10.0,Mínimo,,58.7,58.7,-11.31,,2.13,108.22,108.22,0
H030 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296276,2017-07-12,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,20948.0,21939.0,991,991.0,Lido,,6937.13,6937.13,-1339.13,,296.45,12831.58,12831.580000000002,0
H032 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296659,2017-07-19,C11C001576,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,2864.0,3201.0,337,337.0,Lido,,3243.94,3243.94,-627.74,,154.89,6015.03,6015.030000000001,0
H033 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296667,2017-07-19,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,4194.0,4260.0,66,66.0,Informado,,565.48,565.48,-115.1,,87.05,1102.91,1102.91,0
H034 2017 Julho,Medidor faturado pela UFSC,2017,Julho,8416621,2017-07-19,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,4122.0,4324.0,202,202.0,Lido,,1928.93,1928.93,-371.3,,71.28,3557.84,3557.84,0
H035 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296845,2017-07-19,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,982.0,999.0,17,17.0,Lido,,126.89,126.89,-24.35,,3.89,233.32,233.32,0
H037 2017 Julho,Medidor faturado pela UFSC,2017,Julho,6435548,2017-07-19,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,4796.0,4967.0,171,171.0,Lido,,1588.26,1588.26,-304.09,,41.3,2913.73,2913.73,0
H038 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296683,2017-07-19,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,5734.0,5956.0,222,222.0,Lido,,2123.75,2123.75,-414.0,,133.37,3966.87,3966.87,0
H040 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296691,2017-07-19,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,16413.0,17125.0,712,712.0,Informado,,6896.74,6896.74,-1319.82,,172.89,12646.55,12646.55,0
H041 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296810,2017-07-19,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,8377.0,8553.0,176,176.0,Informado,,1732.43,1732.43,-333.66,,65.94,3197.14,3197.1400000000003,0
H042 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296802,2017-07-19,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,6229.0,6470.0,241,241.0,Médio,,2308.82,2308.82,-445.31,,94.56,4266.89,4266.89,0
H043 2017 Julho,Medidor faturado pela UFSC,2017,Julho,6816860,2017-07-19,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,765.0,769.0,4,10.0,Mínimo,,58.7,58.7,-11.31,,2.13,108.22,108.22,0
H044 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296896,2017-07-19,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,6196.0,6747.0,551,551.0,Lido,,5328.47,5328.47,-1027.12,,212.05,9841.87,9841.869999999999,0
H045 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296772,2017-07-19,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,884.0,894.0,10,10.0,Lido,,58.7,58.7,-11.46,,3.89,109.83,109.83,0
H046 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296780,2017-07-19,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,1595.0,1691.0,96,96.0,Lido,,896.41,896.41,-172.48,,32.47,1652.81,1652.81,0
H047 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296837,2017-07-19,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,27473.0,27581.0,108,108.0,Informado,,1013.3,1013.3,-204.61,,138.66,1960.65,1960.6499999999999,0
H048 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296764,2017-07-19,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,9153.0,9701.0,548,548.0,Lido,,5299.25,5299.25,-1019.54,,190.18,9769.14,9769.14,0
H049 2017 Julho,Medidor faturado pela UFSC,2017,Julho,9197478,2017-07-19,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,3089.0,3238.0,149,149.0,Lido,,1412.67,1412.67,-271.27,,45.17,2599.24,2599.2400000000002,0
H050 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296748,2017-07-19,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,4553.0,4565.0,12,12.0,Médio,,78.18,78.18,-14.97,,2.13,143.52,143.52,0
H051 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296756,2017-07-19,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,495.0,502.0,7,60.0,Informado,,352.2,352.2,-67.76,,12.76,649.4,649.4,0
H053 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296713,2017-07-19,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,45079.0,46122.0,1043,1043.0,Informado,,10120.95,10120.95,-1983.15,,743.74,19002.49,19002.49,0
H054 2017 Julho,Medidor faturado pela UFSC,2017,Julho,6923020,2017-07-19,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,16752.0,17138.0,386,386.0,Lido,,3721.24,3721.24,-716.98,,144.66,6870.16,6870.16,0
H055 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296705,2017-07-19,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,82451.0,85717.0,3266,3266.0,Informado,,35713.17,,-3436.18,,648.56,32925.55,32925.549999999996,0
H056 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296721,2017-07-19,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,17003.0,18315.0,1312,1312.0,Médio,,14225.03,14225.03,-2724.24,,377.81,26103.63,26103.63,0
H057 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2297108,2017-07-19,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2859.0,2929.0,70,70.0,Lido,,643.15,,-61.07,,3.18,585.26,585.2599999999999,0
H058 2017 Julho,Medidor faturado pela UFSC,2017,Julho,9611070,2017-07-19,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,26120.0,26318.0,198,198.0,Informado,,1889.97,1889.97,-384.42,,287.9,3683.42,3683.42,0
H059 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296675,2017-07-19,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,852.0,884.0,32,32.0,Lido,,273.0,273.0,-52.23,,6.71,500.48,500.47999999999996,0
H060 2017 Julho,Medidor faturado pela UFSC,2017,Julho,5329663,2017-07-12,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,2643.0,2643.0,0,10.0,Informado,,58.7,58.7,-11.31,,2.13,108.22,108.22,0
H061 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2296870,2017-07-19,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,8517.0,8576.0,59,59.0,Lido,,497.3,497.3,-95.53,,16.25,915.32,915.32,0
H062 2017 Julho,Medidor faturado pela UFSC,2017,Julho,15023672,2017-07-19,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,12040.0,12392.0,352,352.0,Informado,,3390.05,3390.05,-661.96,,224.75,6342.89,6342.89,0
H072 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2297167,2017-07-19,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,8395.0,8554.0,159,159.0,Informado,,1510.08,,-147.16,,47.28,1410.2,1410.1999999999998,0
H073 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2297175,2017-07-24,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,8613.0,8673.0,60,60.0,Lido,,545.74,,-52.71,,12.0,505.03,505.03000000000003,0
H074 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2297183,2017-07-19,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,17466.0,18780.0,1314,1314.0,Lido,,12760.7,,-1228.84,,242.92,11774.78,11774.78,0
H076 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2297361,2017-07-12,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1500.0,1503.0,3,10.0,Mínimo,,58.7,,-5.65,,1.06,54.11,54.11000000000001,0
H081 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2295652,2017-07-20,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,2774.0,2853.0,79,79.0,Lido,,730.82,730.82,-140.4,,24.0,1345.24,1345.24,0
H082 2017 Julho,Medidor faturado pela UFSC,2017,Julho,5716594,2017-07-18,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,10059.0,10752.0,693,693.0,Informado,,6711.67,,-634.35,,1.06,6078.38,6078.38,0
H083 2017 Julho,Medidor faturado pela UFSC,2017,Julho,6997937,2017-07-19,A16S368708,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,22.0,25.0,3,10.0,Mínimo,,58.7,58.7,-11.31,,2.13,108.22,108.22,0
H084 2017 Julho,Medidor faturado pela UFSC,2017,Julho,9197419,2017-07-18,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,9301.0,9661.0,360,360.0,Lido,,3467.98,3467.98,-663.22,,82.21,6354.95,6354.95,0
H085 2017 Julho,Medidor faturado pela UFSC,2017,Julho,12791172,2017-07-18,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,380.0,384.0,4,10.0,Mínimo,,58.7,,-5.65,,1.06,54.11,54.11000000000001,0
H086 2017 Julho,Medidor faturado pela UFSC,2017,Julho,12799408,2017-07-18,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,142.0,142.0,0,10.0,Mínimo,,58.7,,-5.65,,1.06,54.11,54.11000000000001,0
H087 2017 Julho,Medidor faturado pela UFSC,2017,Julho,13018540,2017-07-13,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5417.0,5469.0,52,52.0,Lido,,467.81,,-44.82,,6.53,429.52,429.52,0
H088 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2294605,2017-07-19,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,47.0,48.0,1,10.0,Mínimo,,58.7,58.7,-11.31,,2.13,108.22,108.22,0
H089 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2347660,2017-07-18,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,19257.0,19451.0,194,194.0,Informado,,1851.01,1851.01,-409.19,,628.01,3920.84,3920.84,0
H090 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2347679,2017-07-18,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,335.0,353.0,18,18.0,Lido,,136.63,136.63,-26.18,,3.89,250.97,250.96999999999997,0
H100 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2134608,2017-07-19,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,3108.0,3168.0,60,60.0,Lido,,427.85,342.28,-72.78,,,697.35,697.35,0
H101 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2141582,2017-07-19,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,262.0,274.0,12,12.0,Lido,,63.53,50.82,-10.8,,,103.55,103.55,0
H102 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2278022,2017-07-19,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,,,1,2687.0,2863.0,176,176.0,Lido,,1308.29,1046.63,-222.55,,,2132.37,2132.37,0
H104 2017 Julho,Medidor faturado pela UFSC,2017,Julho,7876009,2017-07-19,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,1000.0,1016.0,16,16.0,Lido,,93.89,75.11,-15.97,,,153.03,153.03,0
H105 2017 Julho,Medidor faturado pela UFSC,2017,Julho,8686432,2017-07-19,A17S007631,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,,,,1,0.0,0.0,0,10.0,Mínimo,,48.35,36.68,-8.23,,2.0,78.8,78.8,0
H106 2017 Julho,Medidor faturado pela UFSC,2017,Julho,14948508,2017-07-18,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,1220.0,1280.0,60,60.0,Lido,,545.74,,-51.85,,2.83,496.72,496.71999999999997,0
H107 2017 Julho,Medidor faturado pela UFSC,2017,Julho,2131650,2017-07-19,A12G092144,H107,ÁGUAS DE JOINVILLE,Joinville,"R. João Colin, 2728",1.0,,,,1,148.0,159.0,11,11.0,Lido,,55.94,44.75,-9.51,,,91.18,91.17999999999999,0
H200 2017 Julho,Medidor faturado pela UFSC,2017,Julho,15431797,2017-07-17,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,3365.0,3430.0,65,65.0,Lido,,594.44,,-58.18,,21.18,557.44,557.44,0
H300 2017 Julho,Medidor faturado pela UFSC,2017,Julho,196916,2017-08-04,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,537.0,583.0,46,46.0,Lido,,390.8,,,,,390.8,390.8,0
H301 2017 Julho,Medidor faturado pela UFSC,2017,Julho,1040430,,1040430122016001,H301,SAMAE Araranguá,Araranguá,Mato Alto - Campo de Futebol,1.0,,,,1,,,0,,,,,,,,,,0.0,0
H400 2017 Julho,Medidor faturado pela UFSC,2017,Julho,89548,2017-07-04,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,1940.0,1971.0,31,31.0,Lido,,215.1,,,,,215.1,215.1,0
H401 2017 Julho,Medidor faturado pela UFSC,2017,Julho,38988,2017-07-14,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2746 - Blumenau",1.0,,,,1,2229.0,2303.0,74,74.0,Lido,,647.58,449.27,-42.46,,,1054.39,1054.3899999999999,0
