CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H011 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,8149615.0,,C11C005249,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,26773.0,27963.0,1190.0,1190.0,Informado,,12793.19,0.0,-1223.3,0.0,151.77,11721.66,11721.660000000002,0
H014 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296969.0,2018-10-24,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,462038.0,473812.0,11774.0,11774.0,Médio,,127069.5,127069.5,-24130.120000000003,17475.53,,247484.41,247484.41,0
H015 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296918.0,,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,,,,1,1710.0,1763.0,53.0,53.0,Médio,,528.83,528.83,-101.78,0.0,19.47,975.35,975.3500000000001,0
H017 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296950.0,,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,253.0,766.0,513.0,513.0,Informado,,5490.66,5490.66,-1064.33,0.0,281.45,10198.44,10198.44,0
H018 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296640.0,,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,2188.0,2239.0,51.0,51.0,Médio,,507.25,507.25,-97.53,0.0,17.6,934.57,934.57,0
H019 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,9097821.0,,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,3746.0,4054.0,308.0,308.0,Informado,,3525.89,3525.89,-669.4,0.0,31.83,6414.21,6414.21,0
H020 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296829.0,,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,420.0,1355.0,935.0,935.0,Informado,,10042.61,10042.61,-1932.05,0.0,359.68,18512.85,18512.850000000002,0
H021 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296632.0,,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,2887.0,2929.0,42.0,42.0,Médio,,367.31,367.31,-70.73,0.0,13.87,677.76,677.76,0
H023 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296934.0,,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,,,,1,6670.0,6913.0,243.0,243.0,Lido,,2578.28,2578.28,-497.74,0.0,110.42,4769.24,4769.240000000001,0
H024 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296926.0,,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,273.0,280.0,7.0,20.0,Mínimo,,130.0,130.0,-25.01,0.0,4.51,239.5,239.5,0
H025 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296900.0,,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,16908.0,17706.0,798.0,798.0,Lido,,8564.84,8564.84,-1651.04,0.0,341.71,15820.35,15820.349999999999,0
H026 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,9912770.0,,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,2636.0,2662.0,26.0,26.0,Lido,,237.59,237.59,-45.44,0.0,5.62,435.36,435.36,0
H027 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296888.0,,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,35382.0,36962.0,1580.0,1580.0,Lido,,16999.96,16999.96,-3257.16,0.0,467.46,31210.22,31210.219999999998,0
H028 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,6205615.0,,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,74.0,84.0,10.0,10.0,Médio,,65.0,65.0,-12.5,0.0,2.26,119.76,119.76,0
H029 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,7297220.0,,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,2002.0,2006.0,4.0,10.0,Mínimo,,65.0,65.0,-12.5,0.0,2.26,119.76,119.76,0
H030 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296276.0,,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,,30.0,,,30,556.0,1643.0,1087.0,1087.0,Lido,,8768.98,8768.98,-1681.45,0.0,255.15,16111.66,16111.659999999998,0
H032 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296659.0,,C11C001576,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,8054.0,8442.0,388.0,388.0,Lido,,4142.34,4142.34,-793.72,0.0,114.53,7605.49,7605.49,0
H033 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296667.0,,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,6857.0,7048.0,191.0,191.0,Lido,,2101.11,2101.11,-406.07,0.0,94.87,3891.02,3891.02,0
H034 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,8416621.0,,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,7202.0,7461.0,259.0,259.0,Lido,,2750.87,2750.87,-528.08,0.0,86.46,5060.12,5060.12,0
H035 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296845.0,,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,1469.0,1482.0,13.0,13.0,Lido,,97.36,97.36,-18.72,0.0,3.38,179.38,179.38,0
H037 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,6435548.0,,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,6587.0,6692.0,105.0,105.0,Lido,,1046.86,1046.86,-201.89,0.0,42.69,1934.52,1934.52,0
H038 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296683.0,,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,9360.0,9713.0,353.0,353.0,Lido,,3764.81,3764.81,-725.06,0.0,142.98,6947.54,6947.539999999999,0
H040 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296691.0,,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,26335.0,27358.0,1023.0,1023.0,Informado,,10991.83,10991.83,-2107.66,0.0,319.63,20195.63,20195.63,0
H041 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296810.0,,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,11633.0,11698.0,65.0,65.0,Informado,,615.4,615.4,-120.01,0.0,39.1,1149.89,1149.8899999999999,0
H042 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296802.0,,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,8610.0,8924.0,314.0,314.0,Informado,,3344.13,3344.13,-639.39,0.0,77.86,6126.73,6126.73,0
H043 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,6816860.0,,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,836.0,842.0,6.0,10.0,Mínimo,,65.0,65.0,-12.5,0.0,2.26,119.76,119.76,0
H044 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296896.0,,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,153.0,368.0,215.0,215.0,Lido,,2276.26,2276.26,-437.32,0.0,75.24,4190.44,4190.4400000000005,0
H045 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296772.0,,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,1053.0,1062.0,9.0,10.0,Mínimo,,65.0,65.0,-12.67,0.0,4.13,121.46,121.46,0
H046 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296780.0,,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,3589.0,3694.0,105.0,105.0,Lido,,1089.73,1089.73,-209.01,0.0,32.2,2002.65,2002.65,0
H047 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296837.0,,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,4275.0,4425.0,150.0,150.0,Informado,,1575.13,1575.13,-301.52,0.0,40.43,2889.17,2889.17,0
H048 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296764.0,,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,18120.0,18743.0,623.0,623.0,Lido,,6677.19,6677.19,-1284.88,0.0,242.16,12311.66,12311.66,0
H049 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,9197478.0,,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,9471.0,9823.0,352.0,352.0,Lido,,3754.02,3754.02,-723.2,0.0,144.85,6929.69,6929.6900000000005,0
H050 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296748.0,,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,4553.0,4553.0,0.0,10.0,Mínimo,,65.0,65.0,-12.5,0.0,2.26,119.76,119.76,0
H051 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296756.0,,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,679.0,687.0,8.0,60.0,Mínimo,,390.02,390.02,-75.0,0.0,13.53,718.57,718.5699999999999,0
H053 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296713.0,,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,330.0,1245.0,915.0,915.0,Informado,,9826.88,9826.88,-1885.72,0.0,300.92,18068.96,18068.959999999995,0
H054 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,6923020.0,,B17C002561,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,2891.0,3346.0,455.0,455.0,Lido,,4865.04,4865.04,-927.99,0.0,89.83,8891.92,8891.92,0
H055 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296705.0,,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,144954.0,149524.0,4570.0,4570.0,Informado,,55427.26,0.0,-5337.71,0.0,1056.43,51145.98,51145.98,0
H056 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296721.0,,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,43381.0,44967.0,1586.0,1586.0,Lido,,19089.0,19089.0,-3678.56,0.0,748.52,35247.96,35247.96,0
H057 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2297108.0,,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,3595.0,3649.0,54.0,54.0,Lido,,539.61,0.0,-51.8,0.0,8.61,496.42,496.42,0
H058 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,9611070.0,,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,29841.0,29986.0,145.0,145.0,Lido,,1521.2,1521.2,-294.4,0.0,72.99,2820.99,2820.99,0
H059 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296675.0,,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,1315.0,1341.0,26.0,26.0,Lido,,237.59,237.59,-45.9,0.0,10.49,439.77,439.77000000000004,0
H060 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,5329663.0,,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,2672.0,2672.0,0.0,10.0,Mínimo,,65.0,65.0,-12.5,0.0,2.26,119.76,119.76,0
H061 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2296870.0,,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,10057.0,10154.0,97.0,97.0,Lido,,960.58,960.58,-186.83,0.0,56.0,1790.33,1790.3300000000002,0
H062 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,15023672.0,,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,227.0,812.0,585.0,585.0,Lido,,6267.3,6267.3,-1204.81,0.0,214.84,11544.63,11544.630000000001,0
H072 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2297167.0,,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,,,,1,11564.0,11837.0,273.0,273.0,Lido,,2901.88,0.0,-278.27,0.0,42.67,2666.28,2666.28,0
H073 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2297175.0,,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,9329.0,9369.0,40.0,40.0,Informado,,388.6,0.0,-37.17,0.0,4.68,356.11,356.11,0
H074 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2297183.0,,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,,,,1,512.0,1172.0,660.0,660.0,Lido,,7076.29,0.0,-687.08,0.0,194.43,6583.64,6583.64,0
H076 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2297361.0,,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,,,,1,1547.0,1557.0,10.0,10.0,Informado,,65.0,0.0,-6.24,0.0,1.13,59.89,59.89,0
H081 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2295652.0,,B17C002628,H081,CASAN,Florianópolis,UFSC do MEC,1.0,,,,1,301.0,419.0,118.0,118.0,Informado,,1229.96,1229.96,-234.7,0.0,23.59,2248.81,2248.8100000000004,0
H082 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,5716594.0,,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,,,,1,1259.0,1754.0,495.0,495.0,Lido,,5296.51,0.0,-504.12,0.0,37.99,4830.38,4830.38,0
H083 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,6997937.0,,A16S368708,H083,CASAN,Florianópolis,Casa da Arte,,,1.0,,1,81.0,95.0,14.0,14.0,Lido,,108.15,108.15,-20.66,0.0,2.26,197.9,197.9,0
H084 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,9197419.0,,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,12088.0,12167.0,79.0,79.0,Informado,,809.28,809.28,-155.0,0.0,21.72,1485.28,1485.28,0
H085 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,12791172.0,,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,,,,1,521.0,528.0,7.0,10.0,Mínimo,,65.0,0.0,-6.24,0.0,1.13,59.89,59.89,0
H086 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,12799408.0,,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,,,,1,202.0,205.0,3.0,10.0,Mínimo,,65.0,0.0,-6.24,0.0,1.13,59.89,59.89,0
H087 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,13018540.0,,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,,,,1,5979.0,5997.0,18.0,18.0,Lido,,151.3,0.0,-14.93,0.0,6.55,142.92,142.92000000000002,0
H088 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2294605.0,,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,,,,1,56.0,57.0,1.0,10.0,Mínimo,,65.0,65.0,-12.5,0.0,2.26,119.76,119.76,0
H089 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2347660.0,,B17C007633,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,1811.0,2016.0,205.0,205.0,Lido,,2168.39,2168.39,-426.91,0.0,180.78,4090.65,4090.65,0
H090 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,2347679.0,,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,420.0,426.0,6.0,10.0,Mínimo,,65.0,65.0,-12.5,0.0,2.26,119.76,119.76,0
H106 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,14948508.0,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,1516.0,1519.0,3.0,10.0,Mínimo,,65.0,0.0,-6.24,0.0,1.13,59.89,59.89,0
H200 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,15431797.0,,B17C003784,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,1483.0,1591.0,108.0,108.0,Lido,,1122.09,0.0,-106.03,0.0,0.0,1016.06,1016.06,0
H300 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,196916.0,,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,1254.0,1311.0,57.0,57.0,Lido,,508.17,0.0,0.0,0.0,0.0,508.17,508.17,0
H301 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,1040430.0,2018-10-13,A14S540581,H301,SAMAE Araranguá,Araranguá,Mato Alto - Campo de Futebol,1.0,,,,1,648.0,648.0,0.0,10.0,Mínimo,,30.89,0.0,0.0,0.0,0.0,30.89,30.89,0
H401 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,38988.0,,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2746 - Blumenau",1.0,,,,1,3653.0,3800.0,147.0,147.0,,,821.84,949.42,-89.72,,,1681.54,1681.54,0
H402 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,55308.0,,Y17AA00025980,H402,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2514 - Blumenau",1.0,,,,1,298.0,342.0,44.0,44.0,,,226.5,261.49,-24.71,,,463.28,463.28000000000003,0
H108 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,,,A15B040774,H108,Condomínio Perini,Joinville - Perini B. P.,Bloco O,1.0,,,,1,553.2878953745166,591.16,37.8721046254834,37.87210462548343,,,330.5667485894229,264.45339887153835,,,,595.0201474609612,595.0201474609612,0
H109 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,,,F17B900021,H109,Condomínio Perini,Joinville - Perini B. P.,R.U. Comum,1.0,,,,1,619.8136366120414,662.0,42.186363387958664,42.186363387958664,,,368.22376569444106,294.5790125555529,,,,662.8027782499939,662.8027782499939,0
H110 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,,,F17B900028,H110,Condomínio Perini,Joinville - Perini B. P.,R.U. Cozinha,1.0,,,,1,654.9453344222601,736.95,82.00466557773991,82.00466557773991,,,715.7779040079008,572.6223232063206,,,,1288.4002272142216,1288.4002272142216,0
H111 2018 Outubro,Medidor faturado pela UFSC,2018,Outubro,,,C16UB020205,H111,Condomínio Perini,Joinville - Perini B. P.,Bloco U,1.0,,,,1,1837.2199795007923,2370.0,532.7800204992077,532.7800204992077,,,4650.371581708236,3720.297265366589,,,,8370.668847074825,8370.668847074825,0
